species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Desulfobacula toluolica,NA,5,NA,NA,NA,3,4,1
Desulfobulbus propionicus,4,9,4,9,1,11,3,7
Desulfocapsa sulfexigens,5,1,4,1,5,3,3,NA
Desulfococcus multivorans,1,2,6,6,3,2,2,7
Desulfosudis oleivorans,2,5,3,3,3,NA,3,3
Desulfohalobium retbaense,5,1,6,4,3,1,5,2
Desulfomicrobium baculatum,NA,5,7,11,8,NA,5,4
Desulfomicrobium orale,2,5,6,1,3,2,5,8
Desulfomonile tiedjei,2,5,2,2,5,5,4,1
Desulfosporosinus acidiphilus,2,1,NA,2,1,7,3,3
Desulfosporosinus meridiei,1,1,1,3,4,4,3,5
Desulfosporosinus orientis,2,1,3,NA,4,7,8,5
Desulfotalea psychrophila,3,NA,2,NA,6,1,2,NA
Desulfofarcimen acetoxidans,5,5,4,3,5,4,8,3
Desulfoscipio gibsoniae,4,10,4,7,4,5,6,5
Desulfofundulus kuznetsovii,4,8,9,8,1,1,2,3
Desulfotomaculum nigrificans,1,2,1,2,6,NA,1,2
Desulforamulus reducens,2,NA,3,4,3,3,5,8
Desulforamulus ruminis,2,7,4,5,6,2,3,8
Desulfovibrio,NA,1,NA,1,NA,NA,1,NA
Pseudodesulfovibrio aespoeensis,6,9,2,6,3,5,7,6
Desulfocurvibacter africanus,5,8,3,7,4,4,5,4
Oleidesulfovibrio alaskensis,6,11,7,11,5,2,8,4
Desulfovibrio desulfuricans,5,9,5,19,7,21,35,14
Desulfovibrio fairfieldensis,8,3,4,6,9,16,55,17
Solidesulfovibrio magneticus,9,14,6,12,4,11,12,2
Maridesulfovibrio salexigens,2,3,7,13,4,8,2,3
Desulfovibrio sp. J2,7,8,11,3,6,8,6,7
Nitratidesulfovibrio vulgaris,15,17,15,23,9,19,54,18
Desulfovibrionaceae,NA,1,NA,1,NA,NA,NA,NA
Desulfurella acetivorans,1,1,1,NA,3,1,5,NA
Desulfurispirillum indicum,3,7,7,12,4,2,5,4
Desulfurivibrio,NA,1,NA,NA,NA,NA,NA,NA
Desulfurivibrio alkaliphilus,2,5,11,10,2,1,5,4
Desulfurobacterium thermolithotrophum,4,4,2,5,2,3,4,1
Desulfurococcus amylolyticus,1,NA,NA,NA,NA,NA,NA,NA
Desulfurococcus mucosus,NA,NA,NA,NA,NA,NA,NA,1
Desulfuromonas,NA,NA,2,1,NA,NA,1,NA
Desulfuromonas soudanensis,6,9,8,3,3,4,1,4
Desulfuromonas sp. DDH964,8,6,5,7,5,3,4,4
Devosia,NA,NA,NA,1,NA,NA,NA,NA
Devosia sp. A16,6,8,1,7,3,5,2,8
Devosia sp. H5989,3,5,12,10,2,3,6,5
Dialister pneumosintes,2,NA,2,NA,1,4,9,3
Diatraea saccharalis granulovirus,NA,NA,NA,NA,2,NA,NA,NA
Dichelobacter nodosus,NA,NA,NA,2,1,1,NA,1
Dickeya dadantii,3,3,4,4,2,8,3,1
Dickeya solani,1,4,8,6,2,6,4,3
Dickeya zeae,3,10,6,6,7,5,8,3
Dictyoglomus thermophilum,2,NA,1,2,4,2,3,1
Dictyoglomus turgidum,NA,NA,NA,1,3,NA,3,NA
Dinoroseobacter shibae,2,2,2,3,2,3,NA,2
Dokdonella koreensis,4,5,6,5,2,NA,4,7
Dokdonia donghaensis,3,1,NA,3,9,1,2,NA
Dokdonia sp. 4H-3-7-5,4,2,1,NA,9,1,2,3
Dokdonia sp. MED134,1,NA,NA,3,5,2,NA,NA
Draconibacterium orientale,17,16,13,17,23,11,19,8
Dyadobacter fermentans,6,11,5,11,13,5,8,9
Dyella,NA,NA,1,NA,NA,NA,NA,NA
Dyella japonica,11,5,8,6,7,2,4,2
Dyella jiangningensis,12,5,6,2,6,2,2,5
Dyella thiooxydans,9,6,11,4,NA,2,1,6
Echinicola vietnamensis,13,7,11,9,16,5,6,6
Ectothiorhodospira,NA,1,NA,NA,NA,NA,NA,NA
Ectothiorhodospira sp. BSL-9,6,7,1,10,1,1,1,9
Ectothiorhodospiraceae,NA,1,NA,1,NA,NA,NA,NA
Edwardsiella <enterobacteria>,NA,NA,NA,NA,NA,1,NA,1
Edwardsiella anguillarum,3,1,6,10,NA,3,4,3
Edwardsiella hoshinae,3,4,2,5,3,3,3,3
Edwardsiella ictaluri,3,NA,4,8,1,2,2,NA
Edwardsiella piscicida,2,1,2,6,NA,2,1,2
Edwardsiella sp. EA181011,NA,4,7,5,2,3,1,1
Edwardsiella tarda,7,5,5,11,5,5,3,5
Eggerthella,NA,NA,NA,1,NA,NA,NA,NA
Eggerthella lenta,21,47,65,38,81,200,1229,259
Eggerthella sp. YY7918,5,20,29,17,12,35,68,36
Ehrlichia canis,NA,NA,1,NA,NA,NA,NA,NA
Ehrlichia chaffeensis,3,NA,NA,NA,NA,1,NA,NA
Ehrlichia muris,NA,1,NA,1,1,NA,NA,NA
Ehrlichia ruminantium,NA,NA,NA,1,2,1,NA,NA
Ehrlichia sp. HF,NA,NA,NA,NA,NA,1,NA,NA
Elephant endotheliotropic herpesvirus 4,NA,NA,NA,NA,NA,1,NA,NA
Elizabethkingia anophelis,14,6,6,6,5,8,4,8
Elizabethkingia miricola,11,2,5,3,12,9,11,10
Elusimicrobium minutum,3,5,NA,1,6,NA,NA,4
Emticicia oligotrophica,16,8,4,10,7,4,3,1
Endomicrobium proavitum,NA,NA,2,1,NA,2,NA,NA
endosymbiont of Acanthamoeba sp. UWC8,2,NA,NA,1,3,4,4,NA
endosymbiont of unidentified scaly snail isolate Monju,4,6,6,7,3,4,3,5
Ensifer adhaerens,4,5,3,11,3,NA,4,6
Enterobacter,1,2,1,NA,1,NA,NA,1
Enterobacter asburiae,16,13,6,9,7,8,9,15
Enterobacter cloacae,26,25,8,9,18,28,24,25
Enterobacter hormaechei subsp. hoffmannii,6,6,NA,4,6,4,2,3
Enterobacter roggenkampii,NA,6,4,6,3,5,2,4
Enterobacter roggenkampii,6,7,5,6,8,8,3,3
Enterobacter hormaechei,12,9,3,10,9,10,8,5
Enterobacter kobei,2,3,2,NA,4,4,2,3
[Enterobacter] lignolyticus,3,5,5,8,4,2,5,3
Enterobacter ludwigii,4,7,2,1,1,1,4,NA
Enterobacter phage CC31,NA,NA,2,NA,NA,NA,NA,NA
Enterobacter phage phiEap-2,NA,1,NA,NA,NA,NA,NA,NA
Enterobacter sp. 638,3,1,3,5,6,2,4,1
Enterobacter sp. E20,7,5,2,2,3,3,2,3
Enterobacter sp. FY-07,2,1,3,5,5,4,1,NA
Enterobacter sp. HK169,6,5,2,4,2,2,2,4
Enterobacter sp. ODB01,3,3,1,2,3,4,2,5
Enterobacter sp. R4-368,4,2,4,3,6,3,4,6
Enterobacter xiangfangensis,7,1,1,11,3,3,5,3
Enterobacteria phage 933W,NA,NA,NA,NA,2,7,2,1
Enterobacteria phage BP-4795,NA,NA,NA,NA,1,1,NA,1
Enterobacteria phage cdtI,NA,NA,NA,NA,NA,1,NA,1
Enterobacteria phage Min27,NA,NA,NA,NA,1,5,2,1
Enterobacteria phage NJ01,NA,NA,NA,NA,NA,NA,1,NA
Enterobacteria phage phiK,NA,NA,NA,NA,NA,NA,1,1
Pseudotevenvirus RB16,NA,NA,NA,NA,1,NA,NA,NA
Enterobacteria phage RB43,NA,NA,NA,NA,1,NA,NA,NA
Enterobacteria phage St-1,NA,NA,NA,NA,NA,NA,1,1
Enterobacteria phage VT2-Sakai,NA,NA,NA,NA,1,7,1,1
Enterobacteria phage VT2phi_272,NA,NA,NA,NA,2,5,1,1
Enterobacteria phage YYZ-2008,NA,NA,NA,NA,NA,1,NA,2
Enterobacteriaceae,NA,NA,2,NA,NA,1,1,NA
Enterobacteriaceae bacterium strain FGI 57,7,3,5,8,2,2,1,1
Enterococcus casseliflavus,3,3,1,1,2,4,4,2
Enterococcus durans,NA,NA,NA,NA,3,5,15,5
Enterococcus faecalis,7,7,12,8,7,15,34,14
Enterococcus faecium,16,19,23,34,56,134,801,193
Enterococcus gallinarum,3,1,NA,NA,4,3,7,3
Enterococcus hirae,NA,4,NA,3,2,2,12,4
Enterococcus mundtii,1,2,NA,2,4,7,8,10
Enterococcus phage IME-EFm1,NA,NA,NA,NA,NA,1,NA,NA
Enterococcus phage phiFL1A,NA,NA,NA,NA,1,NA,NA,NA
Enterococcus phage phiFL2A,NA,NA,NA,NA,1,NA,NA,NA
Enterococcus phage phiFL3A,NA,NA,NA,NA,1,NA,NA,NA
Equid herpesvirus 5,NA,NA,NA,NA,NA,NA,1,NA
Erwinia,NA,1,NA,NA,NA,NA,NA,NA
Erwinia amylovora,3,2,2,1,1,NA,NA,2
Erwinia billingiae,11,11,3,5,8,2,6,6
Erwinia gerundensis,4,4,6,6,9,1,2,2
Erwinia phage phiEaH2,NA,NA,NA,NA,NA,NA,1,NA
Erwinia pyrifoliae,2,1,1,1,5,1,NA,6
Erwinia sp. Ejp617,2,1,NA,2,6,1,NA,2
Erwinia tasmaniensis,3,1,4,1,4,1,6,5
Erwiniaceae,NA,1,NA,NA,NA,NA,NA,NA
Erysipelothrix rhusiopathiae,2,1,1,NA,1,6,8,6
Erysipelothrix sp. LV19,NA,1,NA,NA,1,4,9,4
Erysipelotrichaceae bacterium I46,11,8,4,14,48,99,73,58
Erythrobacter atlanticus,4,4,NA,3,NA,1,1,NA
Erythrobacter litoralis,6,6,10,11,6,1,2,8
Escherichia albertii,NA,3,2,2,3,5,3,8
Escherichia coli,18,16,12,16,1402,3615,1598,2231
Escherichia fergusonii,5,10,3,9,15,6,2,7
Escherichia phage 121Q,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage 172-1,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage ECBP2,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage KBNP1711,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage P13374,NA,NA,NA,NA,1,2,NA,NA
Escherichia phage PA2,NA,NA,NA,NA,2,5,1,1
Escherichia phage phi191,NA,NA,NA,NA,1,1,NA,NA
Escherichia phage TL-2011c,NA,NA,NA,NA,1,2,NA,NA
Escherichia Stx1 converting phage,NA,NA,NA,NA,2,5,2,1
Ethanoligenens,NA,NA,NA,1,NA,NA,NA,NA
Ethanoligenens harbinense,36,57,45,75,18,26,14,34
Eubacterium limosum,17,23,13,30,28,96,53,61
Exiguobacterium antarcticum,NA,NA,1,2,1,4,2,1
Exiguobacterium artemiae,NA,2,1,3,3,2,5,4
Exiguobacterium sp. AT1b,1,3,NA,6,3,NA,3,2
Exiguobacterium sp. MH3,NA,3,NA,3,2,2,3,3
Exiguobacterium sp. U13-1,NA,1,1,3,3,2,NA,4
Faecalibaculum rodentium,5,17,14,18,6,7,6,16
Falconid herpesvirus 1,NA,NA,NA,NA,NA,1,NA,NA
Fermentimonas caenicola,40,30,16,24,41,15,15,8
Ferret papillomavirus,NA,NA,NA,NA,NA,NA,1,NA
Ferrimonas balearica,5,2,9,10,3,5,4,4
Ferroglobus placidus,NA,1,NA,2,1,NA,3,NA
Ferroplasma acidarmanus,2,1,NA,NA,NA,NA,1,NA
Fervidobacterium islandicum,NA,NA,NA,1,2,2,NA,2
Fervidobacterium nodosum,1,1,NA,NA,3,3,1,1
Fervidobacterium pennivorans,3,NA,3,1,NA,1,2,NA
Fibrobacter succinogenes,15,10,7,22,16,6,6,4
Fictibacillus arsenicus,3,1,1,2,6,4,3,9
Fictibacillus phosphorivorans,NA,2,3,1,NA,2,4,4
Filifactor alocis,2,NA,1,1,3,8,12,8
Fimbriimonas ginsengisoli,1,1,NA,3,5,4,1,3
Finegoldia magna,2,5,2,2,33,91,391,129
Fischerella sp. NIES-3754,3,1,1,NA,2,NA,3,1
Flammeovirga sp. MY04,12,11,7,5,13,6,8,5
Flammeovirgaceae bacterium 311,16,15,9,13,13,10,2,11
Flavisolibacter sp. LCS9,12,7,3,8,9,4,4,4
Flavobacteriaceae bacterium 3519-10,5,1,6,3,5,3,4,2
Flavobacterium branchiophilum,8,3,NA,1,5,3,3,2
Flavobacterium columnare,16,8,5,11,15,4,4,14
Flavobacterium gilvum,5,8,5,8,8,6,5,5
Flavobacterium indicum,2,NA,4,2,NA,4,2,3
Flavobacterium johnsoniae,15,16,12,19,28,12,5,7
Flavobacterium psychrophilum,16,4,2,4,20,2,5,4
Flavobacterium sp. LPB0076,3,1,NA,3,7,1,2,3
Flavobacterium sp. PK15,4,5,3,3,7,6,6,5
Flavonifractor plautii,105,157,132,197,171,305,926,459
Bernardetia litoralis,6,2,3,2,2,NA,5,1
Flexistipes sinusarabici,1,NA,1,1,NA,5,NA,1
Fluviicola taffensis,10,3,5,5,16,2,3,2
Formosa sp. Hel1_33_131,3,3,1,1,5,4,3,2
Formosa sp. Hel3_A1_48,2,1,NA,NA,3,2,2,1
Francisella noatunensis,NA,NA,NA,2,NA,2,1,NA
Francisella persica,NA,2,1,2,NA,1,2,NA
Francisella philomiragia,4,NA,NA,4,1,8,5,7
Francisella sp. FSC1006,2,1,4,4,3,2,4,2
Francisella sp. TX077308,3,NA,NA,NA,NA,1,2,NA
Francisella tularensis,3,2,3,2,4,6,5,7
Frankia,NA,NA,NA,NA,NA,NA,1,NA
Frankia alni,2,7,3,4,NA,3,3,6
Frankia casuarinae,2,6,1,3,NA,NA,2,2
Frankia inefficax,8,8,5,2,5,3,5,4
Frankia sp. EAN1pec,7,3,5,7,1,NA,3,1
Frankia symbiont of Datisca glomerata,NA,5,1,3,1,7,NA,NA
Frateuria aurantia,3,3,2,3,1,6,1,4
Frischella perrara,1,NA,1,NA,1,NA,4,1
Frondihabitans sp. PAMC 28766,1,1,NA,1,1,1,2,2
Fusobacterium hwasookii,3,3,3,1,2,7,7,6
Fusobacterium nucleatum,4,3,8,4,13,21,14,15
Gallibacterium anatis,2,3,2,1,5,4,1,NA
Gallionella capsiferriformans,3,6,3,5,2,3,2,5
gamma proteobacterium HdN1,3,4,6,5,2,NA,2,2
Gammaproteobacteria bacterium TR3.2,4,5,7,3,4,4,1,2
Gardnerella vaginalis,5,5,3,7,NA,3,4,1
Geitlerinema sp. PCC 7407,4,6,5,2,4,4,1,1
Gemella sp. oral taxon 928,3,1,1,2,1,4,3,3
Geminocystis sp. NIES-3708,1,3,NA,1,NA,2,3,2
Geminocystis sp. NIES-3709,3,NA,1,1,5,3,2,NA
Gemmatimonas aurantiaca,10,7,3,5,10,NA,1,3
Geoalkalibacter subterraneus,3,3,10,5,NA,3,1,1
Geobacillus,NA,NA,NA,NA,NA,NA,1,NA
Geobacillus kaustophilus,1,2,1,NA,1,2,3,4
Geobacillus sp. 12AMOR1,3,2,1,2,2,3,4,4
Geobacillus sp. C56-T3,3,7,2,3,3,3,1,2
Geobacillus sp. GHH01,1,3,1,NA,2,2,1,5
Geobacillus sp. JF8,2,1,2,NA,2,1,1,1
Geobacillus sp. JS12,1,4,3,NA,2,2,1,4
Geobacillus sp. LC300,4,2,1,1,1,1,4,5
Geobacillus sp. WCH70,3,NA,1,1,1,2,2,5
Geobacillus sp. Y4.1MC1,2,NA,NA,NA,1,2,5,NA
Geobacillus sp. Y412MC52,3,3,NA,1,2,3,2,4
Geobacillus sp. Y412MC61,3,3,NA,2,3,3,1,4
Geobacillus stearothermophilus,1,4,1,NA,2,2,2,7
Geobacillus subterraneus,7,NA,6,5,4,1,3,4
Geobacillus thermodenitrificans,1,2,4,1,1,4,2,4
Geobacillus thermoleovorans,3,2,1,1,3,1,2,3
Geobacter,NA,2,1,2,NA,NA,NA,NA
Geobacter anodireducens,6,7,5,11,4,5,3,4
Citrifermentans bemidjiense,7,11,2,13,2,1,3,8
Geotalea daltonii,4,6,6,12,3,3,4,6
Trichlorobacter lovleyi,4,8,8,6,1,6,2,9
Geobacter metallireducens,3,7,5,10,2,5,2,1
Geobacter pickeringii,8,6,6,6,4,4,2,3
Geobacter sp. M18,3,14,10,12,2,2,7,11
Geobacter sp. M21,11,15,4,10,7,8,1,5
Geobacter sulfurreducens,2,4,4,6,3,2,6,6
Geotalea uraniireducens,6,13,8,15,6,2,6,7
Geodermatophilaceae,NA,NA,NA,NA,NA,NA,1,NA
Geodermatophilus,1,NA,NA,NA,2,NA,NA,NA
Geodermatophilus obscurus,2,3,2,3,1,NA,3,3
Geoglobus acetivorans,7,NA,NA,NA,1,NA,NA,1
Geoglobus ahangari,NA,1,NA,NA,NA,NA,NA,1
Geosporobacter ferrireducens,2,3,1,4,9,18,12,10
Gilliamella apicola,2,1,NA,5,1,1,1,3
Brumicola nitratireducens,1,NA,NA,1,6,3,1,2
Glaciecola sp. 4H-3-7+YE-5,1,NA,NA,NA,2,1,NA,1
Gloeobacter kilaueensis,2,4,6,2,2,2,1,3
Gloeobacter violaceus,4,5,4,4,2,3,NA,1
Gloeocapsa sp. PCC 7428,NA,2,1,NA,5,1,1,2
Glossina pallidipes salivary gland hypertrophy virus,1,1,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,4,6,4,6,3,2,3,3
Gluconobacter oxydans,13,8,9,10,9,2,6,2
Glutamicibacter arilaitensis,4,4,3,5,1,2,NA,5
Golden mussel marseillevirus,NA,NA,NA,NA,NA,1,NA,NA
Gordonia <eudicots>,NA,NA,1,NA,NA,NA,1,NA
Gordonia bronchialis,3,2,5,1,1,2,3,NA
Gordonia phage Emalyn,NA,1,1,NA,NA,NA,NA,NA
Gordonia phage KatherineG,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Remus,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Rosalind,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Soups,NA,NA,NA,NA,NA,NA,1,NA
Gordonia polyisoprenivorans,5,6,7,1,5,2,1,2
Gordonia sp. KTR9,7,6,5,3,2,5,3,1
Gordonia sp. QH-11,6,3,4,4,1,NA,3,3
Gordonia terrae,3,7,2,5,2,3,2,1
Gottschalkia acidurici,5,4,5,4,5,NA,7,5
Christiangramia forsetii,8,4,3,1,7,2,5,4
Granulibacter,NA,NA,NA,1,NA,NA,NA,NA
Granulibacter bethesdensis,5,7,10,5,5,1,1,3
Granulicella,NA,NA,NA,NA,NA,NA,1,NA
Granulicella mallensis,2,3,11,8,4,1,6,3
Granulicella tundricola,2,2,NA,1,2,NA,2,5
Grapevine leafroll-associated virus 13,NA,NA,NA,1,NA,NA,NA,NA
Grimontia hollisae,2,2,1,4,2,2,3,6
Gynuella sunshinyii,3,1,2,8,NA,NA,NA,2
Haematospirillum jordaniae,NA,2,NA,1,NA,1,1,NA
Haemophilus influenzae,5,4,1,3,5,6,5,4
Haemophilus parainfluenzae,1,NA,1,2,1,3,1,NA
Hafnia alvei,NA,2,5,5,5,7,6,6
Hahella chejuensis,4,1,5,5,1,1,1,4
Halalkalicoccus jeotgali,1,1,1,NA,NA,NA,1,NA
Halanaerobium hydrogeniformans,NA,NA,1,NA,1,2,6,2
Halanaerobium praevalens,2,1,4,2,4,3,5,3
Haliangium ochraceum,11,9,11,9,7,4,10,8
Haliscomenobacter hydrossis,16,12,8,13,17,4,6,6
Haloarcula marismortui,NA,1,NA,NA,1,1,NA,1
Haloarcula sp. CBA1115,NA,1,NA,NA,NA,NA,NA,1
Halobacillus halophilus,NA,NA,3,1,2,4,3,1
Halobacteriovorax marinus,1,1,2,NA,2,2,NA,NA
Halobacterium hubeiense,1,4,1,4,NA,NA,NA,1
Halobacterium salinarum,NA,NA,1,2,NA,1,NA,1
Halobacterium sp. DL1,1,3,3,5,NA,NA,NA,NA
Halobacteroides halobius,1,2,NA,2,NA,3,1,1
Halocynthiibacter arcticus,2,NA,NA,NA,NA,1,1,NA
Haloferax gibbonsii,NA,NA,NA,4,2,1,NA,NA
Haloferax mediterranei,NA,1,1,1,3,NA,1,NA
Haloferax volcanii,2,NA,2,3,1,2,NA,1
Halogeometricum borinquense,1,3,NA,4,NA,2,1,NA
Halomicrobium mukohataei,NA,NA,3,1,NA,NA,NA,1
Halomonadaceae,NA,1,NA,NA,NA,NA,1,NA
Halomonas,NA,NA,NA,NA,NA,NA,1,NA
Halomonas campaniensis,1,NA,1,1,2,1,NA,2
Halomonas chromatireducens,3,6,10,4,5,4,3,NA
Halomonas elongata,6,3,8,9,2,2,3,4
Halomonas huangheensis,NA,2,3,1,NA,1,NA,4
Halomonas sp. KO116,3,1,5,3,2,3,3,3
halophilic archaeon DL31,NA,NA,NA,NA,1,NA,NA,NA
Halopiger xanaduensis,1,NA,3,1,NA,NA,1,3
Haloquadratum walsbyi,3,NA,NA,NA,NA,NA,NA,4
Halorhabdus tiamatea,1,NA,2,NA,NA,1,NA,NA
Halorhabdus utahensis,NA,3,1,1,NA,1,NA,1
Halorhodospira halophila,2,3,1,2,1,NA,4,1
Halorubrum lacusprofundi,NA,NA,1,NA,NA,1,1,1
Halostagnicola larsenii,NA,3,2,1,NA,1,NA,1
Halotalea alkalilenta,10,3,6,2,2,3,1,4
Haloterrigena turkmenica,1,1,1,2,NA,1,NA,1
Halothece sp. PCC 7418,NA,1,1,NA,NA,1,NA,1
Halothermothrix orenii,1,1,NA,1,2,NA,1,5
Halothiobacillus neapolitanus,6,2,2,3,3,1,NA,NA
Halothiobacillus sp. LS2,4,2,3,5,1,4,4,3
Halovirus HGTV-1,NA,NA,1,NA,NA,NA,NA,NA
Halovirus HHTV-1,NA,NA,1,1,NA,NA,NA,NA
Helicobacter acinonychis,NA,NA,1,1,NA,2,NA,NA
Helicobacter cetorum,1,NA,1,NA,1,1,NA,NA
Helicobacter cinaedi,1,1,1,NA,2,NA,1,1
Helicobacter felis,NA,NA,NA,NA,3,NA,NA,1
Helicobacter hepaticus,1,1,NA,NA,1,NA,2,NA
Helicobacter himalayensis,1,NA,NA,1,NA,NA,NA,NA
Helicobacter mustelae,1,1,NA,1,NA,1,2,NA
Helicobacter pylori,4,4,3,4,5,4,7,3
Helicobacter sp. MIT 01-6242,5,NA,1,1,4,2,NA,1
Helicobacter typhlonius,NA,NA,NA,1,1,NA,NA,NA
Heliomicrobium modesticaldum,3,13,8,6,5,3,5,10
Herbaspirillum,NA,NA,2,NA,NA,NA,NA,NA
Herbaspirillum hiltneri,7,1,3,8,6,1,4,8
Herbaspirillum rubrisubalbicans,8,4,14,8,4,3,5,2
Herbaspirillum seropedicae,7,7,4,14,3,3,8,5
Herminiimonas arsenicoxydans,1,2,4,2,NA,1,5,2
Hippea maritima,1,NA,2,NA,2,NA,2,1
Hirschia baltica,3,4,2,3,NA,NA,NA,3
Histophilus somni,7,1,1,5,1,2,NA,2
Hoeflea sp. IMCC20628,3,2,2,5,1,4,3,NA
Homo sapiens,663,389,267,409,655,414,448,411
Honeysuckle yellow vein virus,1,NA,NA,NA,NA,NA,NA,NA
Horseradish latent virus,NA,NA,NA,2,3,NA,NA,NA
Hoyosella,1,NA,NA,NA,2,NA,NA,NA
Hoyosella subflava,7,1,2,1,2,NA,2,2
Hydrogenobacter thermophilus,1,NA,1,1,NA,1,1,NA
Hydrogenobaculum sp. 3684,1,6,5,NA,NA,5,2,3
Hydrogenobaculum sp. HO,1,6,5,NA,NA,5,2,3
Hydrogenobaculum sp. SHO,1,6,5,NA,NA,5,2,3
Hydrogenobaculum sp. SN,1,6,5,NA,NA,5,2,3
Hydrogenobaculum sp. Y04AAS1,1,6,5,NA,NA,3,NA,3
Hydrogenophaga sp. LPB0072,6,7,3,7,6,3,4,3
Hydrogenophaga sp. PBC,3,10,15,6,4,6,6,9
Hydrogenophaga sp. RAC07,6,4,7,10,4,6,3,2
Hydrogenophilaceae,1,NA,NA,NA,NA,NA,NA,NA
Hymenobacter,NA,NA,NA,1,NA,NA,NA,NA
Hymenobacter sp. APR13,14,16,16,22,8,10,5,12
Hymenobacter sp. DG25A,14,9,7,16,6,6,8,9
Hymenobacter sp. DG25B,16,12,13,14,15,4,5,7
Hymenobacter sp. DG5B,12,8,14,13,15,7,11,13
Hymenobacter sp. PAMC 26554,21,18,14,10,15,8,12,13
Hymenobacter sp. PAMC 26628,12,14,18,19,13,10,7,10
Hymenobacter swuensis,10,11,8,13,8,6,7,7
Hymenobacteraceae,1,NA,NA,NA,NA,NA,NA,NA
Hyperthermus butylicus,NA,2,NA,NA,NA,NA,NA,NA
Hyphomicrobium,NA,NA,1,NA,NA,NA,1,NA
Hyphomicrobium denitrificans,5,3,7,7,9,6,8,3
Hyphomicrobium nitrativorans,2,6,8,6,1,2,NA,3
Hyphomicrobium sp. MC1,2,5,5,3,1,2,NA,1
Hyphomonas neptunium,2,3,NA,2,NA,1,NA,1
Hyphomonas sp. Mor2,1,NA,5,1,1,2,1,3
Idiomarina loihiensis,2,1,NA,1,1,3,NA,2
Ignavibacterium album,4,1,NA,1,2,4,1,2
Ilumatobacter coccineus,12,7,3,6,4,1,5,2
Ilyobacter polytropus,4,7,NA,4,7,6,7,4
Indian cassava mosaic virus,NA,NA,NA,1,NA,NA,NA,NA
Intestinimonas butyriciproducens,81,118,99,126,59,89,76,112
Intrasporangium calvum,2,3,4,6,2,2,NA,1
Invertebrate iridescent virus 22,NA,NA,NA,NA,NA,1,NA,NA
Isoptericola,1,NA,NA,NA,2,NA,NA,NA
Isoptericola dokdonensis,7,7,7,5,4,3,2,6
Isoptericola variabilis,1,4,7,1,1,NA,3,NA
Isosphaera pallida,2,4,3,3,1,3,NA,NA
Jannaschia sp. CCS1,1,1,5,1,1,2,NA,2
Janthinobacterium agaricidamnosum,1,3,6,3,3,NA,4,7
Janthinobacterium sp. 1_2014MBL_MicDiv,5,4,5,6,3,6,9,12
Janthinobacterium sp. B9-8,1,1,NA,4,1,NA,NA,2
Janthinobacterium sp. Marseille,1,2,1,1,1,3,4,1
Jeongeupia,NA,NA,NA,1,NA,NA,NA,NA
Jeongeupia sp. USM3,3,10,4,7,5,3,NA,7
Jeotgalibacillus malaysiensis,NA,1,1,2,3,4,9,5
Jonesia denitrificans,6,3,3,8,NA,NA,1,2
Kangiella geojedonensis,NA,2,1,NA,1,3,6,NA
Kangiella koreensis,NA,NA,NA,1,1,2,4,4
Kangiella sediminilitoris,NA,1,NA,NA,1,NA,NA,3
Ketogulonicigenium vulgare,3,2,2,3,1,2,2,4
Kibdelosporangium phytohabitans,5,5,11,2,3,2,2,4
Kineococcus radiotolerans,2,4,3,1,3,NA,3,5
Candidatus Kinetoplastidibacterium blastocrithidiae,NA,NA,NA,NA,NA,1,NA,3
Kingella <b-proteobacteria>,NA,NA,NA,NA,NA,1,NA,NA
Kingella kingae,2,NA,NA,2,3,3,NA,1
Kitasatospora,NA,NA,NA,NA,NA,NA,1,NA
Kitasatospora setae,6,4,8,10,1,3,5,6
Klebsiella,2,2,1,NA,1,1,NA,2
Klebsiella michiganensis,14,11,5,1,8,7,6,11
Klebsiella oxytoca,16,18,14,15,10,17,14,14
Klebsiella pneumoniae,27,25,13,21,311,786,2589,1102
Klebsiella quasipneumoniae,6,5,6,8,8,14,28,10
[Enterobacter] lignolyticus,2,5,4,9,1,4,3,1
Klebsiella sp. LTGPAF-6F,6,5,8,6,3,1,3,3
Klebsiella variicola,13,14,11,15,72,170,1237,243
Kluyvera intermedia,3,4,3,3,4,4,4,7
Kocuria,NA,NA,NA,NA,NA,NA,1,NA
Kocuria flava,NA,8,5,5,NA,1,6,1
Kocuria palustris,4,4,5,4,1,NA,NA,7
Kocuria rhizophila,5,5,4,5,1,2,2,5
Kofleriaceae,1,NA,NA,NA,NA,NA,NA,NA
Komagataeibacter,NA,1,NA,NA,NA,NA,NA,NA
Komagataeibacter medellinensis,3,5,5,5,2,3,NA,3
Komagataeibacter xylinus,2,3,5,1,NA,4,2,NA
Kosakonia oryzae,NA,1,2,1,2,6,5,3
