species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Bacillus phage Spock,NA,NA,NA,NA,2,2,1,2
Bacillus phage SPP1,36,17,7,15,33,5,2,5
Bacillus phage Staley,NA,NA,NA,NA,2,4,4,6
Bacillus phage Stitch,NA,NA,NA,NA,NA,3,4,3
Bacillus phage TP21-L,NA,NA,NA,NA,1,5,4,5
Bacillus phage Troll,1,NA,NA,NA,NA,NA,NA,NA
Bacillus phage TsarBomba,NA,1,NA,NA,1,2,1,4
Bacillus phage vB_BanS-Tsamsa,NA,4,5,3,5,9,7,5
Bacillus phage vB_BceM-Bc431v3,13,26,15,21,6,5,4,6
Bacillus phage vB_BhaS-171,1,NA,2,1,1,1,NA,1
Bacillus phage vB_BtS_BMBtp3,NA,NA,NA,NA,1,NA,1,1
Bacillus phage W.Ph.,NA,NA,NA,NA,1,8,9,4
Bacillus phage Waukesha92,8,9,6,20,3,2,2,7
Bacillus phage Zuko,NA,NA,NA,NA,NA,3,3,5
Alkalihalophilus pseudofirmus,163,139,108,158,295,403,372,293
Bacillus pumilus,631,627,599,711,1012,1307,1187,1143
Peribacillus simplex,350,276,202,294,476,462,381,391
Bacillus smithii,80,63,58,73,235,373,356,267
Bacillus sp.,292,278,274,299,354,514,381,403
Bacillus sp. 1NLA3E,192,171,179,210,298,421,383,340
Bacillus sp. ABP14,114,132,157,190,249,493,433,385
Bacillus sp. BH072,128,165,165,156,195,361,313,334
Bacillus sp. FJAT-14266,241,223,190,240,317,381,389,289
Priestia megaterium,58,80,89,99,184,438,386,324
Bacillus sp. JS,285,218,196,235,393,406,357,353
Bacillus sp. LM 4-2,177,212,235,248,243,449,356,359
Bacillus sp. OxB-1,194,160,149,176,263,376,254,267
Bacillus sp. Pc3,155,187,177,237,223,373,309,310
Bacillus sp. SDLI1,288,283,239,328,342,399,336,357
Bacillus sp. WP8,192,212,212,260,292,374,283,338
Bacillus sp. X1(2014),159,183,175,205,255,461,417,368
Bacillus sp. YP1,200,233,287,269,275,493,405,406
Bacillus subtilis,1257,1446,1408,1636,1656,2441,2003,2061
Bacillus thuringiensis,1166,1007,940,1186,1950,3025,3052,2502
Bacillus toyonensis,125,107,107,128,274,396,448,324
Bacillus velezensis,479,476,409,506,650,865,740,797
Cecivirus cv250,NA,NA,NA,NA,2,1,3,3
Beecentumtrevirus B103,NA,NA,NA,NA,1,NA,NA,NA
Andromedavirus blastoid,NA,NA,NA,1,NA,NA,NA,NA
Lwoffvirus BMBtp2,NA,NA,NA,NA,1,1,1,2
Andromedavirus finn,4,1,6,7,1,3,NA,2
Donellivirus gee,84,69,49,61,93,40,20,26
Gaunavirus GA1,NA,NA,NA,NA,1,NA,NA,NA
Cecivirus IEBH,NA,NA,NA,NA,2,1,2,3
Andromedavirus riggi,NA,NA,NA,NA,NA,5,1,3
Spbetavirus SPbeta,NA,1,NA,NA,NA,NA,1,NA
Okubovirus SPO1,NA,NA,NA,NA,NA,3,3,NA
Wbetavirus wbeta,NA,NA,NA,NA,4,9,5,3
Bacillus mycoides,121,139,152,173,270,512,596,445
Bacillus xiamenensis,113,132,128,122,240,415,323,283
Bacteriophage APSE-2,NA,NA,NA,NA,NA,1,NA,NA
Bacteriophage Lily,NA,1,NA,NA,NA,3,NA,1
bacterium L21-Spi-D4,938,581,371,545,952,395,425,458
Bacteroidaceae,1,NA,NA,NA,NA,NA,1,NA
Bacteroidales,NA,1,NA,NA,NA,1,1,NA
Bacteroidales bacterium CF,1412,1006,862,1004,1358,625,606,768
Bacteroides,22,10,3,20,20,18,9,23
Bacteroides cellulosilyticus,64952,76112,78547,88560,124570,241629,349388,201184
Phocaeicola dorei,472019,692184,1303117,467812,224703,209708,166782,341543
Bacteroides fragilis,63988,80389,100590,79472,120987,243900,279887,184756
Bacteroides helcogenes,61199,78644,76938,97990,43412,45900,35968,54345
Bacteroides ovatus,33055,33244,29833,38534,171970,397254,365518,267361
Bacteroides phage B124-14,NA,1,NA,NA,2,4,NA,1
Bacteroides phage B40-8,NA,NA,NA,NA,NA,NA,NA,1
Phocaeicola salanitronis,25076,22829,23706,22147,31157,37701,37165,32805
Bacteroides caecimuris,47720,51256,60922,51331,83665,149482,181172,118848
Bacteroides thetaiotaomicron,65572,80869,99507,82065,162556,345892,401009,268531
Phocaeicola vulgatus,1201145,1789039,1706161,2242138,547785,523901,229964,866661
Ball python nidovirus,30,10,2,12,32,4,NA,3
Banana streak UA virus,NA,NA,NA,NA,1,NA,2,NA
Banana streak virus,NA,NA,NA,NA,NA,NA,1,1
Bandicoot papillomatosis carcinomatosis virus type 2,NA,NA,NA,NA,NA,1,NA,NA
Banna virus strain JKT-6423,NA,NA,NA,1,NA,NA,NA,NA
Barnesiella,1,1,NA,NA,1,2,NA,1
Barnesiella viscericola,26080,23541,29055,18803,37910,52997,50420,42305
Bartonella ancashensis,148,106,41,70,158,78,77,75
Bartonella australis,12,10,8,12,38,46,45,39
Bartonella bacilliformis,65,104,77,119,60,104,108,105
Bartonella clarridgeiae,44,40,10,26,69,87,77,62
Bartonella grahamii,22,27,41,42,39,76,95,71
Bartonella henselae,8,13,7,14,60,100,111,80
Bartonella quintana,6,8,15,17,46,71,88,61
Bartonella tribocorum,50,46,64,61,60,100,103,90
Bartonella vinsonii,31,35,55,62,51,84,77,62
Basfia,NA,NA,NA,NA,NA,2,1,NA
Basilea psittacipulmonis,146,102,114,136,160,155,143,132
Bat adenovirus 2,NA,NA,NA,NA,NA,NA,1,NA
Bat mastadenovirus WIV10,NA,NA,NA,NA,2,7,3,1
Bat mastadenovirus WIV11,NA,NA,NA,NA,2,7,2,1
Bat mastadenovirus WIV13,NA,NA,NA,NA,NA,1,NA,NA
Bat mastadenovirus WIV9,NA,NA,NA,NA,2,7,2,1
Bat polyomavirus 6c,NA,NA,NA,NA,1,5,3,2
Bathycoccus sp. RCC1105 virus BpV1,1,NA,NA,NA,NA,3,5,1
Bathymodiolus septemdierum thioautotrophic gill symbiont,125,95,73,115,162,104,85,85
Bdellovibrio bacteriovorus,660,498,380,547,698,490,473,474
Pseudobdellovibrio exovorus,276,190,114,157,287,184,161,151
Bdellovibrionales,1,NA,NA,NA,NA,NA,NA,NA
Beet chlorosis virus,NA,NA,NA,NA,1,NA,NA,NA
Beet mosaic virus,NA,NA,NA,NA,NA,NA,NA,1
Beggiatoa leptomitiformis,303,165,97,155,334,133,152,130
Beijerinckia,1,NA,NA,NA,1,NA,NA,1
Beijerinckia indica,253,220,176,227,211,161,152,186
Beijerinckiaceae,NA,1,NA,1,1,2,1,4
Bell pepper mottle virus,NA,NA,NA,NA,NA,NA,1,NA
Belliella baltica,691,400,237,434,788,342,367,360
beta proteobacterium CB,114,92,55,117,131,85,102,87
Betaproteobacteria,NA,NA,NA,1,NA,NA,NA,NA
Beutenbergia,51,41,8,28,42,8,5,12
Beutenbergia cavernae,312,303,360,261,246,140,195,212
Bibersteinia,6,4,2,2,NA,4,4,2
Bibersteinia trehalosi,107,96,68,80,165,314,311,215
Bifidobacteriaceae,12,10,11,11,7,5,5,6
Bifidobacteriales,2,NA,2,NA,NA,NA,NA,NA
Bifidobacterium,254,292,186,279,210,107,124,158
Bifidobacterium actinocoloniiforme,289,395,425,298,217,187,170,228
Bifidobacterium adolescentis,281917,423468,601015,254896,122088,112025,61128,195727
Bifidobacterium angulatum,2807,3689,4595,2800,6831,14820,57858,21469
Bifidobacterium animalis,2005,2435,2071,2774,5167,11060,55835,15870
Bifidobacterium asteroides,569,716,657,676,359,307,251,375
Bifidobacterium bifidum,1025,1366,1744,1203,17825,45708,62809,28757
Bifidobacterium breve,2468,3536,4001,3272,3885,8403,4644,6376
Bifidobacterium catenulatum,4337,6277,8541,4138,9908,22021,62248,30868
Bifidobacterium coryneforme,147,227,227,222,118,224,225,238
Bifidobacterium dentium,835,1124,1003,1233,542,542,480,789
Bifidobacterium indicum,292,317,358,313,266,248,239,267
Bifidobacterium catenulatum subsp. kashiwanohense,5408,7906,10154,5923,3932,6220,8442,7289
Bifidobacterium longum,5567,8236,8820,8033,83934,214739,73337,135224
Bifidobacterium pseudocatenulatum,3817,5570,6602,4775,17416,42538,69162,28576
Bifidobacterium pseudolongum,701,912,1083,855,394,419,434,610
Bifidobacterium scardovii,961,1350,1608,1229,564,707,610,911
Bifidobacterium thermophilum,1850,2823,2242,3324,1192,1370,1726,1962
Black grass varicosavirus-like virus,NA,NA,NA,NA,NA,NA,7,1
Black medic leafroll alphasatellite 1,NA,NA,NA,NA,NA,NA,2,NA
Blackberry Virus F,NA,NA,NA,NA,NA,4,NA,1
Blastochloris,NA,2,2,1,NA,1,2,4
Blastochloris viridis,468,413,377,440,348,235,243,319
Blastococcus,4,3,2,1,2,2,1,2
Blastococcus saxobsidens,257,405,433,380,144,212,197,268
Blastomonas,1,2,NA,2,NA,1,NA,NA
Blastomonas sp. RAC04,475,557,444,542,376,243,178,312
Blattabacteriaceae,NA,NA,NA,NA,NA,1,NA,NA
Blattabacterium,NA,NA,NA,NA,NA,3,2,NA
Blattabacterium punctulatus,85,39,31,55,90,51,67,48
Blattabacterium sp. (Blaberus giganteus),132,72,37,54,152,62,80,68
Blattabacterium sp. (Blatta orientalis),88,105,101,163,52,87,66,95
Blattabacterium sp. (Blattella germanica),214,145,123,207,192,104,103,155
Blattabacterium sp. (Mastotermes darwiniensis),82,97,83,165,56,73,88,91
Blattabacterium sp. (Nauphoeta cinerea),83,91,90,155,50,89,77,106
Blattabacterium cuenoti,127,115,99,189,103,87,91,107
Blattabacterium sp. (Periplaneta americana),97,114,91,190,64,85,76,105
Blautia,NA,NA,NA,NA,NA,3,NA,NA
Blautia sp. YL58,1946,2419,1908,2911,8117,19198,13651,13481
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,207,116,74,118,247,48,40,48
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,NA,NA,NA,2,17,49,36,22
Bombyx mori nucleopolyhedrovirus,NA,NA,NA,NA,1,3,NA,2
Bordetella,61,58,40,82,42,27,29,44
Bordetella avium,312,408,349,386,233,188,226,251
Bordetella bronchialis,419,660,691,665,271,291,415,406
Bordetella bronchiseptica,879,1166,1148,1181,484,567,722,870
Bordetella flabilis,432,464,531,543,330,222,275,339
Bordetella hinzii,569,707,629,625,446,342,438,439
Bordetella holmesii,302,293,266,285,217,153,162,211
Bordetella parapertussis,673,861,829,781,409,409,456,590
Bordetella pertussis,525,679,693,633,309,338,374,490
Bordetella petrii,495,527,496,556,426,282,368,376
Bordetella pseudohinzii,354,448,452,417,247,236,421,366
Bordetella sp. H567,425,591,564,701,269,318,369,418
Bordetella trematum,734,648,538,614,656,265,389,388
Rauchvirus BPP1,NA,NA,NA,NA,NA,1,3,NA
Borrelia duttonii,133,113,81,105,190,118,82,112
Borrelia hermsii,42,32,26,51,58,96,86,57
Borrelia miyamotoi,8,4,12,10,28,58,54,40
Borrelia parkeri,6,15,11,12,34,83,60,49
Borrelia recurrentis,130,113,81,102,189,126,82,120
Borrelia turicatae,126,81,24,61,142,65,59,56
Borreliella,NA,NA,NA,NA,1,NA,1,NA
Borreliella afzelii,60,43,22,35,78,38,64,42
Borreliella bavariensis,61,35,17,33,78,44,58,52
Borreliella bissettii,7,5,3,13,22,41,79,47
Borreliella burgdorferi,167,103,37,85,173,67,78,67
Borreliella garinii,55,32,13,26,80,39,55,41
Borreliella valaisiana,11,7,6,10,15,34,42,35
Bosea <a-proteobacteria>,NA,1,3,1,2,3,6,5
Bosea sp. PAMC 26642,384,488,461,412,287,213,252,333
Bosea sp. RAC05,543,646,656,510,439,250,348,387
Bosea vaviloviae,488,604,632,599,359,277,306,385
Botrytis cinerea endornavirus 1,NA,NA,NA,NA,NA,1,2,1
Botrytis cinerea mitovirus 1,NA,NA,NA,NA,NA,1,NA,NA
Bovine coronavirus,NA,NA,NA,NA,NA,1,1,NA
bovine alphaherpesvirus 1,NA,2,NA,NA,NA,NA,2,NA
Bovine alphaherpesvirus 5,NA,NA,NA,NA,NA,1,4,1
Bovine gammaherpesvirus 6,NA,1,NA,NA,NA,NA,2,NA
Bovine immunodeficiency virus,NA,NA,1,NA,NA,NA,NA,NA
Bovine papular stomatitis virus,44,68,57,100,20,20,5,35
bovine respiratory syncytial virus,NA,NA,NA,NA,NA,NA,1,NA
Bovine viral diarrhea virus 1,NA,NA,NA,NA,NA,NA,1,NA
Brachybacterium,92,68,16,46,73,13,9,12
Brachybacterium faecium,365,582,567,609,188,227,292,341
Brachyspira hyodysenteriae,363,421,334,449,400,426,407,407
Brachyspira intermedia,417,474,393,539,407,458,384,444
Brachyspira murdochii,147,219,179,225,190,321,330,321
Brachyspira pilosicoli,613,674,587,793,732,874,853,814
Nitrobacteraceae,108,63,54,79,81,17,8,38
Bradyrhizobium,48,42,55,40,42,38,24,38
Bradyrhizobium diazoefficiens,949,908,903,812,739,429,450,578
Bradyrhizobium icense,342,363,364,371,292,211,276,297
Bradyrhizobium japonicum,565,617,781,582,415,320,335,406
Bradyrhizobium oligotrophicum,272,430,428,456,210,311,283,338
Bradyrhizobium sp.,390,467,534,445,333,269,287,290
Bradyrhizobium sp. BTAi1,332,427,496,411,218,235,280,339
Bradyrhizobium sp. CCGE-LA001,428,579,681,565,266,312,331,369
Bradyrhizobium sp. ORS 278,369,538,662,525,236,302,335,358
Bradyrhizobium sp. S23321,407,596,641,549,237,322,326,380
Brazilian marseillevirus,NA,NA,NA,NA,2,4,5,5
Brevibacillus,NA,NA,NA,NA,NA,NA,NA,1
Brevibacillus brevis,247,261,270,287,371,564,502,434
Brevibacillus laterosporus,207,179,127,183,347,494,428,390
Brevibacillus phage Jenst,NA,NA,NA,NA,2,1,NA,2
Brevibacillus phage Sundance,NA,NA,NA,NA,1,2,1,2
Brevibacterium,5,12,14,6,5,1,1,5
Brevibacterium linens,434,551,589,535,339,329,296,392
Brevundimonas,4,11,9,12,2,4,NA,6
Brevundimonas naejangsanensis,384,432,433,446,275,208,190,284
Brevundimonas sp. DS20,199,302,283,367,122,170,212,187
Brevundimonas sp. GW460-12-10-14-LB2,284,386,354,510,150,200,214,271
Brevundimonas subvibrioides,303,398,405,445,156,172,196,284
Brochothrix phage A9,NA,NA,NA,NA,NA,3,1,1
Brochothrix phage BL3,NA,NA,NA,NA,NA,1,3,NA
Brochothrix phage NF5,NA,NA,NA,NA,NA,1,1,NA
Brucella,3,2,5,3,6,15,8,8
Brucella abortus,251,288,269,288,160,198,230,255
Brucella canis,362,343,313,339,280,195,187,269
Brucella ceti,385,354,323,363,290,223,205,288
Brucella melitensis,281,296,291,315,185,218,252,249
Brucella microti,245,260,246,270,161,199,227,224
Brucella ovis,237,251,234,260,156,193,229,211
Brucella phage Pr,NA,NA,NA,NA,NA,2,4,1
Brucella phage Tb,NA,NA,NA,NA,NA,2,4,1
Brucella pinnipedialis,391,370,343,376,289,224,202,293
Brucella sp. 141012304,314,351,360,373,226,244,204,295
Brucella sp. 2002734562,227,254,239,253,155,196,224,231
Brucella suis,251,272,274,295,188,218,241,231
Brucella vulpis,260,301,321,296,196,180,211,220
Brucellaceae,NA,NA,3,1,NA,NA,NA,NA
BtMr-AlphaCoV/SAX2011,NA,NA,NA,NA,NA,NA,NA,1
Buchnera aphidicola,127,113,90,141,208,292,369,244
Burke virus,3,2,NA,1,1,NA,NA,1
Burkholderia,126,186,179,190,106,97,146,170
Burkholderia ambifaria,414,414,518,374,344,313,443,358
Burkholderia cenocepacia,1187,1533,1694,1479,808,939,1304,1218
Burkholderia cepacia,1094,1378,1639,1363,737,919,1303,1192
Burkholderia contaminans,246,371,407,329,166,209,304,319
Burkholderia diffusa,353,291,277,269,318,142,253,219
Burkholderia dolosa,202,257,370,222,140,173,261,212
Burkholderia gladioli,619,838,865,893,484,397,533,534
Burkholderia glumae,704,931,916,910,564,476,683,639
Burkholderia lata,810,691,583,603,713,349,505,484
Burkholderia latens,267,356,393,339,175,197,313,249
Burkholderia mallei,151,188,272,153,122,150,295,199
Burkholderia metallica,209,324,451,267,157,179,293,280
Burkholderia multivorans,914,1072,1064,954,680,481,682,679
Burkholderia oklahomensis,373,346,441,314,298,203,312,239
Burkholderia phage BcepB1A,NA,NA,NA,NA,1,NA,1,NA
Burkholderia phage BcepGomr,NA,NA,NA,NA,NA,1,NA,NA
Burkholderia phage BcepNazgul,9,11,7,19,4,6,NA,7
Burkholderia phage KL3,NA,NA,NA,NA,NA,NA,2,1
Burkholderia phage KS10,NA,NA,NA,NA,NA,NA,1,NA
Burkholderia phage KS5,NA,NA,NA,NA,NA,NA,NA,1
Burkholderia phage KS9,NA,NA,NA,NA,1,4,1,4
Burkholderia plantarii,458,618,599,600,413,302,399,431
Burkholderia pseudomallei,436,635,804,488,368,402,641,556
Burkholderia pseudomultivorans,329,432,527,433,205,236,293,337
Burkholderia pyrrocinia,204,300,420,276,145,195,334,275
Burkholderia seminalis,262,306,412,273,170,167,299,247
Burkholderia sp. 2002721687,545,521,577,451,470,182,296,325
Burkholderia humptydooensis,524,483,565,391,429,177,273,317
Burkholderia sp. Bp7605,313,448,565,380,171,212,241,290
Burkholderia sp. CCGE1001,422,463,455,404,314,193,271,301
Burkholderia sp. CCGE1002,237,345,394,336,146,218,246,265
Burkholderia sp. CCGE1003,390,403,448,393,315,255,335,322
Burkholderia sp. HB1,343,359,343,307,286,239,289,265
Burkholderia sp. KJ006,418,520,608,435,274,213,283,350
Burkholderia sp. OLGA172,378,455,421,453,255,262,302,340
Burkholderia sp. PAMC 26561,239,311,308,236,216,180,238,218
Burkholderia sp. PAMC 28687,151,230,267,194,141,186,242,188
Burkholderia sp. RPE64,526,498,497,552,402,248,313,304
Burkholderia sp. RPE67,390,524,609,495,240,307,390,419
Burkholderia sp. YI23,345,452,542,441,226,304,453,396
Burkholderia stabilis,224,250,317,233,167,199,315,251
Burkholderia stagnalis,165,230,277,164,121,204,319,250
Burkholderia territorii,311,334,320,328,225,164,324,236
Burkholderia thailandensis,538,730,953,559,399,393,612,560
Burkholderia ubonensis,656,833,974,825,464,536,777,722
Burkholderia vietnamiensis,526,694,835,582,362,339,462,496
Naesvirus bcep1,NA,NA,NA,NA,NA,NA,1,NA
Lessievirus bcep22,NA,NA,2,2,NA,1,NA,NA
Naesvirus bcep43,NA,NA,NA,NA,NA,2,1,2
Naesvirus bcep781,NA,NA,NA,NA,NA,2,1,2
Ryyoungvirus bcepC6B,NA,1,NA,NA,NA,1,1,1
Bcepfunavirus bcepF1,NA,NA,NA,NA,NA,NA,1,NA
Lessievirus bcepil02,NA,2,5,2,NA,1,1,1
Lessievirus bcepmigl,NA,2,2,NA,1,1,4,1
Naesvirus bcepNY3,NA,NA,NA,NA,1,1,NA,NA
Lessievirus DC1,12,14,16,5,6,2,4,6
Tigrvirus phi52237,43,17,9,29,56,1,1,11
Burkholderia virus phiE122,43,17,9,28,56,1,1,11
Stanholtvirus E125,1,2,NA,2,NA,1,NA,1
Tigrvirus E202,1,NA,NA,NA,NA,NA,NA,NA
Burkholderiaceae,36,41,51,57,30,26,18,26
Burkholderiales,45,38,20,32,25,9,20,26
Burkholderiales bacterium GJ-E10,164,228,216,222,92,121,146,154
Burkholderiales bacterium YL45,313,278,172,279,559,793,2222,989
Butyrivibrio,NA,NA,NA,NA,NA,2,NA,1
Butyrivibrio hungatei,1609,1441,1331,1633,3687,6856,5128,4812
Butyrivibrio proteoclasticus,1815,1567,1529,1819,3961,7259,5211,5089
Buzura suppressaria nucleopolyhedrovirus,NA,NA,NA,NA,NA,1,1,NA
Bixzunavirus,1,NA,NA,NA,NA,1,2,1
Cacao swollen shoot virus,NA,NA,NA,1,NA,NA,NA,NA
Cactus mild mottle virus,NA,NA,NA,NA,1,2,1,NA
Cafeteria roenbergensis virus BV-PW1,15,17,27,22,33,27,15,19
Caldanaerobacter,1,NA,NA,NA,NA,NA,NA,NA
Caldanaerobacter subterraneus,74,99,68,123,163,350,292,285
Caldicellulosiruptor,31,78,50,80,18,19,7,37
Caldicellulosiruptor bescii,121,188,182,177,205,333,335,260
Caldicellulosiruptor hydrothermalis,189,237,212,241,274,444,380,355
Caldicellulosiruptor acetigenus,318,383,355,441,392,463,345,360
Caldicellulosiruptor kronotskyensis,159,194,161,153,268,383,393,303
Caldicellulosiruptor acetigenus,214,311,330,347,278,418,362,310
Caldicellulosiruptor obsidiansis,184,232,254,232,260,351,404,322
Caldicellulosiruptor owensensis,204,251,290,307,305,374,366,333
Caldicellulosiruptor saccharolyticus,261,249,193,232,349,383,309,316
Caldilinea,1,1,1,NA,1,1,2,NA
Caldilinea aerophila,415,464,404,501,318,281,257,320
Caldilineaceae,NA,NA,NA,NA,NA,NA,1,1
Caldimicrobium thiodismutans,28,23,8,18,56,78,75,54
Caldisericum exile,67,93,119,142,59,97,92,102
Caldisphaera lagunensis,96,56,52,66,130,70,72,56
Calditerrivibrio,1,NA,NA,NA,NA,NA,NA,NA
Calditerrivibrio nitroreducens,1196,614,326,651,1267,271,214,346
Caldivirga maquilingensis,84,69,61,76,64,20,9,21
California sea lion adenovirus 1,70,28,8,37,72,10,2,11
Calothrix,NA,NA,NA,NA,NA,NA,NA,1
Calothrix parietina,67,98,92,110,83,167,174,131
Calothrix sp. 336/3,251,140,128,170,254,153,163,141
Calothrix sp. PCC 7507,70,60,48,64,104,160,134,124
Calyptogena okutanii thioautotrophic gill symbiont,5,6,1,2,38,46,91,35
Camelpox virus,NA,NA,NA,NA,NA,2,1,1
Campylobacter,7,8,10,9,2,2,1,2
Campylobacter coli,262,282,352,319,1088,2342,1862,1711
Campylobacter concisus,280,201,162,264,294,238,179,182
Campylobacter curvus,352,214,146,233,361,106,104,125
Campylobacter fetus,51,43,45,62,109,179,186,147
Campylobacter gracilis,40,54,69,41,54,85,116,95
Campylobacter hominis,62,75,83,91,105,150,266,164
Campylobacter hyointestinalis,43,30,54,47,88,138,156,117
Campylobacter iguaniorum,33,38,49,48,35,84,108,70
Campylobacter insulaenigrae,116,81,65,125,130,157,130,134
Campylobacter jejuni,103,118,138,134,724,1706,1347,1165
Campylobacter lari,217,144,109,150,271,315,324,295
Campylobacter peloridis,62,45,31,50,77,117,126,104
Campylobacter phage CP30A,NA,NA,NA,NA,2,8,5,7
Campylobacter sp. RM16704,166,79,57,91,173,84,90,74
Campylobacter subantarcticus,202,124,76,132,212,161,135,131
Campylobacter ureolyticus,109,75,66,89,173,144,246,163
Firehammervirus CP21,1,NA,NA,NA,3,6,5,4
Firehammervirus CP220,NA,NA,NA,NA,4,8,9,11
Firehammervirus CPt10,NA,NA,NA,NA,2,5,5,3
Fletchervirus CPX,51,19,8,27,43,7,2,9
Fletchervirus NCTC12673,70,32,14,47,73,17,7,18
Campylobacter volucris,20,22,26,28,79,181,148,118
Campylobacteraceae,1,NA,NA,NA,NA,NA,2,NA
Campylobacterales,NA,NA,NA,1,NA,NA,NA,NA
Canarypox virus,NA,NA,NA,NA,1,5,1,NA
Candidatus Accumulibacter,NA,1,4,3,1,NA,NA,NA
Candidatus Accumulibacter phosphatis,340,433,396,457,271,226,282,327
Candidatus Amoebophilus asiaticus,228,144,78,140,210,94,116,107
Candidatus Arthromitus sp. SFB-mouse,142,185,137,203,199,264,292,249
Candidatus Arthromitus sp. SFB-mouse-NL,204,226,150,224,300,272,284,257
Candidatus Arthromitus sp. SFB-rat-Yit,287,322,233,326,346,288,281,275
Candidatus Atelocyanobacterium,NA,NA,NA,NA,NA,NA,1,NA
Candidatus Atelocyanobacterium thalassae,9,16,22,20,36,99,79,73
Candidatus Azobacteroides pseudotrichonymphae,268,199,157,199,337,390,379,332
Candidatus Babela massiliensis,224,133,108,189,175,82,66,104
Candidatus Palibaumannia cicadellinicola,134,65,47,70,157,114,145,111
Candidatus Blochmanniella chromaiodes,5,7,3,6,14,21,39,23
Candidatus Blochmannia floridanus,14,12,14,23,12,30,40,32
Candidatus Blochmanniella pennsylvanica,3,6,2,4,14,29,43,27
Candidatus Blochmanniella vafra,5,6,3,7,27,51,50,38
Candidatus Carsonella ruddii,1,5,4,2,4,11,8,10
Candidatus Cloacimonas acidaminovorans,642,416,195,377,694,234,183,249
Candidatus Desulforudis audaxviator,207,271,314,277,154,222,213,237
Candidatus Doolittlea endobia,81,57,37,56,83,24,37,42
Candidatus Endolissoclinum faulkneri,37,8,8,18,51,79,84,68
Candidatus Evansia muelleri,14,38,12,26,10,18,40,23
Candidatus Filomicrobium marinum,285,248,180,287,292,139,99,127
Candidatus Gullanella endobia,15,10,14,14,15,60,53,48
Candidatus Hoaglandella endobia,91,74,45,68,111,48,51,57
Candidatus Ishikawella capsulata,10,6,16,15,21,47,76,43
Candidatus Izimaplasma sp. HR1,87,70,86,87,133,272,314,247
Candidatus Kinetoplastidibacterium crithidiae,6,16,14,11,41,62,72,54
Candidatus Kinetoplastidibacterium desouzai,12,11,13,18,40,47,55,44
Candidatus Kinetoplastidibacterium galati,7,4,11,17,18,42,68,31
Candidatus Kinetoplastidibacterium stringomonadis,17,9,11,14,22,48,50,30
Candidatus Korarchaeum cryptofilum,NA,4,1,1,3,14,18,7
Candidatus Korobacter,1,2,1,3,NA,NA,NA,2
Candidatus Korobacter versatilis,675,583,464,623,529,258,235,318
Candidatus Liberibacter africanus,69,27,16,32,67,42,89,42
Candidatus Liberibacter americanus,58,41,23,30,79,60,84,48
Candidatus Liberibacter asiaticus,16,8,10,22,32,58,83,49
Candidatus Liberibacter solanacearum,124,60,27,55,141,60,94,58
Candidatus Methanomassiliicoccus intestinalis,75,124,121,132,95,152,109,143
Methanomethylophilus,NA,1,NA,1,NA,1,NA,1
Methanomethylophilus alvi,46,62,76,75,40,76,74,84
Candidatus Methanoplasma,NA,NA,NA,NA,NA,NA,1,NA
Candidatus Methanoplasma termitum,18,23,33,30,21,51,31,68
Candidatus Methylopumilus planktonicus,31,28,20,20,66,97,106,72
Candidatus Methylopumilus turicensis,115,82,58,79,135,92,102,84
Candidatus Midichloria,1,NA,NA,NA,NA,NA,NA,NA
Candidatus Midichloria mitochondrii,15,13,25,22,15,21,57,38
Candidatus Mikella endobia,16,32,31,31,10,25,34,31
Candidatus Moranella endobia,18,10,12,20,22,23,36,29
Candidatus Nitrosopelagicus brevis,39,41,23,40,33,47,52,44
Candidatus Nitrosopumilus adriaticus,117,54,36,62,104,63,69,63
Candidatus Nitrosopumilus sp. AR2,13,11,7,2,33,60,51,48
Candidatus Nitrosotenuis cloacae,NA,2,7,NA,5,29,29,17
Candidatus Nitrospira inopinata,220,278,230,276,208,114,113,162
Candidatus Pantoea carbekii,6,3,4,1,14,43,70,37
Candidatus Paracaedibacter acanthamoebae,64,64,60,93,43,88,84,81
Candidatus Paracaedibacteraceae,NA,NA,NA,NA,NA,1,1,NA
Candidatus Pelagibacter sp. IMCC9063,27,32,37,44,46,72,101,58
Candidatus Pelagibacter communis,21,29,25,24,66,102,96,76
Candidatus Phytoplasma australiense,35,57,26,63,28,68,67,67
Candidatus Phytoplasma mali,2,1,1,3,19,44,66,26
Candidatus Portiera aleyrodidarum,1,4,5,4,4,16,25,6
Candidatus Profftella armatura,5,3,1,1,13,13,23,16
Candidatus Puniceispirillum,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Puniceispirillum marinum,81,59,76,60,107,109,101,84
