species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Pseudomonas phage LUZ7,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage M6,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage MP29,NA,2,NA,NA,NA,NA,NA,2
Pseudomonas phage MP38,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage MP42,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage MPK6,2,5,3,2,2,1,NA,1
Pseudomonas phage MPK7,2,5,3,2,2,1,NA,1
Pseudomonas phage PA1phi,NA,2,NA,NA,NA,NA,NA,2
Pseudomonas phage PaBG,NA,1,2,NA,NA,NA,NA,NA
Pseudomonas phage PAE1,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage PAJU2,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage PAK_P3,NA,NA,1,1,NA,1,NA,NA
Pseudomonas phage PaoP5,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage PaP1,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage phi3,1,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage phikF77,2,5,3,2,2,1,NA,1
Pseudomonas phage phiKMV,2,5,3,2,2,1,NA,1
Pseudomonas phage phiKZ,1,2,1,2,NA,NA,NA,1
Pseudomonas phage phiMK,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas phage PhiPA3,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage phiPsa374,NA,NA,NA,NA,NA,1,NA,1
Pseudomonas phage PPpW-3,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage PT2,2,5,3,2,2,1,NA,1
Pseudomonas phage vB_Pae-Kakheti25,1,2,2,1,NA,NA,1,NA
Pseudomonas phage vB_Pae-TbilisiM32,2,5,3,2,2,1,NA,1
Pseudomonas phage vB_PaeP_PPA-ABTNL,2,5,3,2,2,1,NA,2
Pseudomonas phage vB_PaeS_PM105,NA,1,NA,NA,1,NA,NA,NA
Pseudomonas phage YuA,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas plecoglossicida,29,35,32,27,29,28,30,27
Pseudomonas poae,52,40,35,41,35,25,19,30
Pseudomonas protegens,67,81,47,69,62,26,27,42
Ectopseudomonas oleovorans,25,37,32,38,24,23,24,18
Pseudomonas putida,247,336,294,355,198,183,188,231
Metapseudomonas resinovorans,61,69,47,76,41,30,32,51
Pseudomonas rhizosphaerae,27,34,25,31,23,17,20,25
Pseudomonas savastanoi,43,49,39,59,26,24,18,35
Pseudomonas sp. A3(2016),42,44,40,40,34,22,23,34
Pseudomonas sp. CCOS 191,31,50,39,37,16,12,27,23
Pseudomonas sp. DR 5-09,27,41,48,41,25,17,23,22
Pseudomonas sp. FGI182,38,57,50,42,18,28,23,27
Pseudomonas sp. GR 6-02,58,51,50,51,53,24,27,33
Pseudomonas sp. JY-Q,46,42,23,35,29,27,17,23
Pseudomonas sp. L10.10,16,31,31,30,10,14,11,21
Pseudomonas sp. MRSN12121,34,32,38,30,34,27,29,30
Pseudomonas sp. MS586,71,57,44,48,48,24,29,27
Pseudomonas sp. Os17,54,74,64,85,54,22,24,42
Pseudomonas sp. St29,59,70,71,92,52,25,22,47
Pseudomonas sp. StFLB209,42,24,35,38,26,27,15,29
Pseudomonas sp. TCU-HL1,46,55,52,54,32,34,40,35
Pseudomonas sp. TKP,37,43,43,43,30,22,17,35
Pseudomonas sp. URMO17WK12:I11,70,72,67,83,50,33,46,65
Pseudomonas sp. UW4,19,38,29,34,36,16,23,28
Pseudomonas sp. VLB120,39,52,35,47,32,22,19,36
Stutzerimonas stutzeri,198,218,240,230,137,124,153,169
Pseudomonas syringae,158,170,148,161,124,92,76,110
Pseudomonas syringae group genomosp. 3,26,33,30,32,19,30,13,22
Pseudomonas trivialis,32,28,29,36,46,17,19,21
Pseudonocardia,7,3,NA,2,4,4,1,NA
Pseudonocardia dioxanivorans,28,42,56,43,22,29,37,29
Pseudonocardia sp. AL041005-10,48,54,57,52,22,27,26,32
Pseudonocardia sp. EC080610-09,33,48,45,29,16,23,22,30
Pseudonocardia sp. EC080619-01,30,46,43,30,15,23,23,30
Pseudonocardia sp. EC080625-04,22,39,41,23,7,21,20,27
Pseudonocardia sp. HH130629-09,27,31,37,32,18,22,28,28
Pseudonocardia sp. HH130630-07,29,51,49,35,25,25,22,21
Pseudonocardiaceae,NA,2,1,1,2,NA,NA,3
Pseudopedobacter saltans,81,63,40,58,82,68,57,50
Arachnia propionica,24,42,27,40,13,16,10,23
Pseudothermotoga elfii,3,6,2,4,7,18,11,8
Pseudothermotoga hypogea,4,2,3,8,5,5,7,3
Pseudothermotoga lettingae,3,7,2,4,7,18,11,9
Pseudothermotoga thermarum,3,NA,NA,NA,3,14,9,9
Pseudoxanthomonas,1,NA,1,2,NA,NA,NA,1
Pseudoxanthomonas spadix,30,42,44,50,22,14,20,33
Pseudoxanthomonas suwonensis,100,101,71,88,67,60,46,49
Psychrobacter alimentarius,17,8,4,9,19,14,11,8
Psychrobacter arcticus,20,15,12,17,23,15,10,20
Psychrobacter cryohalolentis,14,10,5,9,30,15,11,14
Psychrobacter sp. AntiMn-1,14,5,7,10,15,13,10,11
Psychrobacter sp. G,14,9,5,12,25,14,9,11
Psychrobacter sp. P11G5,4,7,11,10,7,6,11,8
Psychrobacter sp. P2G3,3,4,6,7,6,6,10,7
Psychrobacter sp. PRwf-1,13,11,9,5,17,8,9,8
Psychrobacter urativorans,2,3,4,3,4,6,5,4
Psychroflexus torquis,16,17,12,14,24,15,30,33
Psychromonas ingrahamii,9,13,6,17,11,25,24,25
Psychromonas sp. CNPT3,7,17,12,19,10,13,10,15
Pusillimonas sp. T7-7,27,26,26,30,13,18,21,24
Pyrobaculum islandicum,NA,NA,NA,NA,NA,2,2,1
Pyrococcus abyssi,NA,1,NA,NA,NA,3,1,NA
Pyrococcus furiosus,8,5,5,7,9,4,NA,5
Pyrococcus horikoshii,2,1,1,1,3,4,7,4
Pyrococcus sp. NA2,NA,1,NA,NA,1,2,3,NA
Pyrococcus sp. NCB100,NA,2,3,1,1,1,3,NA
Pyrococcus sp. ST04,NA,NA,NA,NA,NA,2,3,1
Pyrococcus yayanosii,2,5,3,NA,9,6,1,2
Pyrodictium delaneyi,6,5,5,8,1,1,2,4
Pyrolobus fumarii,NA,NA,NA,1,2,2,3,2
Rabbit coronavirus HKU14,2,2,NA,4,NA,1,NA,1
Rabbit fibroma virus,NA,NA,NA,NA,NA,NA,NA,1
Rahnella,NA,NA,NA,NA,NA,NA,NA,1
Rahnella aquatilis,15,16,25,15,19,26,30,31
Rahnella sp. Y9602,13,13,23,13,16,27,27,28
Ralstonia,3,4,4,3,3,2,2,2
Ralstonia insidiosa,52,58,68,57,35,35,76,53
Ralstonia mannitolilytica,47,61,60,49,37,37,76,56
Ralstonia phage RS138,NA,4,2,NA,NA,1,NA,NA
Ralstonia phage RS603,NA,NA,NA,1,NA,NA,NA,NA
Ralstonia phage RSB2,NA,NA,NA,NA,NA,NA,1,NA
Ralstonia phage RSL1,NA,NA,1,1,NA,NA,2,NA
Ralstonia phage RSM1,NA,NA,NA,1,NA,NA,NA,NA
Ralstonia pickettii,98,107,110,103,79,83,194,102
Ralstonia solanacearum,116,134,124,152,79,66,122,92
Ramlibacter,3,4,1,2,2,NA,NA,2
Ramlibacter tataouinensis,86,116,144,123,59,56,83,72
Raoultella ornithinolytica,74,72,77,80,83,84,119,87
Rathayibacter toxicus,4,18,15,14,11,6,3,17
Rathayibacter tritici,29,18,21,28,17,10,13,13
Renibacterium salmoninarum,6,6,4,8,9,14,4,10
Rhizobiaceae,3,NA,1,NA,NA,NA,NA,NA
Hyphomicrobiales,NA,NA,1,1,1,1,NA,1
Rhizobium,3,9,3,5,4,3,9,5
Rhizobium etli,101,119,132,146,97,81,76,102
Rhizobium gallicum,45,21,36,36,39,32,31,27
Rhizobium leguminosarum,147,183,135,167,152,96,87,115
Rhizobium phage RR1-A,NA,NA,NA,NA,NA,2,NA,1
Rhizobium phage vB_RleM_P10VF,NA,NA,NA,NA,NA,1,1,NA
Rhizobium phaseoli,55,61,67,67,45,46,29,53
Rhizobium sp. IRBG74,64,83,75,81,53,29,27,57
Rhizobium sp. N113,34,42,48,64,34,16,22,38
Rhizobium sp. N1314,32,41,49,59,35,18,24,39
Rhizobium sp. N1341,34,42,48,64,34,16,22,38
Rhizobium sp. N324,25,33,35,26,24,25,25,29
Rhizobium sp. N621,34,42,48,64,34,16,22,39
Rhizobium sp. N6212,34,42,48,64,34,16,22,39
Rhizobium sp. N731,32,41,49,59,35,18,24,39
Rhizobium sp. N741,34,42,48,64,34,16,22,39
Rhizobium sp. N871,34,42,48,64,34,16,22,39
Rhizobium sp. NT-26,22,29,37,38,11,19,16,22
Rhizobium sp. S41,50,69,75,76,32,25,32,51
Rhizobium tropici,29,39,37,43,21,23,19,26
Rhizoctonia fumigata mycovirus,1,NA,NA,NA,NA,NA,NA,NA
Rhodanobacter denitrificans,43,55,60,66,46,30,28,38
Rhodanobacteraceae,2,NA,1,3,2,1,1,NA
Rhodobacter,NA,1,1,1,NA,NA,1,NA
Rhodobacter capsulatus,34,32,36,30,22,16,21,28
Rhodobacter phage RC1,NA,NA,NA,NA,NA,1,NA,NA
Rhodobacter sp. LPB0142,25,51,56,51,27,26,24,24
Cereibacter sphaeroides,105,103,78,97,65,43,47,64
Paracoccaceae,3,1,5,5,3,1,NA,2
Rhodococcus
 
 <high G+C Gram-positive bacteria>
 
,1,3,5,3,2,NA,3,2
Rhodococcus aetherivorans,35,45,48,44,23,25,31,27
Prescottella equi,22,41,39,37,18,22,16,24
Rhodococcus erythropolis,24,27,40,34,18,21,18,28
Rhodococcoides fascians,36,30,24,31,21,15,18,16
Rhodococcus jostii,21,35,36,25,11,18,20,21
Rhodococcus opacus,40,60,86,51,25,28,58,41
Rhodococcus phage REQ3,NA,1,4,NA,NA,NA,NA,NA
Rhodococcus phage RGL3,NA,2,2,NA,NA,NA,NA,NA
Rhodococcus pyridinivorans,24,35,27,25,11,12,13,22
Rhodococcus sp. 008,21,21,38,22,18,18,13,17
Rhodococcus sp. B7740,20,26,26,32,23,13,12,21
Rhodococcus sp. p52,25,33,29,31,10,15,13,20
Rhodococcus sp. PBTS 1,20,35,31,30,9,14,13,17
Rhodococcoides fascians,37,27,37,33,14,18,20,20
Rhodococcus sp. WB1,24,35,46,34,15,26,23,31
Rhodococcus sp. WMMA185,10,10,15,9,12,4,7,7
Rhodocyclaceae,2,NA,1,NA,NA,NA,1,1
Rhodocyclales,NA,1,NA,NA,NA,NA,NA,NA
Rhodoferax,NA,1,NA,NA,NA,NA,NA,NA
Rhodoferax ferrireducens,39,40,39,35,18,23,26,26
Rhodoluna,NA,NA,NA,NA,1,NA,NA,NA
Rhodoluna lacicola,28,8,10,16,18,9,3,3
Rhodomicrobium vannielii,31,34,33,26,25,12,11,18
Rhodopirellula baltica,12,14,16,17,19,21,13,11
Rhodoplanes,NA,NA,1,1,NA,NA,1,1
Rhodoplanes sp. Z2-YC6860,43,44,32,31,29,20,20,26
Rhodopseudomonas,1,1,NA,NA,NA,NA,1,1
Rhodopseudomonas palustris,114,144,199,168,80,84,95,116
Rhodospirillaceae,1,NA,3,3,2,NA,1,2
Rhodospirillum,4,3,1,2,3,NA,NA,2
Rhodospirillum centenum,52,71,73,81,23,26,30,38
Rhodospirillum rubrum,22,40,31,35,19,15,24,28
Rhodothermaceae,NA,NA,NA,NA,NA,NA,NA,1
Rhodothermus,NA,1,NA,NA,NA,NA,NA,NA
Rhodothermus marinus,77,100,85,94,44,47,51,57
Rhodothermus phage RM378,NA,NA,NA,NA,1,NA,NA,NA
Rhodovulum,NA,NA,1,1,NA,NA,NA,NA
Rhodovulum sulfidophilum,53,78,73,61,30,19,36,44
Rice black streaked dwarf virus,NA,NA,NA,NA,NA,1,NA,NA
Rickettsia,NA,NA,NA,1,NA,1,NA,NA
Rickettsia africae,3,5,4,6,3,4,7,7
Rickettsia akari,6,5,3,NA,5,6,4,7
Rickettsia amblyommatis,1,2,2,1,1,4,10,5
Rickettsia australis,2,1,5,5,4,9,5,6
Rickettsia bellii,2,2,2,8,5,5,8,9
Rickettsia canadensis,2,2,NA,4,4,6,7,8
Rickettsia conorii,3,3,7,5,2,4,6,5
Rickettsia felis,4,5,8,8,4,11,5,11
Rickettsia conorii subsp. heilongjiangensis,6,6,7,8,1,9,4,5
Rickettsia japonica,6,6,7,8,1,9,5,6
Rickettsia massiliae,2,2,3,1,1,2,6,6
Rickettsia monacensis,3,3,7,4,3,7,11,5
Rickettsia montanensis,5,5,6,6,4,3,6,7
Rickettsia parkeri,3,5,4,6,2,4,3,5
Rickettsia philipii,3,5,4,5,2,4,3,5
Rickettsia prowazekii,NA,NA,NA,NA,1,6,6,2
Rickettsia rhipicephali,2,1,3,1,2,6,8,5
Rickettsia rickettsii,4,5,5,5,2,3,4,5
Rickettsia slovaca,3,5,6,7,2,4,6,5
Rickettsia typhi,5,4,5,10,3,5,7,4
Rickettsiales bacterium Ac37b,16,10,13,12,8,14,14,16
Riemerella anatipestifer,44,26,26,28,51,37,48,39
Riemerella phage RAP44,1,NA,NA,NA,NA,NA,1,NA
Rivularia sp. PCC 7116,33,28,14,24,46,15,22,25
Robiginitalea biformata,86,63,55,76,91,36,29,46
Roseateles,5,3,1,1,3,NA,NA,3
Roseateles depolymerans,53,75,71,76,36,28,29,39
Roseburia hominis,1616,2344,1934,2850,5883,14166,16304,14403
Roseicyclus elongatus,24,28,38,25,7,16,14,11
Roseiflexus castenholzii,18,25,34,28,22,18,20,19
Roseiflexus sp. RS-1,27,25,16,27,25,20,8,25
Roseobacter,NA,NA,2,2,NA,1,1,1
Roseobacter denitrificans,7,10,8,11,10,23,11,18
Roseobacter litoralis,20,21,25,22,21,15,5,11
Roseobacter phage RDJL Phi 1,NA,NA,NA,1,NA,NA,NA,NA
Rotavirus D chicken/05V0049/DEU/2005,NA,NA,NA,NA,NA,1,NA,NA
Rothia
 
 <eudicots>
 
,NA,NA,NA,NA,1,NA,NA,NA
Rothia dentocariosa,9,22,17,22,17,6,7,21
Rothia mucilaginosa,30,30,38,49,24,24,18,24
Rubinisphaera brasiliensis,5,13,15,9,10,15,13,20
Rubrivivax,1,NA,NA,NA,1,NA,NA,1
Rubrivivax gelatinosus,88,72,80,93,68,32,37,40
Rubrobacter,NA,1,NA,NA,NA,NA,NA,1
Rubrobacter radiotolerans,10,13,19,15,4,14,6,5
Rubrobacter xylanophilus,33,58,42,49,7,16,20,33
Rubrobacteraceae,NA,1,NA,NA,NA,NA,NA,1
Ruegeria,3,4,2,2,2,1,1,3
Tritonibacter mobilis,15,28,33,29,14,14,17,26
Ruegeria pomeroyi,30,58,61,59,20,23,36,34
Ruegeria sp. TM1040,18,19,20,20,18,16,14,14
Rufibacter sp. DG15C,119,85,59,105,122,34,50,59
Rufibacter sp. DG31D,71,51,40,59,69,42,39,49
Rufibacter tibetensis,162,88,58,105,144,64,40,46
Ruminiclostridium,NA,1,NA,1,NA,NA,NA,1
Ruminiclostridium sp. KB18,565,822,678,1034,318,410,276,553
Acetivibrio thermocellus,34,45,41,47,45,78,91,69
Oscillospiraceae,NA,NA,NA,NA,1,NA,NA,NA
Ruminococcus albus,321,380,357,506,237,223,158,272
Ruminococcus bicirculans (ex Liu et al. 2021)
 
 
 <species>
 
,367,483,514,660,335,521,463,532
Rummeliibacillus stabekisii,25,31,18,27,29,56,38,19
Runella slithyformis,53,54,60,74,54,42,47,48
Saccharomonospora,NA,NA,NA,NA,1,NA,NA,NA
Saccharomonospora viridis,8,25,20,12,8,13,18,11
Saccharophagus degradans,22,23,16,24,16,11,9,15
Saccharopolyspora,NA,NA,NA,1,NA,NA,NA,NA
Saccharopolyspora erythraea,36,45,56,50,31,29,41,41
Saccharothrix,NA,NA,NA,NA,NA,1,NA,NA
Saccharothrix espanaensis,37,49,63,60,27,28,32,33
Saffold virus,NA,NA,NA,NA,NA,1,NA,NA
Saimiriine herpesvirus 1,NA,NA,NA,2,NA,NA,NA,2
Salicola phage CGphi29,NA,NA,NA,NA,NA,NA,1,NA
Salimicrobium,NA,1,NA,NA,NA,NA,NA,NA
Salimicrobium jeotgali,7,6,7,12,19,31,27,13
Salinarchaeum sp. Harcht-Bsk1,13,10,14,15,13,10,7,12
Salinibacter ruber,32,32,28,35,22,16,11,22
Salinicoccus halodurans,20,14,14,19,23,27,25,18
Salinispira pacifica,26,32,44,33,14,30,19,34
Salinispora,NA,NA,NA,NA,1,NA,NA,NA
Salinispora arenicola,9,27,22,27,12,15,14,18
Salinispora tropica,16,15,20,22,12,11,15,19
Salinivibrio phage CW02,NA,NA,NA,NA,NA,1,1,NA
Salisaeta icosahedral phage 1,1,NA,NA,1,NA,NA,NA,NA
Salmon gill poxvirus,NA,NA,NA,NA,NA,NA,1,NA
Salmonella bongori,15,25,17,21,20,26,12,32
Salmonella enterica,51,83,76,99,166,370,497,388
Salmonella phage 118970_sal4,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage f18SE,NA,NA,NA,NA,NA,NA,NA,1
Salmonella phage FSL SP-058,NA,NA,NA,4,2,1,1,1
Salmonella phage FSL SP-076,NA,NA,NA,4,2,1,1,1
Salmonella phage FSLSP088,9,5,3,2,7,NA,NA,NA
Salmonella phage HK620,NA,NA,NA,NA,NA,1,NA,1
Salmonella phage PVP-SE1,NA,NA,1,NA,1,1,NA,1
Salmonella phage SJ46,NA,NA,NA,NA,9,26,61,43
Salmonella phage SKML-39,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage SPN1S,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage SPN9CC,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage SSE121,1,NA,NA,1,NA,NA,NA,NA
Salmonella phage SSU5,NA,NA,NA,NA,1,NA,NA,NA
Salmonella phage vB_SemP_Emek,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage Vi II-E1,NA,NA,1,NA,NA,NA,NA,NA
Lederbergvirus P22,NA,NA,NA,NA,NA,NA,1,NA
Sandaracinus,1,NA,NA,NA,1,NA,NA,NA
Sandaracinus amylolyticus,29,50,46,37,31,31,42,37
Sanguibacter,7,2,NA,2,5,1,NA,NA
Sanguibacter keddieii,33,32,57,37,19,23,24,22
Sanxia water strider virus 6,NA,NA,NA,NA,NA,NA,1,NA
Saprospira grandis,12,16,14,18,18,24,13,19
Scardovia inopinata,13,25,20,31,10,24,18,21
Sclerophthora macrospora virus A,NA,NA,NA,NA,NA,1,NA,1
Sebaldella termitidis,27,29,18,52,39,59,47,51
secondary endosymbiont of Ctenarytaina eucalypti,NA,1,1,NA,3,10,5,5
secondary endosymbiont of Heteropsylla cubana,4,4,2,4,4,3,5,4
Sedimenticola,NA,NA,NA,NA,NA,1,NA,NA
Sedimenticola thiotaurini,24,43,42,37,21,25,15,16
Sediminicola sp. YIK13,40,27,16,30,31,20,19,28
Sediminispirochaeta smaragdinae,32,30,24,26,25,37,29,28
Segniliparaceae,NA,NA,NA,NA,NA,NA,1,1
Segniliparus rotundus,6,14,12,8,9,4,12,6
Selenomonas,1,NA,NA,NA,NA,NA,NA,NA
Selenomonas ruminantium,128,146,110,147,107,152,125,163
Selenomonas sp. oral taxon 136,62,60,75,78,37,64,59,54
Selenomonas sp. oral taxon 478,59,71,62,95,47,70,47,60
Selenomonas sp. oral taxon 920,30,42,50,63,30,54,45,41
Selenomonas sputigena,61,97,72,106,58,68,53,76
Serinicoccus,NA,NA,1,NA,NA,NA,NA,NA
Serinicoccus sp. JLT9,22,41,40,30,23,9,21,26
Serratia
 
 <beetles>
 
,1,3,4,2,2,3,7,3
Serratia fonticola,44,46,34,35,52,27,34,33
Serratia liquefaciens,35,16,30,33,32,18,21,33
Serratia marcescens,155,201,207,198,118,145,157,168
Serratia plymuthica,68,50,55,55,54,57,76,63
Serratia proteamaculans,24,28,29,19,32,18,16,16
Serratia rubidaea,37,43,61,44,32,39,33,27
Serratia sp. AS12,27,20,24,19,18,21,32,19
Serratia sp. AS13,27,20,24,19,18,21,32,19
Serratia sp. FS14,48,49,44,54,32,36,24,41
Serratia sp. SCBI,32,44,49,36,29,34,28,33
Serratia sp. YD25,30,37,32,30,24,23,25,25
Shamonda virus,NA,NA,NA,NA,2,NA,NA,NA
Sheeppox virus,NA,NA,NA,NA,NA,1,NA,NA
Shewanella,1,NA,1,3,1,NA,1,NA
Shewanella amazonensis,46,29,30,39,59,29,34,21
Shewanella baltica,28,39,22,31,42,33,32,39
Shewanella denitrificans,5,8,9,12,15,8,9,8
Shewanella frigidimarina,7,13,6,10,29,16,14,15
Shewanella halifaxensis,25,18,24,19,19,14,13,14
Shewanella loihica,67,40,34,34,48,22,23,33
Shewanella oneidensis,9,12,3,15,27,18,6,11
Shewanella pealeana,41,20,16,22,41,13,11,19
Shewanella piezotolerans,22,10,11,7,19,15,12,11
Shewanella putrefaciens,9,17,9,13,22,12,14,12
Shewanella sediminis,18,22,15,18,35,18,16,23
Shewanella sp. ANA-3,12,12,28,24,15,14,22,15
Shewanella sp. MR-4,16,14,12,28,26,13,12,12
Shewanella sp. MR-7,22,9,10,11,28,17,8,10
Shewanella sp. W3-18-1,13,16,9,13,18,12,10,13
Shewanella violacea,17,14,16,19,27,7,19,13
Shewanella woodyi,15,6,6,9,21,18,14,13
Shigella,1,2,NA,2,3,3,2,3
Shigella boydii,26,26,26,42,1507,4051,1757,2468
Shigella dysenteriae,31,30,35,42,1977,5156,2223,3157
Shigella flexneri,23,17,29,32,1514,3937,1746,2467
Shigella phage 75/02 Stx,NA,NA,NA,NA,30,99,35,44
Shigella phage Ag3,NA,NA,NA,NA,NA,NA,1,NA
Shigella phage EP23,1,1,1,1,2,NA,1,NA
Shigella phage POCJ13,NA,NA,NA,NA,9,39,10,12
Shigella phage Sf6,NA,NA,NA,NA,NA,1,2,1
Shigella phage SHBML-50-1,NA,NA,NA,NA,NA,NA,1,1
Shigella phage Shf125875,NA,NA,NA,NA,1,NA,2,NA
Shigella phage SHFML-26,NA,NA,NA,NA,NA,1,1,NA
Shigella phage SHSML-52-1,NA,NA,NA,NA,NA,1,NA,NA
Shigella phage Ss-VASD,NA,NA,NA,NA,14,60,15,28
Shigella sonnei,20,15,21,32,1615,4295,1926,2661
Shigella sp. PAMC 28760,28,22,21,41,1947,5065,2285,3096
Shimwellia blattae,34,60,48,59,28,35,28,41
Shinella sp. HZN7,55,70,83,59,21,36,33,43
Short-finned eel ranavirus,NA,NA,NA,NA,NA,NA,1,NA
Siansivirga zeaxanthinifaciens,13,10,7,6,21,21,30,25
Sideroxydans,NA,1,NA,1,NA,NA,NA,1
Sideroxydans lithotrophicus,23,30,29,43,17,21,19,16
Simiduia,NA,1,NA,NA,NA,NA,NA,NA
Simiduia agarivorans,23,14,21,18,32,11,11,13
Simkania negevensis,11,9,5,7,12,7,5,8
Singapore grouper iridovirus,NA,NA,NA,NA,NA,3,1,NA
Singulisphaera acidiphila,28,19,13,27,23,19,20,30
Sinomonas atrocyanea,21,24,38,26,10,10,15,16
Sinorhizobium,NA,NA,1,1,NA,NA,NA,1
Sinorhizobium fredii,38,61,58,57,28,19,28,46
Sinorhizobium medicae,34,55,47,57,19,29,36,50
Sinorhizobium meliloti,46,78,64,69,35,36,52,46
Sinorhizobium phage PBC5,NA,NA,NA,NA,NA,1,NA,NA
Sinorhizobium phage phiLM21,1,NA,1,1,NA,NA,NA,NA
Sinorhizobium phage phiM9,NA,NA,NA,NA,NA,NA,NA,1
Sinorhizobium sp. RAC02,45,62,41,54,50,24,26,42
Skunkpox virus,NA,NA,NA,NA,NA,1,NA,NA
Slackia,1,1,1,1,NA,NA,NA,NA
Slackia heliotrinireducens,287,400,516,345,151,188,244,233
Sneathia vaginalis,6,9,7,7,12,8,22,22
Snodgrassella alvi,29,17,15,21,25,18,24,18
Sodalis,NA,NA,NA,1,NA,NA,NA,1
Sodalis glossinidius,9,17,21,18,20,20,12,21
Sodalis praecaptivus,25,24,28,28,19,25,15,24
Solanum mosaic Bolivia virus,NA,NA,NA,NA,NA,NA,1,NA
Solibacillus silvestris,38,25,24,36,54,50,47,45
Solitalea canadensis,121,78,48,80,135,57,47,55
Sorangium,NA,1,NA,NA,1,NA,NA,NA
Sorangium cellulosum,55,94,130,70,62,43,64,54
Sparus aurata papillomavirus 1,3,1,1,1,4,NA,NA,NA
Sphaerobacter,NA,NA,NA,NA,NA,NA,NA,1
Sphaerobacter thermophilus,36,31,38,25,32,18,20,32
Sphaerochaeta,NA,NA,NA,NA,NA,NA,NA,2
Parasphaerochaeta coccoides,33,33,24,28,25,11,24,27
Sphaerochaeta globosa,29,34,29,32,40,27,23,29
Sphaerochaeta pleomorpha,21,9,5,13,28,30,24,21
Sphingobacterium sp. 21,94,50,44,67,99,54,44,59
Sphingobacterium sp. ML3W,84,46,28,48,107,52,42,51
Sphingobium,NA,4,NA,NA,NA,NA,NA,NA
Sphingobium baderi,35,27,22,37,34,12,19,27
Sphingobium chlorophenolicum,51,55,39,41,48,18,13,24
Sphingobium indicum,17,20,30,27,13,16,13,19
Sphingobium sp. EP60837,14,18,19,17,2,12,14,6
Sphingobium sp. MI1205,7,25,20,13,20,15,17,12
Sphingobium sp. RAC03,32,40,21,41,24,22,12,28
Sphingobium sp. SYK-6,19,35,40,39,16,13,15,18
Sphingobium sp. TKS,21,31,32,25,17,13,35,17
Sphingobium sp. YBL2,25,37,40,28,12,21,35,26
Sphingomonadaceae,6,3,4,7,5,NA,1,3
Sphingomonas,13,7,1,6,10,NA,1,1
Sphingomonas hengshuiensis,20,25,28,35,13,12,8,19
Sphingomonas melonis,28,32,36,39,13,21,25,26
Sphingomonas panacis,11,14,25,16,11,12,13,15
Sphingomonas phage PAU,NA,NA,NA,NA,NA,1,NA,1
Sphingomonas sanxanigenens,36,59,47,63,33,24,20,22
Sphingomonas sp. MM-1,30,41,27,39,17,14,21,17
Sphingomonas sp. NIC1,22,30,30,27,9,17,19,15
Sphingomonas taxi,30,29,34,27,28,15,18,23
Rhizorhabdus wittichii,24,25,38,28,12,20,25,21
Sphingopyxis,NA,1,NA,NA,NA,1,2,NA
Sphingopyxis alaskensis,10,21,21,13,4,14,16,11
Sphingopyxis fribergensis,15,23,25,15,13,20,13,23
Sphingopyxis granuli,32,29,33,33,23,12,22,22
Sphingopyxis macrogoltabida,35,33,36,36,22,21,39,30
Sphingopyxis sp. 113P3,58,42,28,44,44,14,11,21
Sphingopyxis terrae,12,22,21,25,14,9,9,16
Sphingorhabdus sp. M41,17,16,22,19,13,15,10,18
Spiribacter,NA,NA,NA,1,NA,NA,NA,NA
Spiribacter salinus,9,14,12,16,4,4,6,9
Spiribacter sp. UAH-SP71,26,17,18,23,19,11,6,13
Spirochaeta,NA,1,NA,NA,NA,NA,NA,NA
Spirochaeta africana,33,41,26,37,36,23,25,17
Winmispira thermophila,27,42,48,34,18,16,30,23
Spirochaetaceae,NA,NA,NA,NA,NA,NA,NA,1
Spiroplasma,NA,1,NA,NA,1,NA,NA,NA
Spiroplasma apis,NA,NA,NA,NA,6,5,9,8
Spiroplasma mirum,17,26,19,36,23,10,14,30
Spiroplasma cantharicola,4,5,5,4,8,8,14,4
Spiroplasma chrysopicola,29,25,14,29,22,6,17,21
Spiroplasma culicicola,2,1,NA,3,3,9,18,4
Spiroplasma diminutum,3,6,1,3,8,12,13,8
Spiroplasma eriocheiris,19,26,17,37,29,14,18,34
