species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Mycobacterium phage TM4,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Tonenili,1,1,NA,NA,NA,1,NA,1
Mycobacterium phage Tweety,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Validus,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Velveteen,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Wee,1,2,NA,NA,NA,NA,NA,NA
Mycobacterium phage Wile,NA,2,2,NA,NA,NA,NA,NA
Mycobacterium phage XFactor,NA,NA,NA,NA,NA,NA,1,NA
Mycolicibacterium phlei,44,63,69,65,28,26,20,45
Mycolicibacterium rhodesiae,32,39,38,34,21,9,22,38
Mycobacterium sinense,23,33,20,31,15,17,17,17
Mycolicibacterium smegmatis,31,46,41,53,30,20,18,38
Mycobacterium sp. djl-10,53,42,67,46,33,26,38,33
Mycobacterium sp. EPa45,26,27,30,24,9,23,17,21
Mycobacterium sp. JLS,17,25,30,26,16,13,12,17
Mycobacterium sp. JS623,22,46,54,64,19,30,27,29
Mycobacterium sp. KMS,16,25,31,31,16,16,13,17
Mycobacterium sp. MCS,16,25,30,29,16,15,13,16
Mycobacterium sp. MOTT36Y,32,33,45,37,9,21,12,17
Mycolicibacterium neoaurum,26,45,54,47,17,18,16,30
Mycobacterium sp. QIA-37,22,31,29,37,13,9,12,23
Mycobacterium sp. VKM Ac-1817D,21,40,33,37,18,21,13,27
Mycobacterium sp. YC-RL4,22,40,42,32,17,20,17,22
Mycobacterium tuberculosis,18,14,11,12,8,8,12,9
Mycolicibacterium vaccae,92,77,81,80,58,35,25,42
Mycolicibacterium vanbaalenii,36,47,45,45,16,20,21,25
Mycobacterium intracellulare subsp. yongonense,22,26,34,26,10,20,10,14
Mycoplasma,NA,1,NA,1,NA,NA,NA,NA
Mycoplasmopsis agalactiae,24,10,9,13,22,12,8,14
Mycoplasmopsis arginini,1,2,3,1,3,5,8,6
Metamycoplasma arthritidis,2,3,NA,2,NA,2,7,2
Mycoplasmopsis bovis,3,4,4,4,6,7,11,5
Mesomycoplasma bovoculi,NA,3,3,2,1,4,8,4
Mycoplasmopsis californica,NA,1,NA,2,3,6,10,7
Mycoplasma canadense,NA,NA,NA,NA,4,7,3,10
Mycoplasmopsis canis,2,2,4,6,6,18,8,8
Mycoplasma capricolum,2,3,2,3,2,11,8,10
Mycoplasma crocodyli,1,9,NA,8,6,9,6,9
Mycoplasmopsis cynos,3,6,1,11,7,12,6,7
Mycoplasma dispar,3,4,2,8,5,3,4,7
Mycoplasmopsis fermentans,NA,NA,NA,1,2,11,11,9
Mesomycoplasma flocculare,NA,NA,NA,NA,2,2,1,6
Mycoplasmoides gallisepticum,25,6,11,13,16,15,13,15
Mycoplasmoides genitalium,1,NA,NA,4,2,5,6,5
Mycoplasma haemocanis,NA,NA,NA,1,1,6,6,4
Mycoplasma haemofelis,13,12,5,16,16,7,1,6
Metamycoplasma hominis,4,3,7,6,12,15,17,11
Mesomycoplasma hyopneumoniae,14,5,2,8,15,12,3,12
Mesomycoplasma hyorhinis,1,NA,NA,1,4,7,5,5
Mycoplasma leachii,3,6,7,3,1,6,9,4
[Mycoplasma] mobile,10,16,6,8,4,9,9,9
Mycoplasma mycoides,8,6,14,7,7,8,18,12
Mycoplasma ovis,NA,NA,NA,NA,2,3,2,NA
Mycoplasma parvum,2,NA,2,NA,5,1,2,3
Malacoplasma penetrans,NA,2,2,NA,5,8,14,3
Mycoplasmoides pneumoniae,NA,NA,NA,NA,NA,NA,1,1
Mycoplasmopsis pulmonis,8,9,1,8,19,4,9,8
Mycoplasma putrefaciens,2,1,1,NA,2,5,4,7
Mycoplasma suis,NA,1,2,NA,NA,4,5,2
Mycoplasmopsis synoviae,9,9,2,3,24,6,7,9
Mycoplasma wenyonii,8,8,5,11,12,3,5,6
Mycoplasma yeatsii,9,2,2,2,13,9,11,7
Mycoreovirus 1,NA,NA,NA,NA,NA,1,NA,NA
Myroides,NA,NA,NA,NA,NA,NA,NA,1
Myroides odoratimimus,60,41,32,39,107,73,101,48
Myroides profundi,66,43,26,42,80,30,43,43
Myroides sp. A21,61,42,27,41,85,27,41,37
Myroides sp. ZB35,57,34,23,39,72,27,44,37
Myxococcaceae,NA,1,NA,NA,NA,NA,NA,NA
Myxococcales,2,2,1,NA,NA,NA,NA,NA
Myxococcus,NA,1,1,3,1,NA,2,NA
Myxococcus fulvus,178,184,163,194,146,75,100,135
Myxococcus hansupus,47,74,87,65,36,32,52,56
Myxococcus stipitatus,53,57,55,51,51,28,52,35
Myxococcus xanthus,72,77,73,84,57,27,41,50
Nakamurella multipartita,31,55,55,61,26,24,24,36
Nakamurellaceae,1,NA,NA,NA,NA,NA,NA,NA
Natranaerobius thermophilus,7,6,6,4,13,24,28,31
Natrialba magadii,14,16,7,13,21,5,5,8
Natrinema,NA,NA,NA,1,NA,NA,NA,NA
Natrinema pellirubrum,7,13,13,9,3,3,6,11
Natrinema sp. J7-2,4,17,9,8,6,7,5,7
Natronobacterium gregoryi,9,9,8,7,8,7,NA,5
Natronococcus occultus,8,10,6,7,6,11,4,8
Natronomonas moolapensis,4,2,7,9,2,4,2,2
Natronomonas pharaonis,5,9,9,5,4,1,4,4
Nautilia,1,NA,NA,NA,NA,NA,NA,NA
Nautilia profundicola,17,17,19,20,21,19,12,30
Neisseria,NA,1,1,NA,1,1,NA,NA
Neisseria elongata,12,16,13,15,9,17,32,26
Neisseria gonorrhoeae,17,22,24,40,5,24,17,25
Neisseria lactamica,12,19,16,20,9,20,20,27
Neisseria meningitidis,94,121,96,121,61,64,62,72
Neisseria weaveri,37,36,25,48,35,26,23,23
Neisseriales,1,NA,NA,NA,NA,NA,NA,NA
Neorhizobium,1,NA,NA,NA,NA,NA,NA,1
Neorhizobium galegae,45,91,72,93,36,50,37,43
Neorickettsia helminthoeca,NA,NA,NA,NA,1,2,2,5
Neorickettsia risticii,4,5,1,3,11,8,3,4
Ehrlichia sennetsu,4,3,2,3,11,6,1,4
Niabella ginsenosidivorans,94,68,62,64,80,59,53,43
Niabella soli,54,54,39,38,76,46,61,48
Niastella koreensis,140,104,70,97,139,64,53,58
Nile crocodilepox virus,NA,NA,NA,NA,NA,1,NA,NA
Nipah virus,NA,NA,NA,NA,NA,1,1,NA
Nitratifractor salsuginis,21,34,36,25,19,18,23,20
Nitratiruptor sp. SB155-2,22,35,19,12,12,13,11,18
Nitrobacter,2,1,1,1,1,NA,1,1
Nitrobacter hamburgensis,17,18,23,27,6,7,20,13
Nitrobacter winogradskyi,18,33,30,26,14,9,13,12
Nitrosococcus halophilus,25,16,9,18,16,12,10,8
Nitrosococcus oceani,10,11,4,10,8,10,9,10
Nitrosococcus watsonii,5,7,7,8,10,9,4,3
Nitrosomonas communis,13,9,10,18,22,9,22,19
Nitrosomonas europaea,11,11,13,11,12,14,4,20
Nitrosomonas eutropha,10,9,6,7,10,6,10,10
Nitrosomonas sp. AL212,9,10,6,5,8,8,9,11
Nitrosomonas sp. Is79A3,4,3,5,8,6,4,11,11
Nitrosomonas ureae,18,13,3,15,21,11,12,10
Nitrosospira,NA,NA,1,1,NA,NA,NA,NA
Nitrosospira briensis,22,18,17,17,20,14,16,17
Nitrosospira multiformis,10,14,14,11,4,13,15,13
Nitrospira <Nitrospira>,NA,NA,NA,NA,NA,NA,NA,1
Nitrospira defluvii,19,25,20,25,19,16,10,16
Nitrospira moscoviensis,66,55,29,77,66,16,27,39
Nitrospirales,1,1,NA,NA,NA,NA,NA,NA
Nocardia,2,4,1,4,2,1,1,NA
Nocardia brasiliensis,45,47,53,63,31,32,27,31
Nocardia cyriacigeorgica,51,60,60,56,26,18,31,37
Nocardia farcinica,45,66,67,47,15,19,33,35
Nocardia nova,29,41,40,47,20,25,27,26
Nocardia seriolae,58,86,62,61,34,26,37,49
Nocardiaceae,1,NA,NA,1,NA,1,NA,1
Nocardioidaceae,1,NA,1,1,NA,NA,NA,NA
Nocardioides,14,6,NA,5,11,1,1,NA
Nocardioides dokdonensis,31,34,70,40,17,18,15,34
Nocardioides sp. JS614,29,36,57,43,20,30,24,26
Nocardiopsidaceae,NA,NA,NA,NA,NA,NA,NA,1
Nocardiopsis,NA,NA,3,2,NA,NA,1,NA
Nocardiopsis alba,38,46,52,48,32,17,30,35
Nocardiopsis dassonvillei,35,61,67,74,17,28,36,42
Nonlabens dokdonensis,48,32,23,46,52,30,37,39
Nonlabens sp. MIC269,46,29,10,29,64,20,25,36
Nora virus,NA,NA,NA,NA,NA,NA,1,NA
Nostoc,NA,NA,NA,NA,NA,NA,1,1
Nostoc punctiforme,28,21,17,30,25,14,19,13
Nostoc sp. NIES-3756,14,20,8,20,13,10,20,18
Nostoc sp. PCC 7107,4,2,5,6,6,12,12,9
Nostoc sp. PCC 7120,31,19,19,17,34,23,21,17
Nostoc sp. PCC 7524,11,8,13,4,11,19,12,7
Novosphingobium,NA,2,1,NA,NA,2,1,2
Novosphingobium aromaticivorans,24,40,60,15,17,18,20,23
Novosphingobium pentaromativorans,33,48,42,38,16,25,20,26
Novosphingobium resinovorum,32,39,37,24,21,30,23,25
Novosphingobium sp. PP1Y,38,39,45,51,22,18,22,25
Nse virus,NA,NA,NA,1,NA,NA,NA,NA
Obesumbacterium,NA,NA,NA,1,NA,NA,NA,NA
Obesumbacterium proteus,33,21,14,23,25,20,16,21
Oblitimonas alkaliphila,20,13,15,17,29,10,15,19
Oceanimonas,NA,1,NA,NA,NA,NA,NA,1
Oceanimonas sp. GK1,41,62,47,72,30,36,41,37
Oceanithermus profundus,45,55,74,55,31,30,22,49
Oceanobacillus,NA,1,NA,NA,NA,NA,NA,NA
Oceanobacillus iheyensis,5,5,8,10,8,25,24,30
Oceanospirillaceae,NA,NA,NA,NA,NA,NA,NA,1
Oceanospirillales,1,NA,NA,NA,NA,NA,NA,NA
Ochrobactrum,NA,1,NA,1,1,NA,NA,NA
Brucella anthropi,37,47,51,35,36,34,27,37
Ochrobactrum pseudogrignonense,63,47,33,49,55,26,27,28
Octadecabacter,5,6,1,NA,NA,NA,NA,2
Octadecabacter antarcticus,19,24,17,10,15,15,14,11
Octadecabacter arcticus,23,22,9,19,16,11,9,13
Octadecabacter temperatus,8,9,9,7,10,18,8,13
Odoribacter splanchnicus,1193,1488,1859,1313,4362,9882,14105,6702
Oenococcus,NA,1,NA,NA,NA,NA,NA,NA
Oenococcus oeni,34,37,26,55,35,26,19,28
Okra mottle virus,4,NA,NA,1,4,NA,NA,NA
Oleispira antarctica,41,24,10,24,44,21,20,16
Afipia carboxidovorans,17,18,23,26,13,22,23,29
Olsenella,1,NA,NA,NA,NA,1,NA,NA
Olsenella sp. oral taxon 807,242,342,451,269,135,119,85,170
Olsenella uli,487,702,965,519,225,209,176,360
Onion yellows phytoplasma,2,2,2,1,4,7,5,9
Opitutaceae bacterium IG16b,79,75,45,66,79,30,29,38
Opitutaceae bacterium TAV5,103,79,64,78,89,39,32,64
Opitutus terrae,29,51,49,39,20,24,29,46
Orientia tsutsugamushi,2,1,2,8,1,8,9,11
Ornithobacterium rhinotracheale,224,226,291,222,472,756,1070,592
Oscillatoria acuminata,10,12,19,15,7,16,17,28
Phormidium nigroviride,14,9,12,10,5,11,17,18
Oscillatoriaceae,NA,NA,NA,NA,NA,NA,NA,1
Oscillibacter,5,1,NA,2,2,NA,1,NA
Oscillibacter valericigenes,473,609,530,819,265,260,179,382
Ostreid herpesvirus 1,NA,NA,NA,NA,1,NA,NA,1
Ostreococcus lucimarinus virus 2,NA,NA,NA,NA,1,NA,NA,NA
Ostreococcus mediterraneus virus 1,NA,NA,NA,NA,1,NA,NA,1
Ostreococcus tauri virus 2,NA,NA,NA,NA,1,NA,NA,NA
Ostreococcus tauri virus OtV5,NA,NA,NA,NA,1,NA,NA,1
Ottowia sp. oral taxon 894,17,43,44,36,15,20,19,33
Owenweeksia hongkongensis,58,39,68,44,75,35,34,51
Oxalobacteraceae,2,NA,NA,1,NA,1,NA,1
Paenarthrobacter aurescens,37,39,50,55,21,9,19,27
Paenibacillaceae,NA,NA,NA,1,NA,NA,NA,NA
Paenibacillus,7,5,3,7,4,4,4,2
Paenibacillus beijingensis,40,76,72,83,35,56,47,51
Paenibacillus borealis,85,71,67,87,90,97,78,88
Paenibacillus bovis,34,54,45,65,50,80,59,75
Paenibacillus durus,61,88,95,103,65,82,58,69
Paenibacillus graminis,120,85,78,86,143,66,49,78
Paenibacillus larvae,16,19,9,17,34,49,35,31
Paenibacillus mucilaginosus,63,54,55,66,69,83,67,97
Paenibacillus naphthalenovorans,44,51,67,69,36,30,36,44
Paenibacillus odorifer,21,24,29,28,54,63,43,34
Paenibacillus peoriae,56,65,31,71,57,50,41,65
Paenibacillus phage Fern,NA,NA,NA,NA,NA,NA,2,2
Paenibacillus phage Harrison,NA,NA,NA,NA,NA,NA,2,2
Paenibacillus phage phiIBB_Pl23,NA,NA,NA,NA,NA,NA,2,2
Paenibacillus phage Tripp,1,2,4,1,NA,NA,NA,4
Paenibacillus phage Xenia,NA,NA,NA,NA,NA,NA,NA,2
Paenibacillus polymyxa,155,138,91,144,181,163,110,157
Paenibacillus riograndensis,163,115,100,134,191,75,63,93
Paenibacillus sabinae,64,81,77,77,79,57,29,72
Paenibacillus sp. 32O-W,33,34,21,28,29,28,35,36
Paenibacillus sp. FSL H7-0357,48,53,56,53,61,80,65,76
Paenibacillus sp. FSL H7-0737,11,20,4,7,33,59,52,31
Paenibacillus sp. FSL P4-0081,75,57,58,83,80,90,65,82
Paenibacillus sp. FSL R5-0345,29,22,27,28,44,65,44,37
Paenibacillus sp. FSL R5-0912,117,69,73,100,125,74,72,89
Paenibacillus sp. FSL R7-0273,74,46,57,78,67,86,67,78
Paenibacillus sp. FSL R7-0331,59,52,53,68,56,125,56,84
Paenibacillus sp. IHBB 10380,4,5,4,5,15,29,25,31
Paenibacillus sp. JDR-2,50,39,39,47,51,68,51,49
Paenibacillus sp. LPB0068,11,12,12,10,17,40,40,35
Paenibacillus sp. Y412MC10,28,23,29,47,36,61,52,57
Paenibacillus stellifer,56,75,61,93,82,82,47,69
Paenibacillus swuensis,19,15,13,19,17,47,25,27
Paenibacillus terrae,37,45,34,66,45,50,31,49
Paenibacillus yonginensis,67,46,45,63,82,69,63,63
Palaeococcus pacificus,NA,3,2,3,NA,3,5,1
Paludibacter propionicigenes,366,200,143,233,386,168,192,173
Pandoraea,3,2,4,5,NA,6,2,2
Pandoraea apista,41,36,29,42,32,27,25,29
Pandoraea faecigallinarum,37,34,36,44,30,28,24,28
Pandoraea norimbergensis,25,48,52,46,14,36,34,30
Pandoraea oxalativorans,48,51,42,65,40,32,34,40
Pandoraea pnomenusa,34,55,40,67,25,33,51,44
Pandoraea pulmonicola,63,53,63,68,40,28,38,34
Pandoraea sputorum,31,35,44,50,17,18,31,27
Pandoraea thiooxydans,25,27,41,39,17,17,24,24
Pandoraea vervacti,27,33,35,34,27,25,35,23
Pandoravirus dulcis,3,4,6,3,7,4,3,4
Pandoravirus salinus,3,1,2,2,3,4,4,1
Panine herpesvirus 2,NA,NA,NA,NA,1,NA,1,1
Pannonibacter,1,2,2,1,1,NA,NA,1
Pannonibacter phragmitetus,39,49,51,65,30,33,34,34
Pantoea,1,4,5,5,5,1,2,2
Pantoea agglomerans,73,77,67,70,82,70,45,45
Pantoea ananatis,27,20,17,39,31,25,31,30
Pantoea phage LIMElight,NA,NA,NA,NA,NA,1,NA,NA
Pantoea rwandensis,31,32,23,44,23,25,26,19
Pantoea sp. At-9b,56,37,45,40,51,47,29,25
Pantoea sp. PSNIH1,76,64,38,57,64,31,23,35
Pantoea sp. PSNIH2,51,61,39,45,67,95,171,115
Pantoea vagans,63,56,51,49,66,40,25,27
Papiine herpesvirus 2,NA,NA,NA,NA,NA,NA,NA,1
Parabacteroides distasonis,1300,1153,1209,1195,10411,24848,14914,15761
Parabacteroides phage YZ-2015b,NA,NA,NA,NA,2,2,3,2
Parabacteroides sp. YL27,558,437,434,416,581,355,318,348
Paraburkholderia,5,8,6,3,7,4,2,2
Paraburkholderia caribensis,51,68,65,68,67,51,30,49
Paraburkholderia fungorum,27,38,41,39,17,35,30,42
Paraburkholderia phenoliruptrix,52,51,53,47,45,27,22,33
Paraburkholderia phymatum,40,47,52,52,40,44,38,37
Paraburkholderia phytofirmans,21,36,39,24,15,25,36,29
Mycetohabitans rhizoxinica,36,23,27,17,36,12,13,18
Paraburkholderia sprentiae,30,38,55,50,22,20,24,35
Paraburkholderia xenovorans,29,40,44,50,14,26,56,33
Parachlamydia acanthamoebae,3,2,5,5,8,5,10,12
Paracoccus <a-proteobacteria>,NA,1,NA,1,NA,NA,NA,2
Paracoccus aminophilus,21,33,37,41,15,25,19,22
Paracoccus denitrificans,55,78,64,91,31,37,32,46
Parageobacillus thermoglucosidans,16,15,17,11,18,38,38,22
Paraglaciecola psychrophila,11,15,12,12,17,13,9,11
Paramecium bursaria Chlorella virus AR158,NA,NA,NA,NA,NA,1,NA,NA
Paramecium bursaria Chlorella virus NY2A,NA,NA,NA,NA,NA,1,NA,NA
Parapoxvirus red deer/HL953,NA,NA,NA,NA,NA,NA,1,NA
Pararhodospirillum,NA,NA,1,1,NA,NA,NA,1
Pararhodospirillum photometricum,46,39,26,55,59,11,15,28
Parascardovia denticolens,31,32,35,50,34,24,11,22
Parsnip yellow fleck virus,NA,NA,NA,NA,NA,NA,1,NA
Parvibaculum lavamentivorans,7,14,21,25,8,14,18,15
Parvimonas micra,3,1,9,15,24,46,57,43
Parvularcula bermudensis,51,26,20,21,38,11,7,15
Parvularculaceae,NA,NA,NA,NA,NA,NA,NA,1
Pasteurella multocida,23,14,8,15,26,27,35,29
Paucibacter sp. KCTC 42545,43,52,58,61,27,21,27,34
Pectobacteriaceae,2,1,1,NA,1,NA,NA,NA
Pectobacterium,NA,1,4,2,NA,2,1,NA
Pectobacterium atrosepticum,27,35,35,33,38,19,18,26
Pectobacterium bacteriophage PM2,NA,NA,NA,NA,NA,1,NA,NA
Pectobacterium carotovorum,66,66,53,69,59,48,34,53
Pectobacterium parmentieri,22,17,29,15,34,23,20,22
Pectobacterium phage phiTE,1,NA,NA,1,1,NA,NA,NA
Pectobacterium parmentieri,20,14,21,14,32,24,15,23
Pectobacterium wasabiae,46,30,22,30,35,24,19,13
Pediococcus acidilactici,7,4,12,15,6,11,11,15
Pediococcus claussenii,23,9,7,9,22,20,14,20
Pediococcus damnosus,3,NA,2,3,14,26,27,19
Pediococcus pentosaceus,17,21,9,7,35,31,25,20
Coetzeevirus cIP1,NA,NA,NA,NA,NA,NA,NA,1
Pedobacter cryoconitis,126,105,72,100,173,89,71,78
Pedobacter heparinus,124,84,56,87,111,65,58,63
Pedobacter sp. PACM 27299,160,110,54,90,146,62,56,71
Pedobacter steynii,96,52,31,59,114,60,53,55
Pelagibacterium,NA,NA,1,NA,NA,NA,NA,NA
Pelagibacterium halotolerans,65,86,65,93,33,20,25,61
Syntrophotalea carbinolica,64,57,40,55,68,29,39,36
Pelobacter propionicus,70,82,65,81,47,43,54,51
Pelodictyon luteolum,72,61,64,76,57,31,27,49
Pelodictyon phaeoclathratiforme,89,52,43,36,83,31,21,23
Pelosinus fermentans,30,21,13,20,44,91,64,68
Pelosinus sp. UFO1,17,15,14,14,32,53,59,51
Pelotomaculum thermopropionicum,31,47,37,88,32,52,31,49
Penaeus monodon nudivirus,NA,NA,NA,NA,NA,1,NA,NA
Penguinpox virus,NA,NA,NA,NA,NA,NA,NA,1
Peptoclostridium acidaminophilum,46,55,36,50,64,65,76,58
Peptoniphilus sp. 1-1,20,18,10,22,39,47,52,32
Peridroma alphabaculovirus,1,NA,NA,NA,NA,NA,NA,NA
Periplaneta fuliginosa densovirus,NA,NA,NA,NA,NA,1,1,1
Persephonella marina,11,18,11,12,33,16,15,12
Persicivirga phage P12024L,NA,NA,NA,NA,NA,1,NA,NA
Persicobacter sp. JZB09,124,94,62,78,130,67,79,85
Peruvian horse sickness virus,NA,NA,NA,NA,NA,1,NA,1
Petrimonas,NA,1,NA,NA,NA,NA,NA,NA
Petrimonas mucosa,445,366,251,360,525,215,242,227
Petrotoga mobilis,26,11,11,10,25,14,18,10
Phaeobacter gallaeciensis,45,51,66,69,48,36,29,38
Phaeobacter inhibens,14,37,26,32,18,22,28,27
Phaeocystis globosa virus,NA,1,1,5,1,1,3,1
Phenylobacterium,4,3,1,2,4,NA,NA,2
Phenylobacterium zucineum,49,71,51,78,27,24,36,38
Phocine morbillivirus,NA,1,NA,NA,NA,NA,NA,NA
Photobacterium gaetbulicola,25,28,18,22,19,27,30,28
Photobacterium profundum,45,23,15,22,33,13,20,21
Photorhabdus asymbiotica,56,46,22,40,67,16,24,21
Photorhabdus luminescens,38,33,35,39,27,15,31,21
Photorhabdus temperata,36,26,14,28,53,22,18,17
Phthorimaea operculella granulovirus,NA,1,NA,NA,NA,NA,NA,NA
Phycisphaera,NA,NA,NA,1,NA,1,NA,NA
Phycisphaera mikurensis,31,53,30,55,24,19,27,41
Phycisphaeraceae,NA,1,NA,NA,NA,NA,NA,NA
Phycisphaerales,NA,1,NA,NA,NA,NA,NA,NA
Phyllobacteriaceae,5,1,3,2,3,NA,NA,1
Picrophilus oshimae,NA,2,NA,NA,3,3,6,3
Pigeonpox virus,NA,NA,NA,NA,NA,NA,NA,3
Pimelobacter simplex,26,40,63,45,17,28,33,34
Pirellula,NA,NA,NA,1,1,NA,NA,NA
Pirellula staleyi,9,19,17,16,12,12,12,10
Piscirickettsia salmonis,13,9,24,14,11,13,18,12
Pithovirus sibericum,NA,1,NA,NA,1,2,NA,NA
Planctomyces,NA,1,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL62,57,72,65,63,42,33,45,47
Planctomycetaceae,NA,NA,NA,NA,NA,NA,NA,1
Planctopirus limnophila,29,19,17,34,22,11,18,14
Planktomarina temperata,29,24,9,14,17,7,5,16
Planococcus antarcticus,3,5,8,5,11,17,29,20
Planococcus halocryophilus,4,4,8,8,8,22,20,17
Planococcus kocurii,17,16,11,8,26,17,19,15
Planococcus maritimus,5,6,17,8,9,26,26,19
Planococcus plakortidis,2,7,10,12,17,30,27,28
Planococcus rifietoensis,7,10,13,17,24,32,26,26
Planococcus sp. PAMC 21323,3,7,15,8,6,15,19,16
Plautia stali symbiont,57,36,36,35,48,29,19,28
Plesiomonas,NA,NA,NA,NA,NA,1,NA,NA
Plesiomonas shigelloides,31,34,10,14,26,16,20,18
Pleurocapsa,NA,NA,NA,NA,NA,NA,NA,1
Pleurocapsa minor,9,23,10,11,12,11,10,20
Pluralibacter gergoviae,85,86,68,91,42,41,36,69
Polaribacter sp. MED152,33,28,23,25,36,15,28,28
Polaribacter vadi,54,23,33,26,54,34,44,26
Polaromonas naphthalenivorans,58,59,77,63,36,35,42,48
Polaromonas sp. JS666,58,40,46,53,28,29,31,34
Polyangiaceae,NA,NA,NA,NA,NA,NA,NA,1
Polymorphum,1,1,2,NA,NA,NA,NA,1
Polymorphum gilvum,19,37,31,27,11,20,22,27
Polynucleobacter asymbioticus,6,7,9,18,5,13,12,14
Polynucleobacter duraquae,23,9,4,13,22,8,6,12
Polynucleobacter necessarius,19,6,8,4,12,8,8,5
Pontibacter akesuensis,150,144,88,108,190,69,66,68
Pontibacter korlensis,230,140,87,140,224,65,67,89
Porcine epidemic diarrhea virus,NA,NA,NA,NA,NA,NA,1,NA
Porphyrobacter,5,7,2,NA,NA,NA,NA,1
Porphyrobacter neustonensis,21,26,24,34,17,20,21,23
Porphyrobacter sp. LM 6,20,29,39,35,16,14,13,20
Porphyromonas asaccharolytica,316,201,140,221,343,153,200,175
Porphyromonas gingivalis,366,263,249,303,390,270,387,273
Pragia fontium,46,30,28,25,43,25,15,30
Prevotella,4,2,NA,3,4,2,NA,NA
Prevotella dentalis,5757,3428,1794,3318,5647,987,1052,1508
Prevotella denticola,5933,3149,1378,2933,6122,1045,1376,1601
Hoylesella enoeca,3341,1755,844,1708,3412,711,1526,1059
Prevotella fusca,9363,4875,2102,4755,9556,1416,1615,2188
Prevotella intermedia,3858,2102,976,1893,3884,752,1717,1155
Prevotella melaninogenica,10482,5529,2307,5170,10751,1677,2006,2446
Xylanibacter ruminicola,10011,5015,2172,4889,9867,1198,662,2065
Prevotella sp. oral taxon 299,1955,1050,448,889,1965,487,1103,785
Prevotellaceae,1,2,1,1,1,NA,NA,NA
Prochlorococcus marinus,62,52,50,65,62,72,57,60
Prochlorococcus phage MED4-213,NA,NA,NA,NA,NA,NA,1,NA
Prochlorococcus phage P-HM1,NA,1,NA,NA,NA,NA,NA,NA
Prochlorococcus phage P-HM2,NA,NA,NA,NA,NA,NA,NA,1
Prochlorococcus phage P-RSM4,NA,NA,NA,NA,1,1,NA,NA
Prochlorococcus phage P-SSM2,NA,NA,NA,NA,NA,NA,2,1
Prochlorococcus phage P-SSM3,3,3,1,3,7,1,NA,NA
Prochlorococcus phage P-SSM4,NA,NA,NA,NA,1,NA,NA,1
Prochlorococcus phage Syn1,NA,NA,NA,NA,NA,1,NA,NA
Prochlorococcus phage Syn33,NA,NA,NA,NA,NA,1,NA,NA
Prochlorococcus sp. MIT 0604,12,14,4,7,13,14,8,7
Prochlorococcus sp. MIT 0801,4,2,4,2,4,8,8,8
Promicromonosporaceae,NA,NA,NA,1,1,NA,NA,NA
Propionibacteriaceae,NA,1,NA,NA,NA,NA,NA,1
Propionibacteriales,NA,1,1,NA,NA,NA,NA,NA
Propionibacterium,1,2,1,2,1,NA,NA,NA
Cutibacterium acnes,41,36,29,39,39,16,16,22
Propionibacterium freudenreichii,52,52,60,71,24,23,22,32
Propionibacterium phage PFR1,NA,2,1,NA,NA,NA,NA,NA
Propionibacterium phage PFR2,NA,2,1,NA,NA,NA,NA,NA
Cutibacterium modestum,10,10,16,8,5,8,9,10
Prosthecochloris aestuarii,9,6,12,8,8,26,31,8
Prosthecochloris sp. CIB 2401,95,47,33,51,69,23,19,20
Proteus mirabilis,25,20,6,20,30,20,34,22
Proteus phage PM 85,NA,1,2,2,NA,NA,1,1
Proteus phage vB_PmiM_Pm5461,NA,NA,1,NA,NA,NA,1,NA
Proteus vulgaris,25,20,6,20,30,16,19,19
Protochlamydia naegleriophila,10,6,6,9,12,9,13,5
Providencia stuartii,27,16,17,16,20,23,30,27
Pseudanabaena sp. PCC 7367,11,12,18,18,18,10,3,9
Pseudarthrobacter,NA,1,1,1,1,NA,NA,NA
Pseudarthrobacter chlorophenolicus,43,53,60,56,19,33,28,37
Pseudarthrobacter phenanthrenivorans,33,46,39,51,23,19,27,32
Pseudarthrobacter sulfonivorans,34,53,51,62,23,32,21,27
Pseudoalteromonas,NA,2,1,NA,1,NA,NA,2
Pseudoalteromonas atlantica,17,10,10,9,15,25,16,17
Pseudoalteromonas haloplanktis,19,19,18,34,18,2,12,19
Pseudoalteromonas issachenkonii,16,21,11,21,29,14,25,22
Pseudoalteromonas luteoviolacea,3,1,8,3,6,16,23,12
Pseudoalteromonas phage H101,NA,NA,NA,NA,NA,NA,1,NA
Pseudoalteromonas phenolica,16,16,16,25,14,12,10,15
Pseudoalteromonas rubra,20,25,26,25,23,17,18,13
Pseudoalteromonas sp. Bsw20308,25,25,18,36,20,16,18,18
Pseudoalteromonas sp. OCN003,45,29,22,37,43,19,17,20
Pseudoalteromonas sp. SM9913,8,13,8,19,16,9,25,15
Pseudoalteromonas translucida,12,16,16,32,16,6,14,16
Pseudocowpox virus,1,NA,1,1,NA,NA,NA,NA
Pseudogulbenkiania,NA,1,1,1,1,NA,1,1
