Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,Ti,Run_mock__vaio-mock-10-5-1,Run_mock__vaio-mock-10-6-3,Run_mock__50eb-50gr-1,Run_mock__ec-bl-rp-rm-cn-2,Run_mock__10eb-90gr-2,Run_mock__5eb-95gr-2,Run_newprimers__vaio-mock-newprimer-4,Run_mock__95eb-5gr-1,Run_mock__vaio-mock-10-4-1,Run_mock__vaio-mock-10-4-2
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter terrae,Pedobacter terrae,0,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter borealis/ginsenosidimutans,Pedobacter borealis/ginsenosidimutans,0,424,424,424,424,424,424,424,424,424,424
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. Leaf216,Pedobacter sp. Leaf216,0,956,956,956,956,956,956,956,956,956,956
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter jeongneungensis,Pedobacter jeongneungensis,0,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus telluris,Geodermatophilus telluris,0,341,341,341,341,341,341,341,341,341,341
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. DSM 44208,Geodermatophilus sp. DSM 44208,0,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus nigrescens,Geodermatophilus nigrescens,0,561,561,561,561,561,561,561,561,561,561
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus obscurus,Geodermatophilus obscurus,0,1417,1417,1417,1417,1417,1417,1417,1417,1417,1417
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sonorensis,Bacillus sonorensis,0,212,212,212,212,212,212,212,212,212,212
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus glycinifermentans [Bacillus sp. TH008/Bacillus glycinifermentans],Bacillus glycinifermentans [Bacillus sp. TH008/Bacillus glycinifermentans],0,561,561,561,561,561,561,561,561,561,561
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus licheniformis,Bacillus licheniformis,0,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus swezeyi,Bacillus swezeyi,0,987,987,987,987,987,987,987,987,987,987
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sonorensis [Bacillus sp. NSP9.1/Bacillus sonorensis],Bacillus sonorensis [Bacillus sp. NSP9.1/Bacillus sonorensis],0,685,685,685,685,685,685,685,685,685,685
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus agri [Bacillus sp. NSP2.1/Brevibacillus sp. CF112/Brevibacillus agri],Brevibacillus agri [Bacillus sp. NSP2.1/Brevibacillus sp. CF112/Brevibacillus agri],0,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis,Brevibacillus parabrevis,0,648,648,648,648,648,648,648,648,648,648
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Sediminibacillus,Sediminibacillus halophilus [Bacillus sp. NSP22.2/Sediminibacillus halophilus],Sediminibacillus halophilus [Bacillus sp. NSP22.2/Sediminibacillus halophilus],0,347,347,347,347,347,347,347,347,347,347
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Sediminibacillus,Sediminibacillus halophilus,Sediminibacillus halophilus,0,84,84,84,84,84,84,84,84,84,84
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillaceae gen. [Bacillus/Halobacillus],Bacillaceae sp. [Bacillus sp. SB49/Halobacillus sp. BAB-2008/Halobacillus sp. KGW1],Bacillaceae sp. [Bacillus sp. SB49/Halobacillus sp. BAB-2008/Halobacillus sp. KGW1],0,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus buchneri,Lactobacillus buchneri,0,101,101,101,101,101,101,101,101,101,101
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium sp. (Blatta orientalis),Blattabacterium sp. (Blatta orientalis),0,252,252,252,252,252,252,252,252,252,252
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium sp. (Periplaneta americana),Blattabacterium sp. (Periplaneta americana),0,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. [Halomonas sp. KO116/Halomonas sp. HAL1],Halomonas sp. [Halomonas sp. KO116/Halomonas sp. HAL1],0,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. [Halomonas sp. TG39a/Halomonas sp. R57-5],Halomonas sp. [Halomonas sp. TG39a/Halomonas sp. R57-5],0,619,619,619,619,619,619,619,619,619,619
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. [Halomonas sp. A3H3/Halomonas sp. 23_GOM-1509m/Halomonas sp. 19A_GOM-1509m/Halomonas sp. DSM 26667/Halomonas sp. KHS3],Halomonas sp. [Halomonas sp. A3H3/Halomonas sp. 23_GOM-1509m/Halomonas sp. 19A_GOM-1509m/Halomonas sp. DSM 26667/Halomonas sp. KHS3],0,40,40,40,40,40,40,40,40,40,40
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. QHL1,Halomonas sp. QHL1,0,5,5,5,5,5,5,5,5,5,5
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas boliviensis,Halomonas boliviensis,0,701,701,701,701,701,701,701,701,701,701
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. ALS9,Halomonas sp. ALS9,0,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. 54_146,Halomonas sp. 54_146,0,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Basilea,Basilea psittacipulmonis,Basilea psittacipulmonis,0,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda zhangzhouensis,Muricauda zhangzhouensis,0,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides gallinarum,Bacteroides gallinarum,0,482,482,482,482,482,482,482,482,482,482
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,Bacteroides eggerthii,0,125,125,125,125,125,125,125,125,125,125
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides clarus,Bacteroides clarus,0,17,17,17,17,17,17,17,17,17,17
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides stercoris,0,233,233,233,233,233,233,233,233,233,233
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,Campylobacter showae,0,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,Campylobacter showae,0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,Campylobacter showae,0,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter rectus,Campylobacter rectus,0,386,386,386,386,386,386,386,386,386,386
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella sp. [Eikenella sp. NML01-A-086/Eikenella sp. NML03-A-027/Eikenella sp. NML070372/Eikenella sp. NML080894/Eikenella sp. NML120348/Eikenella sp. NML97-A-109/Eikenella sp. NML99-0057/Eikenella sp. NML96-A-049],Eikenella sp. [Eikenella sp. NML01-A-086/Eikenella sp. NML03-A-027/Eikenella sp. NML070372/Eikenella sp. NML080894/Eikenella sp. NML120348/Eikenella sp. NML97-A-109/Eikenella sp. NML99-0057/Eikenella sp. NML96-A-049],0,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella sp. [Eikenella sp. HMSC071B05/Eikenella sp. HMSC073A11],Eikenella sp. [Eikenella sp. HMSC071B05/Eikenella sp. HMSC073A11],0,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens [Eikenella sp. HMSC061C02/Eikenella corrodens],Eikenella corrodens [Eikenella sp. HMSC061C02/Eikenella corrodens],0,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,Eikenella corrodens,0,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella sp. NML130454,Eikenella sp. NML130454,0,86,86,86,86,86,86,86,86,86,86
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,Prevotella nigrescens,0,1382,1382,1382,1382,1382,1382,1382,1382,1382,1382
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella phocaeensis/oralis,Prevotella phocaeensis/oralis,0,471,471,471,471,471,471,471,471,471,471
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis,0,551,551,551,551,551,551,551,551,551,551
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis,0,156,156,156,156,156,156,156,156,156,156
Bacteria,Firmicutes,Firmicutes class [Clostridia/Negativicutes],Firmicutes order [Veillonellales/Clostridiales],Firmicutes fam. [Veillonellaceae/Ruminococcaceae],Firmicutes gen. [Ruminococcus/Megasphaera],Firmicutes sp. [uncultured Ruminococcus sp./uncultured Megasphaera sp.],Firmicutes sp. [uncultured Ruminococcus sp./uncultured Megasphaera sp.],0,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] gnavus [[Ruminococcus] gnavus CAG:126/Clostridia bacterium UC5.1-2D9/[Ruminococcus] gnavus/Lachnospiraceae bacterium 2_1_58FAA],[Ruminococcus] gnavus [[Ruminococcus] gnavus CAG:126/Clostridia bacterium UC5.1-2D9/[Ruminococcus] gnavus/Lachnospiraceae bacterium 2_1_58FAA],0,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus lactaris,Ruminococcus lactaris,0,94,94,94,94,94,94,94,94,94,94
Bacteria,Bacteria phylum [Chlamydiae/Bacteroidetes],Bacteria class [Bacteroidia/Chlamydiia],Bacteria order [Bacteroidales/Chlamydiales],Bacteria fam. [Chlamydiaceae/Bacteroidaceae],Bacteria gen. [Chlamydia/Bacteroides],Bacteria sp. [Chlamydia gallinacea/Bacteroides fragilis],Bacteria sp. [Chlamydia gallinacea/Bacteroides fragilis],0,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Bacteroides fragilis,0,620,620,620,620,620,620,620,620,620,620
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis [Bacteroides sp. UW/Bacteroides fragilis],Bacteroides fragilis [Bacteroides sp. UW/Bacteroides fragilis],0,819,819,819,819,819,819,819,819,819,819
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium iners,Carnobacterium iners,0,93,93,93,93,93,93,93,93,93,93
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium funditum,Carnobacterium funditum,0,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. [Paenibacillus sp. P26E/Paenibacillus sp. P32E/Paenibacillus sp. P3E/Paenibacillus sp. P46E],Paenibacillus sp. [Paenibacillus sp. P26E/Paenibacillus sp. P32E/Paenibacillus sp. P3E/Paenibacillus sp. P46E],0,279,279,279,279,279,279,279,279,279,279
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus riograndensis/jilunlii,Paenibacillus riograndensis/jilunlii,0,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus graminis,Paenibacillus graminis,0,19,19,19,19,19,19,19,19,19,19
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,Streptococcus sobrinus,0,612,612,612,612,612,612,612,612,612,612
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Streptococcus mutans,0,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium perfringens,Clostridium perfringens,0,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sakei,Lactobacillus sakei,0,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus curvatus,Lactobacillus curvatus,0,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus graminis,Lactobacillus graminis,0,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus heilongjiangensis,Lactobacillus heilongjiangensis,0,632,632,632,632,632,632,632,632,632,632
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus nantensis,Lactobacillus nantensis,0,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium yanoikuyae [alpha proteobacterium LLX12A/Sphingobium yanoikuyae/Sphingobium sp. YR657],Sphingobium yanoikuyae [alpha proteobacterium LLX12A/Sphingobium yanoikuyae/Sphingobium sp. YR657],0,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. AP49,Sphingobium sp. AP49,0,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glutamicum,Corynebacterium glutamicum,0,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella multocida,Pasteurella multocida,0,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum,Clostridium botulinum,0,798,798,798,798,798,798,798,798,798,798
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium tepidum [Clostridium sp. DSM 18688/Clostridium tepidum],Clostridium tepidum [Clostridium sp. DSM 18688/Clostridium tepidum],0,589,589,589,589,589,589,589,589,589,589
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. L74,Clostridium sp. L74,0,602,602,602,602,602,602,602,602,602,602
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris,0,834,834,834,834,834,834,834,834,834,834
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris,0,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium atrosepticum/carotovorum,Pectobacterium atrosepticum/carotovorum,0,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium parmentieri/wasabiae,Pectobacterium parmentieri/wasabiae,0,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium betavasculorum,Pectobacterium betavasculorum,0,201,201,201,201,201,201,201,201,201,201
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium carotovorum,Pectobacterium carotovorum,0,431,431,431,431,431,431,431,431,431,431
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium carotovorum,Pectobacterium carotovorum,0,664,664,664,664,664,664,664,664,664,664
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium carotovorum,Pectobacterium carotovorum,0,91,91,91,91,91,91,91,91,91,91
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystaceae gen. [Methylocystis/Methylosinus],Methylocystaceae sp. [Methylocystis sp. LW5/Methylosinus sp. LW3],Methylocystaceae sp. [Methylocystis sp. LW5/Methylosinus sp. LW3],0,115,115,115,115,115,115,115,115,115,115
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,Methylosinus sp. PW1,Methylosinus sp. PW1,0,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,Methylosinus sp. LW4,Methylosinus sp. LW4,0,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. CHD6a,Bacillus sp. CHD6a,0,664,664,664,664,664,664,664,664,664,664
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. m3-13,Bacillus sp. m3-13,0,1607,1607,1607,1607,1607,1607,1607,1607,1607,1607
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus horikoshii,Bacillus horikoshii,0,813,813,813,813,813,813,813,813,813,813
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus horikoshii,Bacillus horikoshii,0,887,887,887,887,887,887,887,887,887,887
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. LL01,Bacillus sp. LL01,0,385,385,385,385,385,385,385,385,385,385
Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Asinibacterium,Asinibacterium sp. [Asinibacterium sp. OR43/Asinibacterium sp. OR53],Asinibacterium sp. [Asinibacterium sp. OR43/Asinibacterium sp. OR53],0,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763
Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Hydrobacter,Hydrobacter penzbergensis,Hydrobacter penzbergensis,0,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp. [Rhodanobacter sp. FW510-R10/Rhodanobacter sp. FW510-T8/Rhodanobacter sp. FW104-R8],Rhodanobacter sp. [Rhodanobacter sp. FW510-R10/Rhodanobacter sp. FW510-T8/Rhodanobacter sp. FW104-R8],0,427,427,427,427,427,427,427,427,427,427
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter denitrificans [Rhodanobacter sp. OR87/Rhodanobacter sp. OR92/Rhodanobacter denitrificans],Rhodanobacter denitrificans [Rhodanobacter sp. OR87/Rhodanobacter sp. OR92/Rhodanobacter denitrificans],0,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter thiooxydans,Rhodanobacter thiooxydans,0,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp. OR444,Rhodanobacter sp. OR444,0,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp. Soil772,Rhodanobacter sp. Soil772,0,31,31,31,31,31,31,31,31,31,31
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea latae/septica [Pantoea sp. NGS-ED-1003/Pantoea latae/Pantoea septica],Pantoea latae/septica [Pantoea sp. NGS-ED-1003/Pantoea latae/Pantoea septica],0,196,196,196,196,196,196,196,196,196,196
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacteriaceae gen. incertae sedis,Type-B symbiont of Plautia stali,Type-B symbiont of Plautia stali,0,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii [Pantoea sp. GM01/Pantoea sp. YR343/Pantoea sp. RIT-PI-b/Pantoea sp. YR512/Pantoea sp. YR525/Enterobacter ludwigii],Enterobacter ludwigii [Pantoea sp. GM01/Pantoea sp. YR343/Pantoea sp. RIT-PI-b/Pantoea sp. YR512/Pantoea sp. YR525/Enterobacter ludwigii],0,51,51,51,51,51,51,51,51,51,51
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea rodasii/vagans [Pantoea rodasii/Type-D symbiont of Plautia stali/Pantoea vagans],Pantoea rodasii/vagans [Pantoea rodasii/Type-D symbiont of Plautia stali/Pantoea vagans],0,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacterales fam. [Erwiniaceae/Enterobacteriaceae],Enterobacterales gen. [Pantoea/Enterobacter],Enterobacterales sp. [Pantoea rwandensis/Type-E symbiont of Plautia stali/Pantoea sp. BL1/Pantoea sp. SM3/Enterobacter cancerogenus],Enterobacterales sp. [Pantoea rwandensis/Type-E symbiont of Plautia stali/Pantoea sp. BL1/Pantoea sp. SM3/Enterobacter cancerogenus],0,632,632,632,632,632,632,632,632,632,632
