Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1_noerr,healthy_stool_10_10_noerr,healthy_stool_10_100_noerr,healthy_stool_10_50_noerr,healthy_stool_100_1_noerr,healthy_stool_100_10_noerr,healthy_stool_100_100_noerr,healthy_stool_100_50_noerr
NA,Mycoplasmatota,NA,Mycoplasmoidales,Metamycoplasmataceae,Mycoplasmopsis,Mycoplasmopsis californica,Mycoplasmopsis californica,452,0,0,0,0,0,0,0.3,0
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides injenensis,Myroides injenensis,453,0,0,0,0,3.5,0,0,0
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides phaeus,Myroides phaeus,454,0,0,0,0,1.4,0,0,17.5
NA,Bacillota,NA,NA,NA,Ndongobacter,Ndongobacter massiliensis,Ndongobacter massiliensis,455,0,0,0,0,6,0,20,5
NA,Bacillota,NA,NA,NA,Negativibacillus,Negativibacillus massiliensis,Negativibacillus massiliensis,456,0,0,0,0,448,856.3,49.9,46.4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Neglectibacter,Neglectibacter timonensis,Neglectibacter timonensis,457,0,0,0,0,0,0,7.3,7.4
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Neobacillus mesonae,Neobacillus mesonae,458,0,0,0,0,0.7,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Neofamilia,Neofamilia massiliensis,Neofamilia massiliensis,459,0,0,0,0,3.7,22.4,106.5,15.1
NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Neomicrococcus,Neomicrococcus aestuarii,Neomicrococcus aestuarii,460,0,0,0,0,0.5,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Neptuniibacter caesariensis,Neptuniibacter caesariensis,461,0,0,0,0,0.7,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,Neptunomonas antarctica,Neptunomonas antarctica,462,0,0,0,0,0,0,3.3,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Nissabacter,Nissabacter archeti,Nissabacter archeti,463,0,0,0,0,13.4,16.8,10.8,19
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor pacificus,Nitratireductor pacificus,464,0,0,0,0,0,0,0.5,0
NA,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea,Nitrolancea hollandica,Nitrolancea hollandica,465,0,0,0,0,19,34,31,13
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia terpenica,Nocardia terpenica,466,0,0,0,0,0,0,0,0.4
NA,Uroviricota,Caudoviricetes,NA,NA,Nochtlivirus,Nochtlivirus mEp235,Nochtlivirus mEp235,467,0,0,0,0,20.2,0,0,0
NA,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea coxensis,Nonomuraea coxensis,468,0,0,0,0,0,0,0,1.7
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Obesumbacterium proteus,469,0,0,0,0,56.2,231.3,81.9,124.3
NA,Pseudomonadota,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Oceanibacterium hippocampi,470,0,0,0,0,0,1,2.5,0
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Oceanivirga,Oceanivirga salmonicida,Oceanivirga salmonicida,471,0,0,0,0,11,19,93,37
NA,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Oceanospirillum linum,Oceanospirillum linum,472,0,0,0,0,47.5,58.9,37.8,32.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter laneus,Odoribacter laneus,473,0,0,0,0,124.4,284.2,339.8,241.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus,474,0,21,0,0,32851.1505555556,82772,123932.93125,51329.3
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,Oenococcus oeni,Oenococcus oeni,475,0,0,0,0,0,0.4,0,0
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Olegusella,Olegusella massiliensis,Olegusella massiliensis,476,0,0,0,0,1,34.6,91.9,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Oligella,Oligella ureolytica,Oligella ureolytica,477,0,0,0,0,0.5,0,0,0
NA,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Orenia,Orenia metallireducens,Orenia metallireducens,478,0,0,0,0,4,8,1,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum,479,20,0,16.2,23.1,4,7,2,12
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus ov191,Oslovirus ov191,480,0,0,0,0,145.2,13,5,15.3
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus PA2,Oslovirus PA2,481,0,0,0,0,1125.9,48.4,9.5,28.8
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus TL2011,Oslovirus TL2011,482,0,0,0,0,2,1754.2,6.2,3
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus VASD,Oslovirus VASD,483,0,0,0,0,2,338,11.2,3
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter paraformigenes,Oxalobacter paraformigenes,484,0,0,0,0,216.2,293,73.4,89.4
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus apiarius,Paenibacillus apiarius,485,0,0,0,0,0,0,0,1
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus mucilaginosus,Paenibacillus mucilaginosus,486,0,0,0,0,0,0,0,0.5
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus naphthalenovorans,Paenibacillus naphthalenovorans,487,0,0,0,0,0,1,0,0.5
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pnomenusa,Pandoraea pnomenusa,488,0,0,0,0,0,0,2.2,0
NA,Uroviricota,Caudoviricetes,NA,NA,Pankowvirus,Pankowvirus pv1717,Pankowvirus pv1717,489,0,0,0,0,206.2,451.8,229.7,373
NA,Uroviricota,Caudoviricetes,NA,NA,Pankowvirus,Pankowvirus YYZ2008,Pankowvirus YYZ2008,490,0,0,0,0,2792,7460.1,2620.1,4765.4
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea alhagi,Pantoea alhagi,491,0,0,0,0,4,16.2,3,7.1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea dispersa,Pantoea dispersa,492,0,0,0,0,3.5,3,42.2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea rwandensis,Pantoea rwandensis,493,0,0,0,0,0,83.4,2.3,40.3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea septica,Pantoea septica,494,0,0,0,0,0,7.5,8.3,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Papillibacter,Papillibacter cinnamivorans,Papillibacter cinnamivorans,495,0,0,0,0,0,11,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,496,1531.35954904648,1955.47222570206,3938.6333662465,1154.12074821226,85802.7124775802,214883.312221297,131291.056267599,134744.44841729
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides goldsteinii,Parabacteroides goldsteinii,497,0,0,0,0,149.9,346.2,447.6,251.1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Parabacteroides johnsonii,498,2638.4,0,8163,2295.5,9876.33725490196,22471.9,19494.1,15155.1
NA,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,NA,Parabacteroides phage YZ-2015b,Parabacteroides phage YZ-2015b,499,0,0,0,0,8,14,15,13
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia acidipaludis,Paraburkholderia acidipaludis,500,0,0,0,0,0,0,1.1,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phymatum,Paraburkholderia phymatum,501,0,0,0,0,4,0,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sartisoli,Paraburkholderia sartisoli,502,0,0,0,0,0,1,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paracidovorax,Paracidovorax wautersii,Paracidovorax wautersii,503,0,0,0,0,0,0,3.9,0
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Paraclostridium,Paraclostridium sordellii,Paraclostridium sordellii,504,0,0,0,0,0,1,4.9,46
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parafannyhessea,Parafannyhessea umbonata,Parafannyhessea umbonata,505,0,0,0,0,5,25,125.8,32.9
NA,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,Parapedobacter indicus,Parapedobacter indicus,506,0,0,0,0,0,141.8,0,90.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila,507,1,6.2,0,4.1,6707.2,17476.6871428571,94301.2,25161.1
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella excrementihominis,508,0,0,0,0,7592.7,19934.3,79872,28644.9
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella massiliensis,Parolsenella massiliensis,509,0,0,0,0,87,15,26.9,33.3
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,Parvimonas micra,510,0,0,0,0,2.3,1,0,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus acidilactici,Pediococcus acidilactici,511,0,0,0,0,0,0,0,1.5
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Peduovirus,Peduovirus fiAA91ss,Peduovirus fiAA91ss,512,0,0,0,0,0,3,3,2
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Peduovirus,Peduovirus magyaro,Peduovirus magyaro,513,0,0,0,0,1,2,0,2
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Peduovirus,Peduovirus pro483,Peduovirus pro483,514,0,0,0,0,19,35.4,21.9,17
NA,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus,Pelosinus fermentans,Pelosinus fermentans,515,0,0,0,0,0,0,3.5,0
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptacetobacter,Peptacetobacter hiranonis,Peptacetobacter hiranonis,516,0,0,0,0,1.9,0,15.5,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus asaccharolyticus,Peptoniphilus asaccharolyticus,517,0,0,0,0,5.2,57.1,85.4,15.2
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus duerdenii,Peptoniphilus duerdenii,518,0,0,0,0,2.4,2,349,8.8
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus faecalis,Peptoniphilus faecalis,519,0,0,0,0,1.3,21.8,10.5,4.5
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus grossensis,Peptoniphilus grossensis,520,0,0,0,0,0,69.8,21.1,7.8
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus harei,Peptoniphilus harei,521,0,0,0,0,0,3.2,0,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus indolicus,Peptoniphilus indolicus,522,0,0,0,0,6.4,7.2,30,4.2
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,523,0,0,0,0,59.1,92.6,351.7,14.3
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus obesi,Peptoniphilus obesi,524,0,0,0,0,3,3.8,9.3,46
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus rhinitidis,Peptoniphilus rhinitidis,525,0,0,0,0,12.4,27.9,124.1,39.3
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus senegalensis,Peptoniphilus senegalensis,526,0,0,0,0,0,3,1.5,1.1
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus timonensis,Peptoniphilus timonensis,527,0,0,0,0,4.7,3,13.1,4.2
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,Peptostreptococcus anaerobius,528,19.1,18,16.3,27,74.6,97.2,94.1,39.7
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus stomatis,Peptostreptococcus stomatis,529,0,0,0,0,0,0,1.8,4.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas mucosa,Petrimonas mucosa,530,0,0,0,0,1.8,1,1,0
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter,Phaeobacter italicus,Phaeobacter italicus,531,0,0,0,0,0,2.3,0,2.9
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,532,0,0,0,0,17361.6333333333,44788,54107,27641.3789473684
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,Phocaeicola barnesiae,533,355.7,0,0,0,201.7,377.7,542.6,450.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,Phocaeicola coprocola,534,0,0,0,1,0,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,Phocaeicola coprophilus,535,0,0,0,0,182.3,630.8,1208.3,467.2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,Phocaeicola paurosaccharolyticus,536,3,0,0,0,23.1,87,188,96.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,Phocaeicola plebeius,537,2.1,4.1,3,9.3,0,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,Phocaeicola salanitronis,538,3.4,5.6,6,3.1,65.3,131.2,537.7,147.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola vulgatus,539,1367192.15487768,2054755.45334494,2309501.53945284,2359245.99805163,596761.524731956,618339.449154723,262589.62886827,979036.218026316
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter,Phoenicibacter congonensis,Phoenicibacter congonensis,540,0,0,0,0,8,43.8,62.3,104.3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus,Photorhabdus thracensis,Photorhabdus thracensis,541,0,0,0,0,1,5.5,1,4
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Pisciglobus,Pisciglobus halotolerans,Pisciglobus halotolerans,542,0,0,0,0,0,2.8,0,10.6
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Piscinibacter,Piscinibacter sakaiensis,Piscinibacter sakaiensis,543,0,0,0,0,7.2,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Pluralibacter gergoviae,544,0,0,0,0,30.6,107.6,170.2,128.4
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pollutimonas,Pollutimonas bauzanensis,Pollutimonas bauzanensis,545,0,0,0,0,0,0,0.8,0
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus litoralis,Pontibacillus litoralis,546,0,0,0,0,3,2,7,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica,Porphyromonas asaccharolytica,547,0,0,0,0,0,1,7.1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cangingivalis,Porphyromonas cangingivalis,548,0,0,0,0,24.1,34.4,36.1,21
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas circumdentaria,Porphyromonas circumdentaria,549,0,0,0,0,44.7,62.6,88.5,26.8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas crevioricanis,Porphyromonas crevioricanis,550,0,0,0,0,0,2,14,5
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis,Porphyromonas endodontalis,551,0,0,0,0,31,67,83.8,63.2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis,552,59.3,33,279.4,59.8,98,302,69.5,173.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivicanis,Porphyromonas gingivicanis,553,0,0,0,0,0,0,1.6,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas levii,Porphyromonas levii,554,0,0,0,0,41.1,135,110,90
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas macacae,Porphyromonas macacae,555,0,0,0,0,0,0,4,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae,Porphyromonas somerae,556,3916.4,0,1,0,6,14.1,40.3,17
NA,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Poseidonibacter,Poseidonibacter lekithochrous,Poseidonibacter lekithochrous,557,0,0,0,0,0,2,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium,Pragia fontium,558,0,0,0,0,0,0,0,4.5
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella amnii,Prevotella amnii,559,0,0,0,0,2.5,12.9,0,18.5
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella aurantiaca,Prevotella aurantiaca,560,0,0,0,0,1.2,10.9,0,5.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,Prevotella bivia,561,0,0,0,1191.7,12352.6,33455.7,68448.5,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,Prevotella corporis,562,0,0,0,0,4015.9,0,71734.8,15137.8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis,563,0,0,0,0,71.8,67.5,91.4,42.5
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,Prevotella dentasini,564,0,0,0,0,18.7,66.5,13.2,146.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola,565,9.8,2.6,2.5,0,2,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella disiens,Prevotella disiens,566,0,0,0,0,0,9947.7,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella falsenii,Prevotella falsenii,567,0,0,0,0,22.1,33.8,126.1,28.2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca,568,1,0,0,0,5.2,408.7,63.6,447.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ihumii,Prevotella ihumii,569,0,0,0,0,0,0,1437.8,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia,570,245.650847457627,404.600970873786,0,170.755769230769,1,5.1,12.6,2.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella micans,Prevotella micans,571,0,0,0,0,1,10,18,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella multiformis,Prevotella multiformis,572,0,0,0,0,488.5,1074.9,1783,1204.1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,Prevotella nigrescens,573,0,0,0,1.2,15.5,46.5,19.7,14.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pallens,Prevotella pallens,574,0,0,0,0,6,11.7,50.5,21.1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos,575,0,0,0,0,2.7,7.8,42.7,733.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella veroralis,Prevotella veroralis,576,0,0,0,0,4.9,135.3,219.9,9.1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,Prevotellamassilia timonensis,577,0,0,0,0,155.4,645.9,1429.6,586.4
NA,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Propionispora,Propionispora vibrioides,Propionispora vibrioides,578,0,0,0,0,0,0,1,3
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Proteiniclasticum,Proteiniclasticum ruminis,Proteiniclasticum ruminis,579,0,0,0,0,0,0,0,134
NA,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum saccharofermentans,Proteiniphilum saccharofermentans,580,0,0,0,0,3,6,27.1,4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,Provencibacterium massiliense,581,1.1,5.7,5,10.4,32.6,163,56.8,102.6
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia alcalifaciens,Providencia alcalifaciens,582,0,0,0,0,0,0,6.8,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudobacteroides,Pseudobacteroides cellulosolvens,Pseudobacteroides cellulosolvens,583,0,1,0,0,0,0,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio ruminis,Pseudobutyrivibrio ruminis,584,0,0,0,0,1.3,1.3,0,2.2
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,585,146.5,0,0,252.8,188,369.2,893.6,506.4
NA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas indica,Pseudomonas indica,586,0,0,0,0,0,0,0,30.9
NA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Pseudomonas saudimassiliensis,587,0,0,0,0,0,7.4,0,3.3
NA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas zeshuii,Pseudomonas zeshuii,588,0,0,0,0,0,15.9,0,0
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudostreptobacillus,Pseudostreptobacillus hongkongensis,Pseudostreptobacillus hongkongensis,589,0,0,0,0,2.1,6,4,10.4
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pseudovibrio,Pseudovibrio stylochi,Pseudovibrio stylochi,590,0,0,0,0,10,34,22,18
NA,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma flocculosa,Pseudozyma flocculosa,591,0,0,0,0,1,2.1,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus RCS47,Punavirus RCS47,592,0,0,0,0,44.5,164.6,328.7,164.2
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus SJ46,Punavirus SJ46,593,0,0,0,0,59.6,167.5,435.4,240.9
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,Ralstonia mannitolilytica,594,0,0,0,0,5,22,40,29.9
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pseudosolanacearum,Ralstonia pseudosolanacearum,595,0,0,0,0,0,1,6,1
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris,596,0,0,0,0,2.7,0,0,1.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,Rikenella microfusus,597,0,0,0,0,4,27.6,204.3,783.2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Robinsoniella,Robinsoniella peoriensis,Robinsoniella peoriensis,598,0,0,0,0,0,0,2,0
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Romboutsia,Romboutsia timonensis,Romboutsia timonensis,599,0,0,0,0,0,0,6.2,63.2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Roseburia faecis,600,4.6,12.2,9,5.1,0,247699.1,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia hominis,601,810.226666666667,1181.15555555556,642.894117647059,1075.09333333333,23529.5944680851,54742.2833333333,115202.343181818,87963.6931818182
