species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Massilicoli timonensis,0,0,0,0,0,0,22,0
Massiliimalia timonensis,0,0,0,0,5,0,0,0
Mediterranea massiliensis,0,0,0,0,2,0,0,0
Mediterraneibacter agrestimuris,0,0,0,0,2,0,3,0
Mediterraneibacter glycyrrhizinilyticus,0,0,0,0,0,0,219,11
Mediterraneibacter gnavus,0,0,1,0,1996,5309,9381,7636
Mediterraneibacter massiliensis,0,0,0,0,0,0,2,0
Megasphaera cerevisiae,0,0,0,0,0,2,0,0
Megasphaera elsdenii,0,0,0,0,332,867,6957,1252
Megasphaera hexanoica,0,0,0,0,0,0,60,0
Megasphaera massiliensis,0,0,0,0,13,0,0,0
Merdibacter massiliensis,0,0,0,0,1,0,7,0
Merdimonas faecis,0,0,0,0,0,5,0,3
Methanobrevibacter smithii,0,0,0,0,2647,6922,5241,4254
Monoglobus pectinilyticus,0,0,0,0,382,1015,7701,1473
Mordavella massiliensis,0,0,0,0,0,1,0,0
Murdochiella vaginalis,0,0,0,0,1,0,0,0
Myroides albus,0,0,0,0,0,0,0,1
Negativibacillus massiliensis,0,0,0,0,0,2,0,0
Neglectibacter timonensis,0,0,0,0,0,0,0,1
Neobacillus bataviensis,0,0,0,0,0,0,0,5
Neopoerus faecalis,0,0,0,0,0,0,3,0
Neopusillimonas aromaticivorans,0,0,0,0,0,1,0,0
Odoribacter laneus,0,0,0,0,53,0,0,0
Odoribacter splanchnicus,0,0,0,7,3159,8187,12400,4990
Oliverpabstia intestinalis,0,0,0,0,0,0,14,0
Olsenella absiana,0,0,0,0,0,1,0,0
Olsenella timonensis,0,0,0,0,1,0,0,0
Oribacterium asaccharolyticum,0,0,0,0,8,10,0,15
Oribacterium parvum,0,0,0,0,0,2,1,4
Oxalobacter paraformigenes,0,0,0,0,2,1,0,0
Palleniella muris,0,1,0,0,0,0,0,0
Pantoea trifolii,0,0,0,0,0,0,1,0
Parabacteroides acidifaciens,0,0,0,0,1,0,0,0
Parabacteroides bouchesdurhonensis,0,0,53,0,55,0,169,0
Parabacteroides chongii,13,10,0,4,0,0,0,0
Parabacteroides distasonis,1,2,0,0,9080,28535,13677,15220
Parabacteroides faecalis,0,0,0,0,2,0,0,0
Parabacteroides goldsteinii,16,50,82,16,0,0,0,0
Parabacteroides gordonii,0,0,0,0,0,0,0,229
Parabacteroides hominis,40,43,62,29,0,0,0,0
Parabacteroides merdae,0,0,1,0,5479,14152,11096,8675
Parabacteroides provencensis,1,0,4,1,0,0,0,0
Paraeggerthella hominis,0,0,0,0,2,0,0,0
Parafannyhessea umbonata,0,0,0,0,0,0,0,1
Paraprevotella clara,6,10,1,0,0,200,528,638
Paraprevotella xylaniphila,0,0,9,12,807,2233,10597,3620
Parasutterella excrementihominis,0,0,0,0,755,1986,8004,2866
Pasteurella dagmatis,0,0,0,0,0,0,1,0
Pectobacterium fontis,0,0,0,0,0,1,0,0
Pectobacterium versatile,0,0,0,0,0,0,3,0
Peptoanaerobacter stomatis,0,0,0,0,0,0,1,1
Peptoniphilus asaccharolyticus,0,0,0,0,0,3,0,0
Peptoniphilus catoniae,0,0,0,0,0,11,0,3
Peptoniphilus duerdenii,0,0,0,0,4,4,0,21
Peptoniphilus faecalis,0,0,0,0,0,5,0,0
Peptoniphilus gorbachii,0,0,0,0,0,1,0,0
Peptoniphilus harei,0,0,0,0,0,4,0,6
Peptoniphilus hominis,0,0,0,0,0,0,0,13
Peptoniphilus olsenii,0,0,0,0,1,0,0,0
Peptoniphilus rhinitidis,0,0,0,0,0,5,0,7
Peptoniphilus timonensis,0,0,0,0,0,0,0,3
Peptostreptococcus anaerobius,0,0,0,0,0,0,5,1
Phascolarctobacterium faecium,0,0,0,0,693,1815,6944,2619
Phascolarctobacterium succinatutens,0,0,0,0,2103,5524,6579,3351
Phocaeicola barnesiae,0,0,0,7,0,1,0,0
Phocaeicola coprocola,0,0,1166,94,1213,3086,11188,4572
Phocaeicola coprophilus,0,0,0,0,0,1,0,0
Phocaeicola dorei,44556,66345,136251,39991,19658,26994,17934,31040
Phocaeicola faecalis,0,9,8,0,0,0,0,0
Phocaeicola faecicola,0,1,38,0,0,0,0,0
Phocaeicola fibrisolvens,0,0,80,6,0,0,0,0
Phocaeicola massiliensis,0,0,0,0,1844,5239,13565,6696
Phocaeicola plebeius,16,23,42,2,7553,24544,10402,14181
Phocaeicola salanitronis,0,0,0,0,1,16,0,0
Phocaeicola vulgatus,119808,180417,176904,223742,50780,36383,11546,82233
Phoenicibacter congonensis,0,0,0,0,0,0,0,1
Pilosibacter fragilis,0,0,0,0,369,0,0,11
Plesiomonas shigelloides,0,0,0,0,1,0,0,0
Porphyromonas levii,0,0,0,0,2,0,0,5
Porphyromonas uenonis,0,0,0,0,0,2,0,2
Porphyromonas vaginalis,0,0,0,0,1,0,0,0
Prevotella amnii,0,0,0,0,4,12,210,0
Prevotella bivia,13,13,30,13,1428,3556,7949,5325
Prevotella corporis,5,0,0,0,541,947,7344,1864
Prevotella dentalis,0,0,0,0,0,0,0,1
Prevotella denticola,0,0,0,0,0,3,0,6
Prevotella disiens,0,0,0,0,290,917,6961,1208
Prevotella fusca,0,0,0,0,0,0,0,3
Prevotella herbatica,0,1,0,0,0,0,0,0
Prevotella histicola,0,0,0,0,0,1,0,0
Prevotella ihumii,0,0,0,0,44,0,0,0
Prevotella illustrans,0,0,0,0,0,0,292,0
Prevotella intermedia,0,0,0,0,2,10,0,7
Prevotella marseillensis,0,0,3,0,0,0,0,0
Prevotella melaninogenica,1,0,1,0,0,4,0,6
Prevotella micans,0,0,0,0,6,10,0,1
Prevotella nigrescens,0,0,0,0,0,0,0,4
Prevotella pectinovora,2,0,0,0,0,0,0,0
Prevotella scopos,0,0,0,0,0,0,0,2
Prevotella sp. B2-R-102,4,7,0,3,0,0,3,0
Prevotella vespertina,0,0,0,0,0,0,0,1
Propionispora hippei,0,0,0,0,1,0,0,0
Proteus terrae,0,0,0,0,0,0,1,0
Proteus vulgaris,0,0,0,0,0,1,0,0
