species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Maccoya intestinihominis,0,0,0,0,0,1,632,0
Mangrovibacter plantisponsor,0,0,0,0,0,0,0,1
Massilicoli timonensis,1,6,1,4,2,0,0,0
Massiliimalia timonensis,0,0,0,0,7,0,0,0
Massilioclostridium coli,0,0,0,0,0,3,0,2
Mediterraneibacter butyricigenes,0,0,0,0,0,1,0,0
Mediterraneibacter catenae,0,0,0,0,1,0,0,1
Mediterraneibacter glycyrrhizinilyticus,0,0,0,0,1,0,0,0
Mediterraneibacter gnavus,0,0,0,0,1906,5232,9992,7350
Mediterraneibacter massiliensis,0,0,0,0,0,1,0,0
Megasphaera elsdenii,0,0,0,0,332,865,7012,1252
Megasphaera hexanoica,0,0,0,0,0,22,0,0
Merdibacter massiliensis,0,0,0,0,0,0,7,0
Mesopusillimonas faecipullorum,0,0,0,0,0,0,3,0
Metaprevotella massiliensis,0,0,0,0,0,0,0,11
Methanobrevibacter smithii,0,0,0,0,2647,6922,5241,4253
Mobiluncus holmesii,1,0,0,0,0,0,0,0
Monoglobus pectinilyticus,0,0,2,2,385,1001,7724,1457
Mordavella massiliensis,0,0,0,0,0,0,2,0
Moryella indoligenes,0,0,0,0,0,7,0,26
Murdochiella vaginalis,0,0,0,0,0,1,0,1
Muriventricola aceti,0,0,0,0,0,35,0,9
Musicola paradisiaca,0,0,0,0,0,0,0,2
Myroides injenensis,0,0,0,0,0,0,0,1
Negativibacillus massiliensis,0,0,0,0,0,0,2,0
Neglectibacter timonensis,0,0,0,0,1,0,0,0
Neopoerus faecalis,0,6,4,1,0,0,0,0
Neopusillimonas aromaticivorans,0,0,0,0,0,0,1,0
Odoribacter laneus,0,0,0,0,2,1,3,0
Odoribacter splanchnicus,0,0,1,1,3211,8134,12257,5114
