Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,g_Aeromonas,g_Aeromonas,803,0,1,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,g_Marinobacter,g_Marinobacter,954,0,0,0,0,14,5,5,5,6,2
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,g_Colwellia,g_Colwellia,863,0,0,0,0,2,3,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,g_Ferrimonas,g_Ferrimonas,896,0,0,0,0,1,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,g_Idiomarina,g_Idiomarina,925,0,0,0,0,0,0,1,0,1,1
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,f_Idiomarinaceae,Idiomarinaceae bacterium HL-53,Idiomarinaceae bacterium HL-53,1186,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,g_Pseudoalteromonas,g_Pseudoalteromonas,1019,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,g_Shewanella,g_Shewanella,1045,2,0,0,5,45,21,33,21,20,15
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,g_Cellvibrio,g_Cellvibrio,855,0,0,0,0,2,2,3,3,1,4
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,g_Halioglobus,g_Halioglobus,911,0,0,0,0,0,2,1,0,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,f_Halieaceae,Halieaceae bacterium IMCC3088,Halieaceae bacterium IMCC3088,1127,0,2,0,1,4,7,6,4,7,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,g_Microbulbifer,g_Microbulbifer,973,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,g_Nitrosococcus,g_Nitrosococcus,990,0,0,0,1,0,0,1,0,1,4
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,g_Rheinheimera,g_Rheinheimera,1025,0,1,0,4,10,7,12,10,8,2
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,f_Chromatiaceae,Chromatiaceae bacterium 2141T.STBD.0c.01a,Chromatiaceae bacterium 2141T.STBD.0c.01a,405,0,0,0,0,0,0,2,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,f_Chromatiaceae,Chromatiaceae bacterium No.7,Chromatiaceae bacterium No.7,406,0,0,0,1,3,0,3,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,g_Acidihalobacter,g_Acidihalobacter,795,0,1,0,1,0,1,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,g_Halorhodospira,g_Halorhodospira,914,0,0,0,0,3,0,1,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,g_Spiribacter,g_Spiribacter,1053,0,0,0,0,0,1,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,g_Thioalkalivibrio,g_Thioalkalivibrio,1073,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,f_Ectothiorhodospiraceae,Ectothiorhodospiraceae bacterium 2226,Ectothiorhodospiraceae bacterium 2226,557,1,4,1,4,5,4,3,4,6,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,f_Ectothiorhodospiraceae,Ectothiorhodospiraceae bacterium BW-2,Ectothiorhodospiraceae bacterium BW-2,558,2,13,3,31,12,12,7,11,5,11
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,o_Chromatiales,Thiohalobacter,Thiohalobacter thiocyanaticus,Thiohalobacter thiocyanaticus,2021,2,6,0,7,22,4,18,7,5,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,g_Candidatus Blochmannia,g_Candidatus Blochmannia,841,0,0,0,0,0,2,2,2,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Riesia,g_Candidatus Riesia,g_Candidatus Riesia,846,2,5,3,4,17,7,11,14,18,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,g_Escherichia,g_Escherichia,894,0,1,0,4,121,40,55,37,37,15
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,g_Klebsiella,g_Klebsiella,929,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,g_Kosakonia,g_Kosakonia,933,0,0,0,0,2,0,2,2,2,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,g_Leclercia,g_Leclercia,941,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,g_Salmonella,g_Salmonella,1042,0,0,0,1,8,1,3,2,6,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,g_Shigella,g_Shigella,1046,0,0,0,0,3,0,1,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae bacterium strain FGI 57,Enterobacteriaceae bacterium strain FGI 57,585,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Donacia piscatrix,Enterobacteriaceae endosymbiont of Donacia piscatrix,586,0,1,0,6,6,1,7,1,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Donacia provostii,Enterobacteriaceae endosymbiont of Donacia provostii,587,1,2,0,1,4,2,1,1,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Donacia thalassina,Enterobacteriaceae endosymbiont of Donacia thalassina,588,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Donacia tomentosa,Enterobacteriaceae endosymbiont of Donacia tomentosa,589,0,0,0,0,2,0,1,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Plateumaris braccata,Enterobacteriaceae endosymbiont of Plateumaris braccata,590,0,0,0,8,63,18,35,16,21,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Plateumaris rustica,Enterobacteriaceae endosymbiont of Plateumaris rustica,591,0,0,0,0,0,1,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Enterobacteriaceae endosymbiont of Plateumaris sericea,Enterobacteriaceae endosymbiont of Plateumaris sericea,592,0,0,0,0,0,3,2,3,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,Plautia stali symbiont,Plautia stali symbiont,1640,0,3,0,2,86,27,37,38,35,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,secondary endosymbiont of Ctenarytaina eucalypti,secondary endosymbiont of Ctenarytaina eucalypti,1821,0,0,0,2,29,12,15,11,13,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,secondary endosymbiont of Heteropsylla cubana,secondary endosymbiont of Heteropsylla cubana,1822,3,2,0,4,76,29,48,22,14,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,g_Edwardsiella,g_Edwardsiella,887,0,0,0,1,11,1,5,2,4,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,g_Arsenophonus,g_Arsenophonus,819,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus,g_Photorhabdus,g_Photorhabdus,1009,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,g_Proteus,g_Proteus,1017,0,0,0,1,5,1,1,1,3,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,g_Providencia,g_Providencia,1018,0,1,0,0,0,0,0,0,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,g_Xenorhabdus,g_Xenorhabdus,1088,0,0,0,0,5,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,g_Dickeya,g_Dickeya,883,1,1,0,2,248,69,106,71,84,15
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,g_Yersinia,g_Yersinia,1090,0,0,0,0,29,10,13,12,14,10
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,o_Enterobacterales,Plesiomonas,Plesiomonas shigelloides,Plesiomonas shigelloides,1641,1,0,0,0,11,2,6,6,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,g_Aquicella,g_Aquicella,816,0,0,0,0,3,0,0,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,g_Legionella,g_Legionella,942,0,0,0,2,0,0,2,1,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,g_Methylococcus,g_Methylococcus,967,1,0,0,3,0,0,1,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,g_Methylomicrobium,g_Methylomicrobium,968,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,g_Methylomonas,g_Methylomonas,969,0,1,1,2,3,1,3,2,3,1
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylothermaceae,f_Methylothermaceae,Methylomonas clara,Methylomonas clara,1373,1,0,0,3,6,16,21,6,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,g_Alcanivorax,g_Alcanivorax,806,0,1,1,1,0,0,1,3,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,g_Hahella,g_Hahella,909,0,0,0,0,1,2,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,g_Halomonas,g_Halomonas,913,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,g_Kangiella,g_Kangiella,927,0,0,0,0,0,1,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,g_Marinomonas,g_Marinomonas,955,0,0,0,0,0,0,2,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,g_Neptunomonas,g_Neptunomonas,988,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,g_Haemophilus,g_Haemophilus,908,0,0,1,1,0,0,1,2,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,g_Pasteurella,g_Pasteurella,1004,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,f_Pasteurellaceae,Pasteurellaceae bacterium RH1A,Pasteurellaceae bacterium RH1A,1601,0,0,0,0,0,1,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,g_Acinetobacter,g_Acinetobacter,798,3,7,4,21,37,1626,1902,1464,1743,649
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,g_Moraxella,g_Moraxella,978,0,0,1,2,2,5,2,3,5,2
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,g_Psychrobacter,g_Psychrobacter,1022,0,2,1,3,38,26,29,15,17,2
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,f_Moraxellaceae,Moraxellaceae bacterium HYN0046,Moraxellaceae bacterium HYN0046,1397,0,0,0,0,0,1,0,1,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,g_Pseudomonas,g_Pseudomonas,1021,14,19,12,23,21,273,210,28,31,10
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Allofrancisella,g_Allofrancisella,g_Allofrancisella,808,3,7,3,32,2,4,6,5,6,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,g_Francisella,g_Francisella,900,1,0,0,0,3,2,0,0,4,3
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,g_Cycloclasticus,g_Cycloclasticus,869,0,0,0,0,1,1,1,0,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,g_Methylophaga,g_Methylophaga,970,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrorhabdus,g_Thiomicrorhabdus,g_Thiomicrorhabdus,1074,0,0,0,0,18,7,12,7,8,1
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,g_Salinivibrio,g_Salinivibrio,1041,0,1,1,5,0,1,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,g_Vibrio,g_Vibrio,1084,5,6,1,13,2,4,5,8,10,2
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,g_Luteibacter,g_Luteibacter,949,0,0,0,0,1,1,2,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,g_Rhodanobacter,g_Rhodanobacter,1026,0,0,0,0,1,0,0,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,g_Luteimonas,g_Luteimonas,950,0,0,1,1,1,622,1003,897,1046,384
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,g_Lysobacter,g_Lysobacter,951,0,0,0,1,5,78,159,97,118,30
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,g_Stenotrophomonas,g_Stenotrophomonas,1058,2,0,0,3,0,28,109,47,44,14
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,g_Thermomonas,g_Thermomonas,1071,0,0,0,0,0,8,36,11,19,7
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,g_Xanthomonas,g_Xanthomonas,1087,0,1,0,0,0,6,51,14,12,3
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,g_Xylella,g_Xylella,1089,0,0,0,0,0,2,6,1,3,3
Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,g_Halobacteriovorax,g_Halobacteriovorax,912,0,0,0,3,0,0,0,0,0,0
Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,g_Bdellovibrio,g_Bdellovibrio,826,0,3,0,4,0,0,1,0,0,0
Bacteria,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,g_Mariprofundus,g_Mariprofundus,956,0,0,1,0,0,0,1,0,0,0
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,g_Sphaerochaeta,g_Sphaerochaeta,1048,0,0,0,0,3,1,0,1,0,0
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,g_Treponema,g_Treponema,1076,0,1,0,1,1,0,1,1,0,0
Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,g_Acholeplasma,g_Acholeplasma,793,0,0,0,0,0,1,0,0,0,0
Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,g_Spiroplasma,g_Spiroplasma,1054,0,0,0,0,0,0,1,0,0,1
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,g_Mycoplasma,g_Mycoplasma,983,1,0,0,0,0,0,0,2,0,3
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,g_Ureaplasma,g_Ureaplasma,1081,0,0,0,0,1,2,1,0,0,0
Bacteria,Thermotogae,Thermotogae,Kosmotogales,Kosmotogaceae,Kosmotoga,g_Kosmotoga,g_Kosmotoga,934,0,0,0,1,0,0,0,0,0,0
Bacteria,Thermotogae,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,g_Mesotoga,g_Mesotoga,961,0,0,0,1,0,0,0,0,0,0
Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,g_Thermosipho,g_Thermosipho,1072,0,0,0,0,0,0,0,0,1,0
Bacteria,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,g_Methylacidiphilum,g_Methylacidiphilum,962,0,0,0,0,0,0,0,0,0,7
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,g_Verrucomicrobium,g_Verrucomicrobium,1083,0,0,0,0,0,0,0,0,0,1
Viruses,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,f_Microviridae,f_Microviridae,f_Microviridae,689,0,0,0,0,0,0,0,1,0,0
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella mallensis,Granulicella mallensis,1115,0,1,0,0,0,0,0,0,0,0
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella tundricola,Granulicella tundricola,1116,0,1,0,0,0,0,0,0,0,0
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Terriglobus,Terriglobus saanensis,Terriglobus saanensis,1998,0,0,0,0,1,0,0,0,0,0
Bacteria,Acidobacteria,Acidobacteriia,Bryobacterales,Solibacteraceae,Candidatus Solibacter,Candidatus Solibacter usitatus,Candidatus Solibacter usitatus,362,0,0,0,0,0,1,0,0,0,1
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter coccineus,Ilumatobacter coccineus,1188,1,0,1,6,3,1,1,1,1,1
Bacteria,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus,Acidothermus cellulolyticus,Acidothermus cellulolyticus,14,0,0,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum,Actinobaculum sp. 313,Actinobaculum sp. 313,46,0,0,0,0,2,0,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces pacaensis,Actinomyces pacaensis,47,0,0,0,0,0,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. Chiba101,Actinomyces sp. Chiba101,48,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 414,Actinomyces sp. oral taxon 414,49,0,0,0,0,0,0,1,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 897,Actinomyces sp. oral taxon 897,50,1,1,0,6,1,2,0,2,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces viscosus,Actinomyces viscosus,51,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum,Actinotignum schaalii,Actinotignum schaalii,53,0,0,0,0,3,0,1,2,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus curtisii,Mobiluncus curtisii,1392,1,0,0,0,2,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Pauljensenia,Pauljensenia hongkongensis,Pauljensenia hongkongensis,1602,0,0,0,0,0,7,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia meyeri,Schaalia meyeri,1819,0,0,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia sp. JY-X169,Schaalia sp. JY-X169,1820,0,0,0,0,0,1,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Trueperella,Trueperella pyogenes,Trueperella pyogenes,2037,2,0,0,0,1,2,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinopolysporales,Actinopolysporaceae,Actinopolyspora,Actinopolyspora erythraea,Actinopolyspora erythraea,52,0,0,0,1,1,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium actinocoloniiforme,Bifidobacterium actinocoloniiforme,202,0,0,0,0,221,37,77,51,58,27
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium adolescentis,203,0,0,0,0,12,3,6,5,3,1
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,Bifidobacterium angulatum,204,1,2,1,1,152,34,47,46,43,9
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis,205,3,7,1,10,994,228,271,280,274,235
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium asteroides,Bifidobacterium asteroides,206,0,0,0,0,3,2,2,1,2,0
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum,Bifidobacterium bifidum,207,1,0,1,1,307,78,83,71,93,19
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve,Bifidobacterium breve,208,0,0,0,0,27,8,13,18,6,9
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium catenulatum,Bifidobacterium catenulatum,209,0,0,0,0,4,2,6,0,1,1
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium choerinum,Bifidobacterium choerinum,210,0,0,0,0,244,66,67,63,55,25
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium,Bifidobacterium dentium,211,0,1,0,0,591,139,120,185,201,164
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium gallinarum,Bifidobacterium gallinarum,212,0,0,0,0,61,12,13,11,22,5
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium indicum,Bifidobacterium indicum,213,0,0,0,0,21,2,5,3,7,1
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum,214,1,4,1,10,377,102,138,155,139,34
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudolongum,Bifidobacterium pseudolongum,215,0,0,0,3,165,41,56,32,40,24
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,Bifidobacterium scardovii,216,0,1,0,0,2,0,1,0,0,3
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium thermophilum,Bifidobacterium thermophilum,217,0,0,0,0,2,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Candidatus Nanopelagicales,Candidatus Nanopelagicaceae,Candidatus Planktophila,Candidatus Planktophila lacus,Candidatus Planktophila lacus,349,0,0,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium cystitidis,Corynebacterium cystitidis,457,0,0,1,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae,Corynebacterium diphtheriae,458,0,0,0,0,1,0,0,1,2,0
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium imitans,Corynebacterium imitans,459,0,0,0,1,0,0,0,0,0,0
