"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","healthy_stool_10_1","healthy_stool_10_10","healthy_stool_10_100","healthy_stool_10_50","healthy_stool_100_1","healthy_stool_100_10","healthy_stool_100_100","healthy_stool_100_50"
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium reuteri","Bifidobacterium reuteri",104,0,0,0,0,0,85,82.7,61.8
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium saguini","Bifidobacterium saguini",105,0,0,0,0,8,38,12,20.1
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii","Bifidobacterium scardovii",106,0,0,0,0,12.5,25,12.8,19
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium stellenboschense","Bifidobacterium stellenboschense",107,0,0,0,0,1.5,12.2,0,8.9
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium subtile","Bifidobacterium subtile",108,0,0,0,0,0,1,8,1
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium thermophilum","Bifidobacterium thermophilum",109,0,0,0,0,0,45.8,30.9,4.2
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium tsurumiense","Bifidobacterium tsurumiense",110,0,0,0,0,0,2,4,0
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila wadsworthia","Bilophila wadsworthia",111,0,0,0,0,0,1,7,3.6
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Bittarella (ex Durand et al. 2017)","Bittarella massiliensis (ex Durand et al. 2017)","Bittarella massiliensis (ex Durand et al. 2017)",112,0,5.9,0,8.6,1,0,31.9,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hansenii","Blautia hansenii",113,37.8,58.5,86.5,0,216.1,967.8,611,767.881355932203
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hydrogenotrophica","Blautia hydrogenotrophica",114,0,0,0,0,19.7,33.6,12.9,24.8
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Blautia obeum",115,0,0,308.7,0,9670.25333333333,24758.7363636364,24889.1912280702,14578.3185483871
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia producta","Blautia producta",116,0,0,0,0,8,40.9,47.7,51.9
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Brenneria","Brenneria goodwinii","Brenneria goodwinii",117,0,0,0,0,0,4.2,0,3.2
NA,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus choshinensis","Brevibacillus choshinensis",118,0,0,0,0,0.9,0,0,0
NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium ravenspurgense","Brevibacterium ravenspurgense",119,0,0,0,0,0,0,1.1,0
NA,"Uroviricota","Caudoviricetes",NA,"Aliceevansviridae","Brussowvirus","Brussowvirus bvO1205","Brussowvirus bvO1205",120,0,0,0,0,1,1,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella ferragutiae","Buttiauxella ferragutiae",121,0,0,0,0,0,0,1,1
NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus pullicaecorum","Butyricicoccus pullicaecorum",122,7.1,2.6,0,1.1,0,12.8,8.2,70.7
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas synergistica","Butyricimonas synergistica",123,8,14,24,10,2,1,2,2
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio","Butyrivibrio hungatei","Butyrivibrio hungatei",124,0,0,0,0,3.8,0,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Byrnievirus","Byrnievirus HK97","Byrnievirus HK97",125,0,0,0,0,0,2,0,1.6
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Caballeronia","Caballeronia glathei","Caballeronia glathei",126,0,0,0,0,0,0,0,1.1
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Calidifontibacillus","Calidifontibacillus oryziterrae","Calidifontibacillus oryziterrae",127,0,0,0,0,0,0,0,2
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,"Candidatus Ichthyocystis","Candidatus Ichthyocystis sparus","Candidatus Ichthyocystis sparus",128,0,0,0,0,0,1.5,0,0.5
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga gingivalis","Capnocytophaga gingivalis",129,0,0,0,0,1.5,4.2,1.3,13.6
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga granulosa","Capnocytophaga granulosa",130,0,0,0,0,0,0,2.2,2.4
NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium maltaromaticum","Carnobacterium maltaromaticum",131,0,0,0,0,0,0,2,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cedecea","Cedecea neteri","Cedecea neteri",132,0,0,0,0,2,0,40.9,1
NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas carbonis","Cellulomonas carbonis",133,1,1,5,3,3,1.1,3,1
NA,"Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella minuta","Christensenella minuta",134,0,0,0,0,8,11,122.1,30.6
NA,"Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella timonensis","Christensenella timonensis",135,0,0,2.5,0,0,0,0,0
NA,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile","Clostridioides difficile",136,0,0,0,0,13.5,24.8,30,14.5
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium aminophilum","[Clostridium] aminophilum",137,0,0,0,0,0,8.4,3.8,3.3
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium cadaveris","Clostridium cadaveris",138,0,0,0,0,0,1,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium kluyveri","Clostridium kluyveri",139,0,0,0,0,0,0.7,0,2.8
