"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma bovoculi","Mesomycoplasma bovoculi",2830,6,23,33,9,18,32,41,38
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis californica","Mycoplasmopsis californica",2831,NA,NA,3,1,26,84,92,57
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma canadense","Mycoplasma canadense",2832,NA,NA,NA,NA,13,41,53,33
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis canis","Mycoplasmopsis canis",2833,29,26,47,56,53,108,97,65
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma capricolum","Mycoplasma capricolum",2834,22,32,23,35,29,86,120,67
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma crocodyli","Mycoplasma crocodyli",2835,21,33,40,45,40,84,61,68
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis cynos","Mycoplasmopsis cynos",2836,35,35,35,52,47,86,79,74
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma dispar","Mycoplasma dispar",2837,35,42,28,47,35,40,46,46
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis fermentans","Mycoplasmopsis fermentans",2838,NA,NA,NA,1,32,90,112,61
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma flocculare","Mesomycoplasma flocculare",2839,NA,NA,NA,NA,14,25,41,20
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides gallisepticum","Mycoplasmoides gallisepticum",2840,123,86,59,91,133,101,96,92
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides genitalium","Mycoplasmoides genitalium",2841,16,14,5,25,21,26,50,27
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma haemocanis","Mycoplasma haemocanis",2842,1,2,3,2,15,50,62,34
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma haemofelis","Mycoplasma haemofelis",2843,154,117,68,95,136,29,20,44
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma hominis","Metamycoplasma hominis",2844,32,28,47,47,55,132,154,95
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyopneumoniae","Mesomycoplasma hyopneumoniae",2845,94,75,27,82,145,78,59,54
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyorhinis","Mesomycoplasma hyorhinis",2846,19,10,5,8,32,40,58,33
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma leachii","Mycoplasma leachii",2847,29,41,38,43,22,69,90,59
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mycoplasma mobile","[Mycoplasma] mobile",2848,33,37,19,36,63,77,83,53
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma mycoides","Mycoplasma mycoides",2849,61,66,76,85,64,113,152,100
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma ovis","Mycoplasma ovis",2850,NA,NA,NA,NA,5,15,26,12
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma parvum","Mycoplasma parvum",2851,3,3,5,6,21,28,21,18
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Malacoplasma","Malacoplasma penetrans","Malacoplasma penetrans",2852,3,8,9,11,34,62,101,65
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides pneumoniae","Mycoplasmoides pneumoniae",2853,1,NA,1,2,6,9,14,11
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis pulmonis","Mycoplasmopsis pulmonis",2854,89,63,19,57,150,56,58,61
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma putrefaciens","Mycoplasma putrefaciens",2855,5,13,14,6,16,42,61,38
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma suis","Mycoplasma suis",2856,4,12,9,14,24,41,40,28
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis synoviae","Mycoplasmopsis synoviae",2857,51,13,8,26,56,59,57,45
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Delislevirus","Delislevirus P1","Delislevirus P1",2858,NA,NA,NA,NA,NA,1,NA,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma wenyonii","Mycoplasma wenyonii",2859,85,48,22,52,94,24,15,21
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma yeatsii","Mycoplasma yeatsii",2860,64,35,16,37,78,77,93,60
NA,"Duplornaviricota","Resentoviricetes","Reovirales","Spinareoviridae","Mycoreovirus","Mycoreovirus alcryphonectriae","Mycoreovirus 1",2861,NA,NA,NA,NA,NA,1,NA,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","f_Orthoherpesviridae","Myotis gammaherpesvirus 8","Myotis gammaherpesvirus 8",2862,NA,NA,NA,NA,NA,NA,3,NA
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","g_Myroides","Myroides",2863,NA,NA,NA,NA,3,20,29,11
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides odoratimimus","Myroides odoratimimus",2864,429,276,251,218,542,502,672,483
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides profundi","Myroides profundi",2865,490,288,198,256,512,284,311,309
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides sp. A21","Myroides sp. A21",2866,470,285,214,215,507,272,304,285
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides sp. ZB35","Myroides sp. ZB35",2867,388,229,183,214,406,292,322,306
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Betaentomopoxvirus","Betaentomopoxvirus mseparata","Mythimna separata entomopoxvirus 'L'",2868,NA,NA,NA,NA,NA,1,4,2
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","f_Myxococcaceae","f_Myxococcaceae","Myxococcaceae",2869,1,1,2,NA,NA,2,4,NA
NA,"Myxococcota","Myxococcia","Myxococcales","o_Myxococcales","o_Myxococcales","o_Myxococcales","Myxococcales",2870,2,5,4,2,1,1,3,5
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","g_Myxococcus","Myxococcus",2871,2,7,5,10,2,4,NA,3
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","Myxococcus fulvus","Myxococcus fulvus",2872,1489,1473,1519,1527,1045,635,801,975
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Pseudomyxococcus","Pseudomyxococcus hansupus","Myxococcus hansupus",2873,439,534,656,622,281,317,468,427
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Myxoctovirus","Myxoctovirus Mx8","Myxococcus phage Mx8",2874,NA,NA,NA,NA,NA,NA,1,NA
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","Myxococcus stipitatus","Myxococcus stipitatus",2875,439,470,534,446,328,225,372,346
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","Myxococcus xanthus","Myxococcus xanthus",2876,521,567,588,603,380,269,347,428
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Leporipoxvirus","Leporipoxvirus myxoma","Myxoma virus",2877,NA,NA,NA,NA,NA,2,NA,NA
NA,"Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","Nakamurella","g_Nakamurella","Nakamurella",2878,NA,NA,NA,NA,NA,2,1,NA
NA,"Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","Nakamurella","Nakamurella multipartita","Nakamurella multipartita",2879,338,468,437,482,247,214,221,310
NA,"Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","f_Nakamurellaceae","f_Nakamurellaceae","Nakamurellaceae",2880,3,6,3,2,NA,1,2,1
NA,"Bacillota","Clostridia","Natranaerobiales","Natranaerobiaceae","Natranaerobius","g_Natranaerobius","Natranaerobius",2881,NA,NA,NA,NA,NA,NA,NA,1
NA,"Bacillota","Clostridia","Natranaerobiales","Natranaerobiaceae","Natranaerobius","Natranaerobius thermophilus","Natranaerobius thermophilus",2882,44,63,60,64,121,268,243,194
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrialba","Natrialba magadii","Natrialba magadii",2883,163,131,123,124,138,55,54,80
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","f_Natrialbaceae","f_Natrialbaceae","Natrialbaceae",2884,NA,NA,1,1,1,NA,NA,NA
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrinema","g_Natrinema","Natrinema",2885,NA,NA,1,NA,2,NA,NA,1
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrinema","Natrinema pellirubrum","Natrinema pellirubrum",2886,64,89,120,69,31,50,57,65
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrinema","Natrinema sp. J7-2","Natrinema sp. J7-2",2887,82,96,127,78,35,48,54,65
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natronobacterium","Natronobacterium gregoryi","Natronobacterium gregoryi",2888,66,63,102,67,40,30,29,43
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natronococcus","Natronococcus occultus","Natronococcus occultus",2889,103,76,99,63,92,67,73,79
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natronomonadaceae","Natronomonas","g_Natronomonas","Natronomonas",2890,NA,NA,NA,1,NA,NA,NA,NA
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natronomonadaceae","Natronomonas","Natronomonas moolapensis","Natronomonas moolapensis",2891,35,50,52,31,19,31,40,28
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natronomonadaceae","Natronomonas","Natronomonas pharaonis","Natronomonas pharaonis",2892,34,58,70,40,32,38,49,54
NA,"Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Nautilia","Nautilia profundicola","Nautilia profundicola",2893,154,148,183,191,180,171,176,178
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","g_Neisseria","Neisseria",2894,3,3,6,5,NA,2,4,3
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria elongata","Neisseria elongata",2895,77,121,117,115,80,132,193,133
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria gonorrhoeae","Neisseria gonorrhoeae",2896,123,156,178,226,95,138,189,162
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria lactamica","Neisseria lactamica",2897,57,91,104,124,74,140,157,146
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","Neisseria meningitidis",2898,648,674,635,864,560,485,472,537
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria weaveri","Neisseria weaveri",2899,288,289,234,346,262,191,220,226
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","f_Neisseriaceae","f_Neisseriaceae","Neisseriaceae",2900,NA,NA,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","o_Neisseriales","o_Neisseriales","o_Neisseriales","Neisseriales",2901,NA,NA,NA,NA,NA,NA,NA,1
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Gammabaculovirus","Gammabaculovirus nelecontei","Neodiprion lecontei nucleopolyhedrovirus",2902,1,NA,1,NA,1,NA,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Neorhizobium","g_Neorhizobium","Neorhizobium",2903,NA,NA,2,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Neorhizobium","Neorhizobium galegae","Neorhizobium galegae",2904,404,609,598,575,289,347,405,434
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia","Neorickettsia helminthoeca","Neorickettsia helminthoeca",2905,1,3,4,2,14,27,32,25
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia","Neorickettsia risticii","Neorickettsia risticii",2906,22,15,14,18,45,46,27,41
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia sennetsu","Ehrlichia sennetsu",2907,22,11,9,13,37,28,23,28
NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niabella","Niabella ginsenosidivorans","Niabella ginsenosidivorans",2908,792,566,456,592,774,493,432,475
NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niabella","Niabella soli","Niabella soli",2909,460,390,315,386,542,467,482,462
NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niastella","Niastella koreensis","Niastella koreensis",2910,866,661,538,718,920,600,572,576
NA,"Duplornaviricota","Resentoviricetes","Reovirales","Spinareoviridae","Fijivirus","Fijivirus nilaparvatae","Nilaparvata lugens reovirus",2911,NA,NA,NA,NA,1,NA,NA,NA
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Crocodylidpoxvirus","Crocodylidpoxvirus nilecrocodilepox","Nile crocodilepox virus",2912,NA,NA,NA,NA,1,4,5,3
NA,"Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense","Henipavirus nipahense",2913,NA,NA,NA,NA,2,8,3,3
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor","g_Nitratifractor","Nitratifractor",2914,NA,1,1,2,NA,2,NA,1
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor","Nitratifractor salsuginis","Nitratifractor salsuginis",2915,174,211,217,218,156,172,190,247
NA,"Campylobacterota","Epsilonproteobacteria","Nautiliales","Nitratiruptoraceae","Nitratiruptor","Nitratiruptor sp. SB155-2","Nitratiruptor sp. SB155-2",2916,202,194,200,147,178,146,142,148
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter","g_Nitrobacter","Nitrobacter",2917,5,2,1,2,5,4,1,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter","Nitrobacter hamburgensis","Nitrobacter hamburgensis",2918,137,162,171,195,101,87,136,143
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter","Nitrobacter winogradskyi","Nitrobacter winogradskyi",2919,159,190,197,199,109,95,118,161
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus halophilus","Nitrosococcus halophilus",2920,121,103,102,120,118,85,80,83
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus oceani","Nitrosococcus oceani",2921,64,66,79,45,64,68,63,76
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus watsonii","Nitrosococcus watsonii",2922,56,65,89,61,66,71,53,65
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","f_Nitrosomonadaceae","f_Nitrosomonadaceae","Nitrosomonadaceae",2923,NA,NA,NA,NA,NA,1,1,NA
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","g_Nitrosomonas","Nitrosomonas",2924,NA,NA,NA,NA,NA,2,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas communis","Nitrosomonas communis",2925,137,114,87,109,166,121,122,134
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas europaea","Nitrosomonas europaea",2926,81,87,97,97,78,140,106,126
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas eutropha","Nitrosomonas eutropha",2927,54,52,39,50,84,88,103,79
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas sp. AL212","Nitrosomonas sp. AL212",2928,53,60,39,57,59,92,110,92
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas sp. Is79A3","Nitrosomonas sp. Is79A3",2929,45,58,60,62,46,65,104,77
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas ureae","Nitrosomonas ureae",2930,139,106,60,117,143,119,111,119
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","g_Nitrosospira","Nitrosospira",2931,4,3,4,2,1,2,NA,4
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","Nitrosospira briensis","Nitrosospira briensis",2932,177,191,131,190,187,107,121,122
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","Nitrosospira multiformis","Nitrosospira multiformis",2933,69,76,102,75,69,93,133,108
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","g_Nitrospira","Nitrospira
 
 
 <genus>
 
",2934,NA,NA,1,NA,4,7,1,7
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira defluvii","Nitrospira defluvii",2935,129,165,151,151,152,124,111,137
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira moscoviensis","Nitrospira moscoviensis",2936,437,385,313,424,391,190,179,254
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","g_Nocardia","Nocardia",2937,7,10,11,8,12,6,9,6
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia brasiliensis","Nocardia brasiliensis",2938,336,446,420,469,197,230,276,319
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia cyriacigeorgica","Nocardia cyriacigeorgica",2939,445,530,469,466,286,183,226,326
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia farcinica","Nocardia farcinica",2940,349,449,507,437,172,228,284,339
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia nova","Nocardia nova",2941,223,375,365,380,165,207,238,299
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia seriolae","Nocardia seriolae",2942,398,529,491,471,276,254,288,334
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","f_Nocardiaceae","f_Nocardiaceae","Nocardiaceae",2943,7,5,7,8,1,3,3,6
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","f_Nocardioidaceae","f_Nocardioidaceae","Nocardioidaceae",2944,12,10,13,7,2,3,4,12
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","g_Nocardioides","Nocardioides",2945,36,16,8,9,30,7,1,3
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides dokdonensis","Nocardioides dokdonensis",2946,235,359,465,330,123,151,199,246
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. JS614","Nocardioides sp. JS614",2947,203,346,328,332,137,158,215,229
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsidaceae","f_Nocardiopsidaceae","f_Nocardiopsidaceae","Nocardiopsidaceae",2948,1,1,NA,1,1,1,2,1
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsidaceae","Nocardiopsis","g_Nocardiopsis","Nocardiopsis",2949,6,5,12,8,5,3,1,7
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsidaceae","Nocardiopsis","Nocardiopsis alba","Nocardiopsis alba",2950,312,426,456,373,192,188,225,284
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsidaceae","Nocardiopsis","Nocardiopsis dassonvillei","Nocardiopsis dassonvillei",2951,322,508,538,497,195,253,325,360
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens","Nonlabens dokdonensis","Nonlabens dokdonensis",2952,286,233,145,255,336,217,234,218
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens","Nonlabens sp. MIC269","Nonlabens sp. MIC269",2953,296,203,111,183,350,185,214,202
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","g_Nostoc","Nostoc",2954,NA,NA,NA,NA,NA,NA,NA,1
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc punctiforme","Nostoc punctiforme",2955,251,204,153,276,266,157,156,172
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. NIES-3756","Nostoc sp. NIES-3756",2956,137,136,105,158,115,134,144,134
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7107","Nostoc sp. PCC 7107",2957,44,23,33,41,75,133,156,112
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7120 = FACHB-418","Nostoc sp. PCC 7120",2958,225,154,133,157,271,175,151,162
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7524","Nostoc sp. PCC 7524",2959,88,62,68,66,94,126,111,94
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","f_Nostocaceae","f_Nostocaceae","Nostocaceae",2960,NA,NA,NA,NA,NA,NA,1,NA
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","o_Nostocales","o_Nostocales","o_Nostocales","Nostocales",2961,NA,NA,1,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","g_Novosphingobium","Novosphingobium",2962,4,10,6,9,4,2,3,8
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium aromaticivorans","Novosphingobium aromaticivorans",2963,200,301,320,242,150,160,184,209
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium pentaromativorans","Novosphingobium pentaromativorans",2964,221,351,408,321,135,144,221,255
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium resinovorum","Novosphingobium resinovorum",2965,305,368,351,291,209,172,289,249
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium sp. PP1Y","Novosphingobium sp. PP1Y",2966,214,332,400,283,157,146,181,207
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium","g_Obesumbacterium","Obesumbacterium",2967,NA,NA,NA,NA,NA,NA,1,2
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium","Obesumbacterium proteus","Obesumbacterium proteus",2968,216,179,120,164,273,322,229,274
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","Thiopseudomonas alkaliphila","Oblitimonas alkaliphila",2969,200,140,104,141,267,138,124,152
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanimonas","g_Oceanimonas","Oceanimonas",2970,1,1,1,2,4,6,1,9
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanimonas","Oceanimonas sp. GK1","Oceanimonas sp. GK1",2971,308,435,340,514,178,221,249,320
NA,"Deinococcota","Deinococci","Thermales","Thermaceae","Oceanithermus","g_Oceanithermus","Oceanithermus",2972,NA,NA,NA,NA,NA,1,NA,NA
NA,"Deinococcota","Deinococci","Thermales","Thermaceae","Oceanithermus","Oceanithermus profundus","Oceanithermus profundus",2973,321,450,520,422,215,244,268,326
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","g_Oceanobacillus","Oceanobacillus",2974,NA,1,NA,NA,NA,NA,NA,NA
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus iheyensis","Oceanobacillus iheyensis",2975,46,66,85,82,131,235,267,205
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","f_Oceanospirillaceae","f_Oceanospirillaceae","Oceanospirillaceae",2976,1,NA,NA,NA,NA,NA,NA,NA
