"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis","Streptococcus parasanguinis",3229,16,19,6,13,435,1101,6114,1568
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parauberis","Streptococcus parauberis",3230,7,6,4,11,26,23,40,15
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pasteurianus","Streptococcus pasteurianus",3231,34,35,19,31,84,155,124,101
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Brussowvirus","Brussowvirus 20617","Streptococcus phage 20617",3232,NA,NA,NA,1,1,6,11,7
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Brussowvirus","Brussowvirus bv2972","Streptococcus phage 2972",3233,NA,NA,NA,NA,NA,NA,1,2
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Brussowvirus","Brussowvirus ALQ132","Streptococcus phage Alq132",3234,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Madridviridae","Cepunavirus","Cepunavirus Cp1","Streptococcus phage Cp1",3235,11,8,2,11,14,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Moineauvirus","Moineauvirus DT1","Streptococcus phage DT1",3236,NA,NA,NA,NA,NA,2,NA,2
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Streptococcus phage EJ-1","Streptococcus phage EJ-1",3237,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Hinxtonvirus","Hinxtonvirus K13","Streptococcus phage K13",3238,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Brussowvirus","Brussowvirus bvO1205","Streptococcus phage O1205",3239,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Paclarkvirus","Paclarkvirus BHN167","Streptococcus phage phiBHN167",3240,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Brussowvirus","Brussowvirus Sfi11","Streptococcus phage Sfi11",3241,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Moineauvirus","Moineauvirus CHPC919","Streptococcus phage Sfi19",3242,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","Moineauvirus","Moineauvirus Sfi21","Streptococcus phage Sfi21",3243,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Saphexavirus","Saphexavirus SPQS1","Streptococcus phage SPQS1",3244,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Streptococcus phage Str-PAP-1","Streptococcus phage Str-PAP-1",3245,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Aliceevansviridae","f_Aliceevansviridae","Streptococcus phage YMC-2011","Streptococcus phage YMC-2011",3246,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae","Streptococcus pneumoniae",3247,30,25,19,34,55,56,85,72
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pseudopneumoniae","Streptococcus pseudopneumoniae",3248,12,23,23,25,21,30,33,32
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pyogenes","Streptococcus pyogenes",3249,30,21,18,30,86,200,197,146
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius","Streptococcus salivarius",3250,26,28,34,35,1362,3522,6416,5071
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis","Streptococcus sanguinis",3251,14,16,18,21,21,31,30,33
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. A12","Streptococcus sp. A12",3252,14,14,13,20,18,30,43,32
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus ilei","Streptococcus sp. I-G2",3253,18,5,6,8,12,26,49,30
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus ilei","Streptococcus sp. I-P16",3254,19,6,8,10,12,25,47,27
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. oral taxon 431","Streptococcus sp. oral taxon 431",3255,2,5,8,13,11,19,28,19
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus suis","Streptococcus suis",3256,109,147,110,175,239,500,512,405
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus thermophilus","Streptococcus thermophilus",3257,34,38,33,38,1045,2699,5114,3847
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus uberis","Streptococcus uberis",3258,2,3,1,6,9,30,30,20
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","g_Streptomyces","Streptomyces",3259,16,17,16,17,11,9,7,9
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces noursei","Streptomyces noursei",3260,37,38,51,44,21,19,30,25
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces albus","Streptomyces albus",3261,90,136,156,129,47,70,64,88
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces ambofaciens","Streptomyces ambofaciens",3262,34,45,55,38,18,24,24,42
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces avermitilis","Streptomyces avermitilis",3263,24,30,34,43,24,15,27,41
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces bingchenggensis","Streptomyces bingchenggensis",3264,44,58,58,45,18,20,31,30
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptantibioticus","Streptantibioticus cattleyicolor","Streptantibioticus cattleyicolor",3265,47,64,82,68,20,37,29,32
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces clavuligerus","Streptomyces clavuligerus",3266,21,47,38,30,18,12,21,32
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces coelicolor","Streptomyces coelicolor",3267,29,40,46,54,20,28,28,32
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces collinus","Streptomyces collinus",3268,49,57,73,43,25,24,33,32
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cyaneogriseus","Streptomyces cyaneogriseus",3269,33,55,59,49,19,24,21,35
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces microflavus","Streptomyces microflavus",3270,13,31,40,25,8,28,25,17
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces glaucescens","Streptomyces glaucescens",3271,41,67,61,87,20,27,24,41
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces globisporus","Streptomyces globisporus",3272,22,44,51,45,15,29,16,34
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces griseochromogenes","Streptomyces griseochromogenes",3273,46,54,48,52,25,26,43,40
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces griseus","Streptomyces griseus",3274,19,26,26,30,13,22,27,28
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces hygroscopicus","Streptomyces hygroscopicus",3275,39,63,58,41,32,24,35,34
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces leeuwenhoekii","Streptomyces leeuwenhoekii",3276,25,47,58,54,20,21,23,39
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lincolnensis","Streptomyces lincolnensis",3277,31,50,50,40,21,22,21,22
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lividans","Streptomyces lividans",3278,25,37,52,49,24,30,27,36
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lydicus","Streptomyces lydicus",3279,78,102,77,108,47,38,37,67
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces noursei","Streptomyces noursei",3280,28,46,68,61,10,23,29,41
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces pactum","Streptomyces pactum",3281,35,60,65,50,27,31,31,41
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces parvulus","Streptomyces parvulus",3282,29,49,44,45,18,16,26,27
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Colingsworthviridae","Lomovskayavirus","Lomovskayavirus BT1","Streptomyces phage phiBT1",3283,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Picardvirus","Streptomyces phage SV1","Streptomyces phage SV1",3284,NA,NA,NA,1,NA,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Veewebvirus","Veewebvirus vwb","Streptomyces phage VWB",3285,NA,2,NA,1,NA,2,NA,1
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces pratensis","Streptomyces pratensis",3286,23,31,27,32,25,15,22,26
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces pristinaespiralis","Streptomyces pristinaespiralis",3287,28,58,72,69,16,25,42,29
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces puniciscabiei","Streptomyces puniciscabiei",3288,29,49,47,60,18,27,35,29
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces reticuli","Streptomyces reticuli",3289,41,77,62,74,23,23,42,32
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces rubrolavendulae","Streptomyces rubrolavendulae",3290,25,39,44,34,17,17,23,27
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sampsonii","Streptomyces sampsonii",3291,37,61,44,63,21,24,20,48
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces scabiei","Streptomyces scabiei",3292,28,32,37,31,22,25,25,35
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. 4F","Streptomyces sp. 4F",3293,45,60,49,57,15,30,33,29
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. 769","Streptomyces sp. 769",3294,36,65,87,64,16,32,33,40
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. CCM_MD2014","Streptomyces sp. CCM_MD2014",3295,48,55,64,56,44,33,29,41
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. CdTB01","Streptomyces sp. CdTB01",3296,39,54,75,56,44,43,32,47
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. CFMR 7","Streptomyces sp. CFMR 7",3297,22,36,38,29,14,15,32,30
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. CNQ-509","Streptomyces sp. CNQ-509",3298,19,31,46,31,19,30,35,28
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. Mg1","Streptomyces sp. Mg1",3299,40,64,77,48,25,29,32,37
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. PAMC 26508","Streptomyces sp. PAMC 26508",3300,28,27,40,27,23,17,23,39
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. RTd22","Streptomyces sp. RTd22",3301,68,70,98,81,47,34,31,54
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces qaidamensis","Streptomyces sp. S10(2016)",3302,34,35,45,55,22,24,38,26
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. SAT1","Streptomyces sp. SAT1",3303,28,48,50,46,24,21,20,37
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. SirexAA-E","Streptomyces sp. SirexAA-E",3304,45,51,46,45,30,21,28,29
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces venezuelae","Streptomyces venezuelae",3305,20,39,39,35,17,25,22,25
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces vietnamensis","Streptomyces vietnamensis",3306,51,47,50,53,23,27,32,37
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces violaceusniger","Streptomyces violaceusniger",3307,61,92,78,89,64,34,27,38
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces xiamenensis","Streptomyces xiamenensis",3308,24,43,45,33,14,24,26,23
NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","f_Streptomycetaceae","f_Streptomycetaceae","Streptomycetaceae",3309,NA,1,NA,1,1,1,1,2
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","o_Streptosporangiales","o_Streptosporangiales","o_Streptosporangiales","Streptosporangiales",3310,NA,1,NA,NA,NA,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Streptosporangium","g_Streptosporangium","Streptosporangium",3311,NA,1,NA,1,NA,1,NA,2
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Streptosporangium","Streptosporangium roseum","Streptosporangium roseum",3312,33,58,49,61,21,34,36,39
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Traversvirus","Traversvirus II","Stx2 converting phage II",3313,NA,NA,NA,NA,196,563,234,309
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Traversvirus","Traversvirus tv24B","Stx2 converting phage vB_EcoP_24B",3314,NA,NA,NA,NA,101,283,96,162
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Pankowvirus","Pankowvirus pv1717","Stx2-converting phage 1717",3315,NA,NA,NA,NA,140,419,197,232
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Traversvirus","Traversvirus tv86","Stx2-converting phage 86",3316,NA,NA,NA,NA,25,70,28,40
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Varicellovirus","Varicellovirus suidalpha1","Suid herpesvirus 1",3317,NA,NA,NA,NA,NA,1,NA,NA
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfolobus","Sulfolobus acidocaldarius","Sulfolobus acidocaldarius",3318,7,1,NA,3,4,5,4,13
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Saccharolobus","Saccharolobus islandicus","Saccharolobus islandicus",3319,3,6,6,7,7,12,10,10
NA,"Taleaviricota","Tokiviricetes","Ligamenvirales","Lipothrixviridae","Betalipothrixvirus","Betalipothrixvirus hveragerdiense","Sulfolobus islandicus filamentous virus",3320,NA,NA,NA,NA,NA,1,NA,NA
NA,"Unknown","Unknown","Unknown","Bicaudaviridae","f_Bicaudaviridae","Sulfolobus monocaudavirus SMV3","Sulfolobus monocaudavirus SMV3",3321,NA,NA,NA,NA,NA,1,NA,NA
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Saccharolobus","Saccharolobus solfataricus","Saccharolobus solfataricus",3322,4,2,2,6,5,9,4,8
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Saccharolobus","Saccharolobus sp. A20","Sulfolobus sp. A20",3323,NA,NA,1,1,1,4,5,1
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfurisphaera","Sulfurisphaera tokodaii","Sulfurisphaera tokodaii",3324,1,NA,4,2,3,4,6,5
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae","Sulfuricella","Sulfuricella denitrificans","Sulfuricella denitrificans",3325,16,22,23,42,15,18,17,27
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","Sulfuricurvum kujiense","Sulfuricurvum kujiense",3326,6,9,9,3,7,13,11,13
NA,"Aquificota","Aquificia","Aquificales","Hydrogenothermaceae","Sulfurihydrogenibium","Sulfurihydrogenibium azorense","Sulfurihydrogenibium azorense",3327,7,8,11,8,3,19,8,10
NA,"Aquificota","Aquificia","Aquificales","Hydrogenothermaceae","Sulfurihydrogenibium","Sulfurihydrogenibium sp. YO3AOP1","Sulfurihydrogenibium sp. YO3AOP1",3328,16,11,3,7,27,10,10,15
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","Sulfurimonas autotrophica","Sulfurimonas autotrophica",3329,4,5,4,4,5,12,12,12
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","Sulfurimonas denitrificans","Sulfurimonas denitrificans",3330,15,20,7,14,14,15,7,12
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Sulfuritalea","g_Sulfuritalea","Sulfuritalea",3331,NA,NA,NA,1,NA,NA,NA,1
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Sulfuritalea","Sulfuritalea hydrogenivorans","Sulfuritalea hydrogenivorans",3332,41,42,30,55,24,29,26,31
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","Sulfurospirillum barnesii","Sulfurospirillum barnesii",3333,3,2,7,5,6,17,9,11
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","Sulfurospirillum cavolei","Sulfurospirillum cavolei",3334,7,6,7,14,10,14,8,10
